Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,22,HOU,NBA,PG,77,77,2776,6.4,14.5,0.445,1.4,4,0.345,5.1,10.5,0.483,3.7,4.7,0.786,2,3.3,5.3,6.6,1.5,0.4,4,3,18
2000-01,23,HOU,NBA,PG,80,79,3194,6.2,13.7,0.451,1.5,3.8,0.396,4.7,10,0.472,4,4.9,0.817,2.1,4.1,6.2,5.8,1.6,0.3,3,3.1,17.9
2001-02,24,HOU,NBA,PG,57,56,2343,6.5,15.5,0.417,1,3.2,0.324,5.4,12.2,0.442,5,6.5,0.773,1.6,4.6,6.2,5.6,1.1,0.4,3.4,2.6,19
2002-03,25,HOU,NBA,PG,81,81,3318,6.2,14.2,0.435,0.9,2.6,0.354,5.3,11.6,0.453,5.2,6.5,0.8,1.7,3.7,5.4,5.4,1.5,0.4,3.2,2.7,18.5
2003-04,26,HOU,NBA,PG,79,79,3194,5.1,12.6,0.403,0.8,2.8,0.292,4.2,9.8,0.435,3.8,4.9,0.775,1.3,3.6,4.9,5.6,1.6,0.4,3.3,2.9,14.8
2004-05,27,ORL,NBA,PG,78,78,2978,6.8,16.1,0.423,0.5,1.5,0.299,6.3,14.5,0.436,6,7.3,0.823,1.5,3.9,5.4,6.6,1.4,0.3,3.8,3.3,20.1
2005-06,28,TOT,NBA,PG-SG,70,60,2393,5,11.5,0.435,0.4,1.2,0.301,4.6,10.3,0.452,4.7,6,0.787,1.1,3.2,4.4,5.2,1.1,0.3,3.2,3.1,15.1
2005-06,28,ORL,NBA,PG,46,45,1734,5.2,11.9,0.433,0.4,1.5,0.257,4.8,10.5,0.457,4.8,6,0.797,1.2,3.3,4.5,5.4,1.1,0.2,3.2,2.9,15.5
2005-06,28,NYK,NBA,SG,24,15,659,4.6,10.4,0.442,0.4,0.7,0.538,4.2,9.7,0.435,4.5,6,0.761,0.8,3.1,3.9,4.5,1.3,0.3,3.2,3.4,14.1
2006-07,29,NYK,NBA,SG,44,30,1237,4.1,10,0.408,1.2,3.2,0.378,2.9,6.8,0.422,5.1,6.1,0.829,1,3.6,4.6,4.9,1.2,0.3,2.9,3.7,14.5
2007-08,30,HOU,NBA,PG,10,3,199,3.4,10.3,0.333,0.7,3.1,0.235,2.7,7.2,0.375,2.4,4.2,0.565,1.4,2.7,4.2,5.4,1.6,0.9,2.5,4.5,9.9
Career,NA,,NBA,,576,543,21632,5.9,13.8,0.429,1,2.8,0.341,4.9,11,0.451,4.6,5.8,0.797,1.6,3.8,5.4,5.8,1.4,0.4,3.4,3,17.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,HOU,NBA,,384,375,15024,6,14,0.43,1.1,3.3,0.345,4.9,10.7,0.456,4.3,5.5,0.789,1.7,3.8,5.6,5.8,1.5,0.4,3.4,2.9,17.4
2 seasons,NA,ORL,NBA,,124,123,4712,6.2,14.6,0.426,0.4,1.5,0.284,5.8,13,0.443,5.6,6.8,0.815,1.4,3.7,5.1,6.2,1.2,0.3,3.6,3.2,18.4
2 seasons,NA,NYK,NBA,,68,45,1896,4.3,10.1,0.42,0.9,2.4,0.395,3.3,7.8,0.428,4.9,6.1,0.806,0.9,3.4,4.3,4.8,1.2,0.3,3,3.6,14.3
