,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,23,HOU,NBA,PG,80,3194,.451,12.8,.724,.322,.120,.109,.174,.276,.472,.587,.384,.383,.377,.396,.240,.029,31,.414,.196,.424,7,1
2001-02,24,HOU,NBA,PG,57,2343,.417,12.8,.791,.337,.077,.072,.305,.209,.442,.522,.282,.425,.397,.324,.159,.025,22,.382,.171,.250,6,0
2002-03,25,HOU,NBA,PG,81,3318,.435,12.2,.817,.372,.060,.078,.307,.183,.453,.574,.278,.294,.382,.354,.241,.040,49,.588,.154,.486,7,0
2003-04,26,HOU,NBA,PG,79,3194,.403,13.9,.776,.281,.083,.109,.303,.224,.435,.567,.269,.336,.393,.292,.281,.038,37,.534,.144,.333,9,0
2004-05,27,ORL,NBA,PG,78,2978,.423,11.9,.905,.323,.060,.172,.349,.095,.436,.565,.325,.380,.364,.299,.248,.038,45,.447,.213,.444,1,0
2005-06,28,TOT,NBA,PG-SG,70,2393,.435,11.0,.892,.374,.052,.165,.301,.108,.452,.556,.275,.437,.361,.301,.253,.027,21,.560,.325,.333,0,0
2005-06,28,ORL,NBA,PG,46,1734,.433,11.4,.878,.362,.049,.158,.310,.122,.457,.563,.286,.429,.376,.257,.251,.028,16,.500,.271,.263,0,0
2005-06,28,NYK,NBA,SG,24,659,.442,9.8,.932,.411,.063,.184,.274,.068,.435,.538,.250,.457,.308,.538,.260,.026,5,.714,.615,.500,0,0
2006-07,29,NYK,NBA,SG,44,1237,.408,14.2,.676,.321,.029,.064,.262,.324,.422,.555,.200,.182,.344,.378,.245,.006,1,.738,.369,.415,0,0
2007-08,30,HOU,NBA,PG,10,199,.333,13.9,.702,.351,.035,.035,.281,.298,.375,.450,.000,.000,.375,.235,.333,.000,0,.250,.176,.333,0,0
Career,,,NBA,,499,18856,.426,12.6,.808,.333,.074,.113,.288,.192,.446,.562,.311,.370,.378,.341,.239,.032,206,.498,.199,.388,30,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,HOU,NBA,,307,12248,.427,12.9,.777,.330,.084,.092,.271,.223,.450,.563,.314,.354,.388,.345,.233,.033,139,.471,.169,.382,29,1
2 seasons,,ORL,NBA,,124,4712,.426,11.7,.897,.335,.057,.168,.337,.103,.443,.564,.315,.394,.368,.284,.249,.035,61,.464,.234,.370,1,0
2 seasons,,NYK,NBA,,68,1896,.420,12.6,.767,.353,.041,.107,.266,.233,.428,.548,.227,.351,.331,.395,.251,.013,6,.735,.395,.429,0,0
