Season,Team,Lg,Salary
1990-91,Denver Nuggets,NBA,"$1,660,000"
1991-92,Denver Nuggets,NBA,"$2,008,000"
1992-93,Denver Nuggets,NBA,"$2,358,000"
1993-94,Denver Nuggets,NBA,"$1,825,000"
1994-95,Denver Nuggets,NBA,"$2,200,000"
1995-96,Denver Nuggets,NBA,"$2,600,000"
1996-97,Sacramento Kings,NBA,"$3,100,000"
1997-98,Sacramento Kings,NBA,"$3,300,000"
2000-01,Vancouver Grizzlies,NBA,"$798,500"
Career,(may be incomplete),,"$19,849,500"
