Season,Team,Lg,Salary
1987-88,Cleveland Cavaliers,NBA,"$887,500"
1988-89,Cleveland Cavaliers,NBA,"$987,500"
1989-90,Cleveland Cavaliers,NBA,"$1,100,000"
1990-91,Cleveland Cavaliers,NBA,"$1,320,000"
1991-92,Cleveland Cavaliers,NBA,"$2,245,000"
1992-93,Cleveland Cavaliers,NBA,"$2,923,000"
1993-94,Cleveland Cavaliers,NBA,"$3,541,000"
1994-95,Cleveland Cavaliers,NBA,"$3,800,000"
1995-96,Cleveland Cavaliers,NBA,"$4,700,000"
Career,(may be incomplete),,"$21,504,000"
