,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,24,NJN,NBA,PF,20,749,.424,9.3,.970,.336,.211,.184,.240,.030,.431,.578,.438,.375,.260,.222,.575,.102,29,1.000,.000,,1,0
2002-03,25,NJN,NBA,PF,20,777,.453,7.6,.967,.401,.267,.116,.182,.033,.465,.606,.375,.289,.400,.091,.622,.122,34,1.000,.091,.000,0,0
2003-04,26,NJN,NBA,PF,11,409,.533,7.0,.974,.500,.204,.118,.151,.026,.547,.684,.387,.389,.435,.000,.642,.171,24,,.250,.000,2,0
2004-05,27,DEN,NBA,PF,5,164,.466,7.5,.983,.397,.276,.138,.172,.017,.474,.652,.313,.625,.200,.000,.741,.121,7,,.000,,0,0
2005-06,28,DEN,NBA,PF,2,35,.308,9.8,1.000,.231,.154,.462,.154,.000,.308,.333,.000,.500,.000,,.250,.077,1,,,,0,0
2007-08,30,DEN,NBA,PF,4,118,.441,6.5,1.000,.500,.176,.176,.147,.000,.441,.588,.667,.167,.000,,.600,.265,8,,,,0,0
2008-09,31,DEN,NBA,PF,16,538,.497,8.6,.967,.404,.199,.099,.265,.033,.507,.705,.500,.200,.325,.200,.811,.166,24,1.000,.200,1.000,0,0
2009-10,32,DEN,NBA,PF,6,205,.480,7.8,.980,.560,.080,.100,.240,.020,.490,.643,.750,.000,.250,.000,.667,.200,9,,.000,,1,0
2010-11,33,DEN,NBA,PF,5,148,.480,9.0,1.000,.260,.340,.120,.280,.000,.480,.615,.412,.333,.500,,.750,.100,4,,,,0,0
2011-12,34,LAC,NBA,PF,11,193,.524,9.0,1.000,.333,.262,.095,.310,.000,.524,.714,.364,.250,.538,,.682,.143,6,,,,0,0
2012-13,35,NYK,NBA,C,12,253,.580,6.0,1.000,.620,.120,.040,.220,.000,.580,.742,.333,.500,.273,,.793,.180,9,,,,0,0
Career,,,NBA,,112,3589,.470,8.1,.975,.406,.223,.133,.213,.025,.478,.638,.411,.335,.335,.129,.659,.137,155,1.000,.097,.333,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NJN,NBA,,51,1935,.457,8.1,.969,.395,.233,.143,.199,.031,.468,.616,.399,.348,.340,.125,.610,.124,87,1.000,.083,.000,3,0
6 seasons,,DEN,NBA,,38,1208,.475,8.2,.980,.407,.211,.129,.233,.020,.481,.655,.453,.304,.301,.143,.738,.160,53,1.000,.143,1.000,1,0
1 season,,NYK,NBA,,12,253,.580,6.0,1.000,.620,.120,.040,.220,.000,.580,.742,.333,.500,.273,,.793,.180,9,,,,0,0
1 season,,LAC,NBA,,11,193,.524,9.0,1.000,.333,.262,.095,.310,.000,.524,.714,.364,.250,.538,,.682,.143,6,,,,0,0
