Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,LAC,NBA,PF,73,0,16.1,2.4,4.9,0.487,0,0,0,2.4,4.9,0.49,0.487,0.7,1,0.662,1.7,3.1,4.8,0.5,0.3,0.3,0.7,1.8,5.5
1991-92,23,LAC,NBA,PF,79,38,21.4,3.4,7,0.492,0.1,0.1,0.8,3.4,6.9,0.489,0.495,0.7,0.9,0.797,2,4.5,6.5,0.9,0.5,0.4,0.8,2.1,7.6
1992-93,24,LAC,NBA,PF,79,4,20.9,4,7.8,0.508,0,0.1,0.25,3.9,7.7,0.51,0.509,1.5,2,0.748,2.1,4.2,6.2,0.7,0.7,0.5,1.1,2.2,9.4
1993-94,25,LAC,NBA,PF,75,56,28.2,5,9.3,0.537,0,0.1,0,5,9.2,0.541,0.537,1.7,2.4,0.72,2.9,5.8,8.7,1,1,0.3,1.3,2.9,11.7
1994-95,26,LAC,NBA,PF,80,79,37.1,7.6,14.8,0.514,0.1,0.4,0.212,7.5,14.4,0.523,0.517,2.2,3.1,0.71,3.3,6.4,9.7,1.7,1.3,0.4,2.1,3,17.5
1995-96,27,LAC,NBA,PF,80,78,37.1,7.1,13.6,0.525,0.1,0.2,0.368,7.1,13.4,0.528,0.529,1.9,2.6,0.727,2.6,7.6,10.1,1.4,1.1,0.5,2,3,16.2
1996-97,28,LAC,NBA,PF,82,82,34.6,6.6,13.2,0.5,0,0.1,0.167,6.6,13.1,0.504,0.501,1.6,2.3,0.702,2.7,7.3,10,1.3,1,0.3,1.7,2.9,14.9
1997-98,29,LAC,NBA,PF,10,6,26.5,3.6,8.4,0.429,0,0.2,0,3.6,8.2,0.439,0.429,0.3,0.8,0.375,1.6,4.9,6.5,0.7,0.4,0.2,1.3,3.3,7.5
1998-99,30,DET,NBA,PF,37,10,13,1.6,4.2,0.381,0,0,0,1.6,4.2,0.383,0.381,0.2,0.4,0.643,1,3,3.9,0.3,0.4,0.2,0.5,1.5,3.4
1999-00,31,DET,NBA,PF,43,0,6.8,0.7,2.1,0.36,0,0.1,0,0.7,2,0.372,0.36,0.3,0.4,0.688,0.6,1.5,2.1,0.3,0.1,0.1,0.3,1,1.7
2000-01,32,TOT,NBA,PF,51,1,10.8,1.6,3.3,0.473,0,0,NA,1.6,3.3,0.473,0.473,0.2,0.2,0.8,1,2.4,3.4,0.5,0.4,0.1,0.5,1.5,3.3
2000-01,32,DAL,NBA,PF,37,1,10.6,1.5,3.3,0.455,0,0,NA,1.5,3.3,0.455,0.455,0.1,0.2,0.667,0.9,2.4,3.3,0.4,0.4,0.1,0.5,1.6,3.1
2000-01,32,WAS,NBA,PF,14,0,11.2,1.8,3.4,0.521,0,0,NA,1.8,3.4,0.521,0.521,0.3,0.3,1,1.1,2.4,3.6,0.5,0.4,0.1,0.6,0.9,3.9
Career,NA,,NBA,,689,354,24.7,4.4,8.8,0.504,0,0.1,0.244,4.4,8.7,0.508,0.506,1.2,1.7,0.718,2.2,4.9,7.1,0.9,0.7,0.3,1.2,2.4,10.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,LAC,NBA,,558,343,28.1,5.2,10.1,0.511,0,0.1,0.256,5.1,10,0.514,0.512,1.5,2,0.718,2.5,5.6,8,1.1,0.8,0.4,1.4,2.6,11.9
2 seasons,NA,DET,NBA,,80,10,9.7,1.1,3.1,0.373,0,0.1,0,1.1,3,0.379,0.373,0.3,0.4,0.667,0.8,2.2,3,0.3,0.3,0.1,0.4,1.2,2.5
1 season,NA,DAL,NBA,,37,1,10.6,1.5,3.3,0.455,0,0,NA,1.5,3.3,0.455,0.455,0.1,0.2,0.667,0.9,2.4,3.3,0.4,0.4,0.1,0.5,1.6,3.1
1 season,NA,WAS,NBA,,14,0,11.2,1.8,3.4,0.521,0,0,NA,1.8,3.4,0.521,0.521,0.3,0.3,1,1.1,2.4,3.6,0.5,0.4,0.1,0.6,0.9,3.9
