Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,DAL,NBA,SF,28,28,33.5,6.6,16.6,0.395,0.8,2.6,0.288,5.8,14,0.415,0.417,2.4,3.3,0.739,1.5,2.9,4.4,4.7,1.4,0.4,4.1,2.9,16.3
1993-94,23,DAL,NBA,SG,82,82,37.4,7.8,17.5,0.445,0.2,0.7,0.283,7.6,16.7,0.452,0.451,3.5,4.2,0.821,2.1,2.7,4.7,4.6,1.1,0.3,4.1,2,19.2
1994-95,24,DAL,NBA,SG,51,51,38.9,9.5,20.1,0.472,0.7,2.2,0.318,8.8,18,0.49,0.489,6,7.5,0.805,2.4,2.7,5.1,3.7,0.5,0.2,3.1,1.8,25.7
1995-96,25,DAL,NBA,SG,82,82,34.4,6.9,16,0.435,1.5,4.1,0.363,5.5,11.9,0.459,0.481,4.2,5.1,0.825,2.1,2.9,5,2.9,0.6,0.3,2.3,2,19.6
1996-97,26,TOT,NBA,SG-SF,77,77,36.8,5.8,13.4,0.431,1.1,3.2,0.348,4.6,10.2,0.458,0.473,3.3,4,0.813,1.7,3.6,5.3,4.1,1.1,0.4,2.7,2.5,15.9
1996-97,26,DAL,NBA,SG,46,46,36.4,5.7,12.8,0.442,1,3,0.331,4.7,9.8,0.477,0.481,3.2,4.1,0.787,1.8,3.2,4.9,3.4,1.2,0.3,2.3,2.5,15.5
1996-97,26,NJN,NBA,SF,31,31,37.3,5.9,14.2,0.417,1.3,3.5,0.37,4.6,10.7,0.432,0.463,3.4,3.9,0.852,1.6,4.3,5.9,5.2,0.9,0.5,3.3,2.6,16.5
1997-98,27,TOT,NBA,SG,79,78,38.6,6,14,0.43,0.8,2.4,0.319,5.3,11.6,0.453,0.458,2.9,3.6,0.812,1.6,3.4,5.1,4.8,1,0.1,3.3,2.4,15.7
1997-98,27,PHI,NBA,SG,48,47,37.3,5.1,11.1,0.46,0.8,2.3,0.348,4.3,8.8,0.489,0.496,2.6,3.2,0.818,1.4,3.3,4.7,4.6,0.9,0.1,3,2.3,13.7
1997-98,27,GSW,NBA,SG,31,31,40.6,7.4,18.5,0.402,0.7,2.5,0.278,6.7,15.9,0.422,0.421,3.3,4.1,0.805,2,3.6,5.6,5.1,1.2,0.1,3.8,2.4,18.9
1998-99,28,POR,NBA,SG,49,9,24,3.1,7.6,0.411,0.5,1.8,0.278,2.6,5.7,0.454,0.445,1.7,2.1,0.842,0.7,2.5,3.2,2.6,0.9,0.1,1.7,1.6,8.4
1999-00,29,ATL,NBA,SF,79,76,35,6.4,15.6,0.411,1.5,3.8,0.386,4.9,11.8,0.418,0.458,2.4,2.7,0.877,1.3,3.7,5,2.9,0.7,0.1,2.3,2.1,16.7
2000-01,30,TOT,NBA,SF,56,40,30.2,4.3,11.3,0.378,0.5,1.4,0.325,3.8,9.9,0.386,0.399,2.5,3,0.822,0.9,3.1,4,2.9,0.9,0.2,2.3,2.5,11.5
2000-01,30,ATL,NBA,SF,17,14,32.4,4.5,12.8,0.355,0.9,2.2,0.421,3.6,10.5,0.341,0.392,4.3,5,0.859,1,3.6,4.6,2.9,1.1,0.2,2.8,2.5,14.3
2000-01,30,CLE,NBA,SF,39,26,29.2,4.2,10.6,0.39,0.3,1.1,0.238,3.9,9.6,0.408,0.402,1.7,2.2,0.786,0.9,2.8,3.7,2.9,0.9,0.2,2.1,2.5,10.3
2001-02,31,MIA,NBA,SF,55,19,33.2,4.3,9.8,0.442,0.7,1.5,0.469,3.6,8.3,0.438,0.478,1.4,1.6,0.862,1,4.3,5.3,2.5,0.8,0.3,1.9,2.6,10.7
2002-03,32,SAC,NBA,SF,63,0,20.8,3.2,7.3,0.442,0.5,1.1,0.451,2.7,6.2,0.44,0.476,0.7,0.9,0.855,1.3,2.8,4.2,1.9,0.5,0.1,1.3,2.1,7.7
2003-04,33,HOU,NBA,SF,80,80,39,4.8,11.3,0.424,2,5.1,0.4,2.8,6.2,0.444,0.514,1.3,1.6,0.843,0.7,5.4,6.1,2.8,1.1,0.3,2.2,2.8,12.9
2004-05,34,TOT,NBA,SF,64,27,31,3.9,9.1,0.426,1.9,4.6,0.414,2,4.5,0.439,0.531,0.8,0.9,0.931,0.5,3.7,4.2,2.9,0.5,0.1,1.8,2.4,10.5
2004-05,34,HOU,NBA,SF,24,24,41.3,4.9,11.8,0.417,2.3,6.1,0.367,2.7,5.7,0.471,0.512,1.3,1.4,0.909,0.4,4.4,4.8,3.6,1,0,2.3,2.8,13.3
2004-05,34,PHO,NBA,SF,40,3,24.9,3.3,7.5,0.435,1.7,3.7,0.459,1.6,3.8,0.411,0.548,0.6,0.6,0.96,0.6,3.3,3.9,2.4,0.3,0.1,1.5,2.2,8.8
2005-06,35,TOT,NBA,SF,40,1,12.8,1.2,4,0.294,0.5,1.9,0.243,0.7,2.2,0.337,0.35,0.2,0.3,0.692,0.3,1.6,1.9,0.9,0.3,0.2,0.9,1.3,3
2005-06,35,PHO,NBA,SF,27,1,15.6,1.4,4.8,0.295,0.5,2.3,0.222,0.9,2.4,0.364,0.349,0.3,0.5,0.692,0.4,2,2.4,1.1,0.4,0.2,1.1,1.7,3.7
2005-06,35,LAL,NBA,SF,13,0,7.1,0.7,2.4,0.29,0.3,0.8,0.364,0.4,1.5,0.25,0.355,0,0,NA,0,0.9,0.9,0.3,0.2,0,0.4,0.4,1.7
Career,NA,,NBA,,885,650,32.8,5.4,12.7,0.428,1,2.7,0.365,4.4,10,0.445,0.467,2.5,3,0.825,1.3,3.3,4.7,3.2,0.8,0.2,2.5,2.2,14.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
