,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,24,TOR,NBA,SG,64,1487,.423,11.6,.862,.401,.054,.087,.321,.138,.465,.536,.353,.185,.470,.163,.256,.003,1,.714,.233,.200,2,0
2006-07,25,TOR,NBA,PG,77,1614,.521,12.0,.851,.402,.030,.053,.366,.149,.553,.635,.667,.407,.476,.333,.176,.000,0,.560,.173,.462,1,0
2007-08,26,TOR,NBA,PG,82,2484,.519,16.0,.740,.238,.011,.057,.434,.260,.551,.667,.500,.375,.511,.429,.128,.000,0,.911,.147,.407,1,1
2008-09,27,TOR,NBA,PG,68,2333,.497,17.0,.686,.194,.009,.054,.429,.314,.538,.752,.167,.457,.460,.406,.185,.003,2,.878,.129,.423,2,0
2009-10,28,TOR,NBA,PG,68,1817,.482,15.7,.699,.257,.025,.069,.349,.301,.519,.658,.357,.513,.429,.398,.141,.000,0,.926,.222,.526,0,0
2010-11,29,TOR,NBA,PG,68,2102,.440,16.1,.738,.206,.039,.091,.403,.262,.466,.610,.348,.426,.413,.365,.185,.000,0,.772,.128,.300,0,0
2011-12,30,TOR,NBA,PG,53,1799,.457,18.5,.667,.107,.034,.086,.440,.333,.500,.725,.438,.439,.462,.371,.239,.000,0,.797,.038,.167,0,0
2012-13,31,TOT,NBA,PG,73,2160,.491,19.4,.556,.110,.019,.079,.348,.444,.516,.714,.083,.500,.480,.461,.346,.000,0,.885,.142,.400,1,0
2012-13,31,TOR,NBA,PG,45,1273,.470,20.1,.538,.070,.025,.083,.359,.462,.505,.607,.100,.545,.503,.429,.352,.000,0,.861,.125,.261,1,0
2012-13,31,DET,NBA,PG,28,887,.527,18.2,.586,.177,.008,.072,.329,.414,.532,.786,.000,.412,.436,.520,.338,.000,0,.922,.173,.588,0,0
2013-14,32,DAL,NBA,PG,81,2468,.456,20.3,.432,.092,.025,.051,.263,.568,.464,.652,.263,.421,.426,.449,.300,.000,0,.848,.172,.507,2,0
2014-15,33,NYK,NBA,PG,42,1270,.415,18.9,.599,.102,.025,.102,.370,.401,.415,.611,.333,.333,.389,.415,.545,.000,0,.864,.197,.500,0,0
2015-16,34,NYK,NBA,PG,72,2024,.459,18.4,.554,.099,.029,.114,.312,.446,.496,.644,.538,.404,.479,.414,.304,.000,0,.869,.133,.481,0,0
2016-17,35,TOT,NBA,PG,41,539,.410,18.5,.522,.142,.022,.090,.269,.478,.500,.737,.000,.333,.472,.313,.486,.000,0,.900,.219,.143,0,0
2016-17,35,LAL,NBA,PG,24,292,.416,18.6,.558,.104,.039,.143,.273,.442,.465,.750,.000,.364,.476,.353,.400,.000,0,.917,.206,.286,0,0
2016-17,35,ATL,NBA,PG,17,247,.404,18.4,.474,.193,.000,.018,.263,.526,.556,.727,,.000,.467,.267,.600,.000,0,.875,.233,.000,0,0
2017-18,36,CLE,NBA,PG,57,914,.503,17.8,.476,.178,.043,.076,.178,.524,.545,.667,.625,.500,.424,.464,.229,.000,0,.822,.155,.600,0,0
2018-19,37,DET,NBA,PG,49,632,.375,19.1,.525,.100,.058,.108,.258,.475,.492,.583,.286,.308,.581,.246,.258,.000,0,1.000,.140,.250,1,0
Career,,,NBA,,895,23643,.472,17.1,.649,.190,.026,.074,.358,.351,.507,.652,.376,.412,.459,.407,.231,.000,3,.855,.153,.435,10,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,TOR,NBA,,525,14909,.481,16.0,.721,.230,.026,.070,.394,.279,.517,.647,.385,.426,.465,.388,.190,.001,3,.844,.139,.387,7,1
2 seasons,,NYK,NBA,,114,3294,.440,18.6,.574,.100,.027,.109,.337,.426,.459,.630,.455,.375,.436,.414,.404,.000,0,.867,.159,.491,0,0
1 season,,DAL,NBA,,81,2468,.456,20.3,.432,.092,.025,.051,.263,.568,.464,.652,.263,.421,.426,.449,.300,.000,0,.848,.172,.507,2,0
2 seasons,,DET,NBA,,77,1519,.476,18.5,.566,.151,.025,.084,.305,.434,.520,.741,.222,.367,.477,.419,.314,.000,0,.938,.161,.480,1,0
1 season,,CLE,NBA,,57,914,.503,17.8,.476,.178,.043,.076,.178,.524,.545,.667,.625,.500,.424,.464,.229,.000,0,.822,.155,.600,0,0
1 season,,LAL,NBA,,24,292,.416,18.6,.558,.104,.039,.143,.273,.442,.465,.750,.000,.364,.476,.353,.400,.000,0,.917,.206,.286,0,0
1 season,,ATL,NBA,,17,247,.404,18.4,.474,.193,.000,.018,.263,.526,.556,.727,,.000,.467,.267,.600,.000,0,.875,.233,.000,0,0
