Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,23,NJN,NBA,SF,76,48,27.6,5.4,11.9,0.457,0.8,2.3,0.366,4.6,9.6,0.479,0.493,2.4,3.3,0.717,2.5,2.8,5.2,1.6,1.3,0.8,2.5,3.3,14.1
1989-90,24,NJN,NBA,SF,80,76,30.6,5.6,13.3,0.422,0.8,2.4,0.316,4.9,10.9,0.445,0.45,2.9,4,0.722,2.4,2.9,5.3,1.8,1.6,1,2.3,2.7,14.8
1990-91,25,NJN,NBA,SF,79,68,32.3,5.2,12.2,0.425,0.6,2.3,0.251,4.6,9.9,0.465,0.449,2.3,3.1,0.734,2.7,3.9,6.6,2.8,1.7,1.2,2.1,3.1,13.2
1991-92,26,NJN,NBA,SF,77,74,31.1,4.5,9.4,0.477,0.3,1.4,0.2,4.2,8,0.526,0.492,2.1,3,0.714,2.6,3.8,6.4,2.6,1.7,1.1,2.2,2.7,11.4
1992-93,27,NJN,NBA,SF,77,57,29.9,5.7,11.8,0.481,0.2,1,0.224,5.4,10.8,0.504,0.49,2.6,3.2,0.794,2.9,2.9,5.9,1.4,1.9,0.7,1.5,2.2,14.1
1993-94,28,NJN,NBA,SF,50,27,27,4.1,9.1,0.447,1.1,2.9,0.361,3,6.1,0.489,0.506,1.7,2.4,0.72,1.8,2.7,4.6,1.7,1.1,1,1,2.4,10.9
1994-95,29,NJN,NBA,SF,71,49,30,4.9,12.1,0.41,1.5,4.5,0.334,3.5,7.6,0.455,0.472,2,2.7,0.728,2.5,3.1,5.7,2.1,1.2,0.7,1.6,2.2,13.4
1995-96,30,UTA,NBA,SG,66,33,21.6,4,9.2,0.437,1,3,0.32,3.1,6.2,0.494,0.489,1.5,1.9,0.772,1.5,2,3.5,1.2,1,0.3,1.1,2.1,10.5
1996-97,31,UTA,NBA,SF,73,1,13.4,1.7,4.1,0.408,0.4,1.5,0.274,1.2,2.5,0.489,0.46,0.5,0.7,0.722,0.5,1.7,2.2,0.6,0.4,0.3,0.6,1.7,4.3
1997-98,32,UTA,NBA,SF,54,1,10,1.6,3.8,0.411,0.4,1.1,0.306,1.2,2.7,0.455,0.457,0.8,1.1,0.721,0.6,1.5,2.1,0.4,0.5,0.3,0.6,1.1,4.3
1998-99,33,PHO,NBA,SF,44,2,12.2,1.5,3.4,0.43,0.4,1.3,0.286,1.1,2.1,0.516,0.483,0.9,1,0.87,1.2,1.5,2.8,0.5,0.4,0.3,0.5,1.2,4.2
Career,NA,,NBA,,747,436,25.1,4.2,9.6,0.441,0.7,2.2,0.306,3.5,7.4,0.48,0.475,1.9,2.5,0.739,2,2.7,4.7,1.6,1.2,0.7,1.6,2.3,11
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NJN,NBA,,510,399,29.9,5.1,11.5,0.444,0.7,2.3,0.307,4.4,9.2,0.479,0.475,2.3,3.1,0.733,2.5,3.2,5.7,2,1.5,0.9,2,2.7,13.3
3 seasons,NA,UTA,NBA,,193,35,15.2,2.4,5.8,0.424,0.6,1.9,0.304,1.9,3.8,0.485,0.475,0.9,1.3,0.748,0.9,1.7,2.6,0.7,0.6,0.3,0.8,1.7,6.4
1 season,NA,PHO,NBA,,44,2,12.2,1.5,3.4,0.43,0.4,1.3,0.286,1.1,2.1,0.516,0.483,0.9,1,0.87,1.2,1.5,2.8,0.5,0.4,0.3,0.5,1.2,4.2
