Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,23,MIL,NBA,SG,71,37,27.2,5.0,11.7,.432,0.8,2.6,.293,4.3,9.1,.472,.465,3.0,4.2,.717,2.0,2.1,4.1,1.6,1.1,0.7,1.7,3.1,13.8
1993-94,24,MIL,NBA,SG,76,39,28.0,4.6,11.1,.415,0.4,1.9,.223,4.2,9.2,.456,.435,3.0,4.4,.698,1.5,2.6,4.1,1.8,1.4,0.7,1.7,2.9,12.7
1994-95,25,MIL,NBA,SG,82,81,33.1,5.4,12.8,.424,2.0,5.1,.390,3.4,7.7,.447,.502,3.1,4.2,.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,16.0
1995-96,26,TOT,NBA,SG,79,12,22.9,3.8,10.3,.366,1.3,3.8,.331,2.5,6.5,.386,.427,2.8,3.6,.780,0.9,1.9,2.8,1.4,1.0,0.6,1.4,2.8,11.7
1995-96,26,MIL,NBA,SG,8,0,21.4,2.8,8.9,.310,0.6,3.1,.200,2.1,5.8,.370,.345,3.0,3.3,.923,1.0,1.8,2.8,0.6,0.5,0.4,1.4,3.4,9.1
1995-96,26,BOS,NBA,SG,71,12,23.0,3.9,10.5,.371,1.3,3.9,.343,2.6,6.6,.388,.435,2.8,3.7,.766,0.9,2.0,2.8,1.4,1.1,0.7,1.4,2.8,12.0
1996-97,27,BOS,NBA,SG,81,27,28.1,4.9,12.3,.398,1.6,4.3,.362,3.4,8.0,.418,.461,3.2,4.1,.773,1.3,2.7,4.1,1.4,1.3,0.6,1.6,2.6,14.5
1997-98,28,MIA,NBA,SG,5,0,13.8,2.2,6.2,.355,0.4,2.4,.167,1.8,3.8,.474,.387,1.2,1.8,.667,0.8,0.4,1.2,1.4,1.4,0.0,0.6,2.0,6.0
1998-99,29,Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA)
1999-00,30,PHO,NBA,SG,58,1,16.2,2.2,5.7,.394,1.1,2.8,.388,1.1,2.8,.400,.491,1.2,1.9,.667,0.5,1.7,2.2,1.1,0.8,0.4,0.9,2.2,6.8
2000-01,31,MIN,NBA,SG,31,0,11.1,1.4,3.8,.373,0.8,2.2,.377,0.6,1.6,.367,.483,0.6,0.7,.783,0.3,0.9,1.2,0.9,0.3,0.2,0.8,1.7,4.3
Career,NA,,NBA,,483,197,25.3,4.2,10.4,.406,1.2,3.4,.345,3.0,7.0,.435,.462,2.6,3.6,.739,1.2,2.2,3.4,1.5,1.1,0.6,1.5,2.8,12.3
,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,NA,MIL,NBA,,237,157,29.3,5.0,11.8,.421,1.1,3.3,.329,3.9,8.5,.456,.467,3.1,4.2,.729,1.5,2.5,4.0,1.7,1.2,0.7,1.8,3.2,14.1
2 seasons,NA,BOS,NBA,,152,39,25.7,4.4,11.5,.387,1.5,4.1,.354,3.0,7.4,.405,.450,3.0,3.9,.770,1.1,2.4,3.5,1.4,1.2,0.6,1.5,2.7,13.3
1 season,NA,PHO,NBA,,58,1,16.2,2.2,5.7,.394,1.1,2.8,.388,1.1,2.8,.400,.491,1.2,1.9,.667,0.5,1.7,2.2,1.1,0.8,0.4,0.9,2.2,6.8
1 season,NA,MIN,NBA,,31,0,11.1,1.4,3.8,.373,0.8,2.2,.377,0.6,1.6,.367,.483,0.6,0.7,.783,0.3,0.9,1.2,0.9,0.3,0.2,0.8,1.7,4.3
1 season,NA,MIA,NBA,,5,0,13.8,2.2,6.2,.355,0.4,2.4,.167,1.8,3.8,.474,.387,1.2,1.8,.667,0.8,0.4,1.2,1.4,1.4,0.0,0.6,2.0,6.0
