,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,22,HOU,NBA,PF,40,535,.562,1.7,.990,.848,.114,.010,.019,.010,.567,.596,.500,.000,.000,.000,.593,.048,4,,.000,,1,0
2006-07,23,HOU,NBA,PF,78,1714,.573,1.3,1.000,.830,.158,.009,.003,.000,.573,.597,.491,.000,.000,,.729,.012,4,,,,0,0
2007-08,24,HOU,NBA,PF,79,1575,.511,2.9,.986,.670,.281,.036,.000,.014,.518,.595,.371,.250,,.000,.735,.018,3,,.000,,1,0
2008-09,25,HOU,NBA,C,71,858,.372,5.9,.965,.504,.372,.080,.009,.035,.385,.491,.262,.333,.000,.000,.667,.000,0,,.000,,3,0
2009-10,26,HOU,NBA,C,82,1773,.489,1.5,1.000,.796,.185,.018,.000,.000,.489,.515,.426,.000,,,.584,.009,2,,,,0,0
2010-11,27,HOU,NBA,C,74,2079,.527,3.4,.996,.644,.333,.019,.000,.004,.529,.611,.390,.222,,.000,.607,.002,1,,.500,.000,1,0
2011-12,28,SAC,NBA,C,54,1039,.429,4.7,.988,.471,.453,.059,.006,.012,.435,.500,.364,.500,.000,.000,.589,.006,1,,.000,,0,0
2012-13,29,SAC,NBA,C,74,1209,.442,4.7,.995,.416,.500,.079,.000,.005,.444,.532,.358,.533,,.000,.571,.000,0,,.000,,0,0
2013-14,30,TOT,NBA,C,61,754,.431,4.8,.992,.438,.523,.031,.000,.008,.434,.561,.353,.000,,.000,.589,.000,0,,.000,,1,0
2013-14,30,SAC,NBA,C,16,179,.438,4.6,1.000,.375,.594,.031,.000,.000,.438,.583,.368,.000,,,.571,.000,0,,,,0,0
2013-14,30,TOR,NBA,C,45,575,.429,4.8,.990,.459,.500,.031,.000,.010,.433,.556,.347,.000,,.000,.595,.000,0,,.000,,1,0
2014-15,31,TOR,NBA,C,29,255,.478,3.7,1.000,.565,.391,.043,.000,.000,.478,.462,.500,.500,,,.909,.000,0,,,,0,0
2015-16,32,HOU,NBA,C,2,24,.500,5.0,1.000,.500,.500,.000,.000,.000,.500,1.000,.000,,,,1.000,.000,0,,,,0,0
Career,,,NBA,,644,11815,.498,3.1,.993,.654,.306,.032,.002,.007,.501,.567,.384,.313,.000,.000,.643,.009,15,,.071,.000,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,HOU,NBA,,426,8558,.518,2.6,.994,.723,.246,.023,.003,.006,.521,.576,.395,.194,.000,.000,.651,.011,14,,.100,.000,6,0
3 seasons,,SAC,NBA,,144,2427,.436,4.7,.992,.436,.487,.066,.003,.008,.440,.520,.361,.500,.000,.000,.579,.003,1,,.000,,0,0
2 seasons,,TOR,NBA,,74,830,.444,4.4,.993,.493,.465,.035,.000,.007,.448,.521,.388,.200,,.000,.703,.000,0,,.000,,1,0
