,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,23,TOT,NBA,SG,27,334,.436,14.4,.634,.287,.069,.040,.238,.366,.484,.724,.571,.750,.125,.351,.226,.020,2,1.000,.676,.480,1,0
2009-10,23,HOU,NBA,SG,9,118,.448,13.3,.586,.345,.103,.000,.138,.414,.588,.800,.667,,.000,.250,.200,.034,1,1.000,.583,.429,0,0
2009-10,23,SAC,NBA,SG,5,23,.375,18.9,.750,.250,.000,.125,.375,.250,.500,1.000,,1.000,.000,.000,.333,.000,0,,.500,.000,1,0
2009-10,23,SAS,NBA,SG,13,193,.438,14.4,.641,.266,.063,.047,.266,.359,.439,.647,.500,.667,.176,.435,.222,.016,1,1.000,.739,.529,0,0
2010-11,24,TOT,NBA,PG-SG,24,230,.294,18.5,.456,.162,.074,.088,.132,.544,.323,.455,.200,.167,.333,.270,.200,.015,1,.900,.324,.417,1,0
2010-11,24,SAS,NBA,SG,3,21,.200,12.2,.800,.200,.400,.000,.200,.200,.250,.000,.500,,.000,.000,.000,.000,0,,1.000,.000,0,0
2010-11,24,MIL,NBA,SG,9,83,.333,17.9,.524,.143,.048,.143,.190,.476,.364,.667,.000,.333,.250,.300,.250,.000,0,1.000,.500,.400,0,0
2010-11,24,CHA,NBA,PG,12,126,.286,19.5,.381,.167,.048,.071,.095,.619,.313,.429,.000,.000,.500,.269,.200,.024,1,.857,.231,.500,1,0
2012-13,26,WAS,NBA,SG,51,1156,.407,15.5,.690,.217,.066,.109,.298,.310,.444,.482,.471,.357,.442,.325,.646,.004,1,.923,.438,.400,0,0
2013-14,27,WAS,NBA,SG,75,638,.362,14.4,.794,.241,.078,.106,.369,.206,.402,.588,.364,.267,.327,.207,.511,.000,0,.500,.414,.167,0,0
2014-15,28,WAS,NBA,SG,52,735,.400,17.3,.482,.218,.065,.053,.147,.518,.427,.595,.000,.444,.360,.375,.514,.012,2,.879,.409,.389,1,0
2015-16,29,WAS,NBA,SF,80,1951,.398,15.7,.489,.261,.071,.046,.113,.511,.453,.561,.306,.348,.333,.345,.571,.026,13,.944,.457,.364,1,0
2016-17,30,SAC,NBA,SG,65,1728,.424,17.2,.491,.190,.069,.076,.153,.509,.476,.646,.467,.455,.288,.373,.515,.009,2,.915,.377,.301,0,0
2017-18,31,SAC,NBA,SG,65,1615,.418,17.4,.523,.155,.061,.097,.210,.477,.442,.635,.207,.391,.390,.392,.427,.015,7,.888,.335,.329,0,0
2018-19,32,TOT,NBA,SG,75,2040,.422,16.7,.465,.221,.083,.079,.081,.535,.515,.688,.341,.487,.250,.341,.636,.026,12,.933,.386,.382,0,0
2018-19,32,MEM,NBA,SG,49,1530,.429,16.8,.457,.222,.080,.075,.080,.543,.520,.698,.355,.483,.226,.352,.630,.028,10,.919,.386,.395,0,0
2018-19,32,LAC,NBA,SG,26,510,.396,16.4,.491,.217,.094,.094,.085,.509,.500,.652,.300,.500,.333,.296,.654,.019,2,1.000,.389,.333,0,0
2019-20,33,BRK,NBA,SG,55,1547,.378,18.8,.340,.181,.055,.052,.052,.660,.483,.579,.379,.333,.407,.324,.593,.008,3,.866,.292,.347,0,0
Career,,,NBA,,569,11974,.403,16.9,.499,.208,.068,.073,.151,.501,.460,.605,.338,.396,.344,.347,.536,.015,43,.904,.378,.357,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,WAS,NBA,,258,4480,.396,15.7,.576,.241,.070,.070,.196,.424,.438,.552,.307,.347,.374,.338,.576,.015,16,.909,.442,.363,2,0
3 seasons,,SAC,NBA,,135,3366,.420,17.3,.510,.172,.064,.087,.184,.490,.458,.646,.339,.425,.343,.381,.467,.012,9,.901,.356,.313,1,0
1 season,,BRK,NBA,,55,1547,.378,18.8,.340,.181,.055,.052,.052,.660,.483,.579,.379,.333,.407,.324,.593,.008,3,.866,.292,.347,0,0
1 season,,MEM,NBA,,49,1530,.429,16.8,.457,.222,.080,.075,.080,.543,.520,.698,.355,.483,.226,.352,.630,.028,10,.919,.386,.395,0,0
1 season,,LAC,NBA,,26,510,.396,16.4,.491,.217,.094,.094,.085,.509,.500,.652,.300,.500,.333,.296,.654,.019,2,1.000,.389,.333,0,0
2 seasons,,SAS,NBA,,16,214,.420,14.2,.652,.261,.087,.043,.261,.348,.422,.611,.500,.667,.167,.417,.211,.014,1,1.000,.750,.500,0,0
1 season,,CHA,NBA,,12,126,.286,19.5,.381,.167,.048,.071,.095,.619,.313,.429,.000,.000,.500,.269,.200,.024,1,.857,.231,.500,1,0
1 season,,HOU,NBA,,9,118,.448,13.3,.586,.345,.103,.000,.138,.414,.588,.800,.667,,.000,.250,.200,.034,1,1.000,.583,.429,0,0
1 season,,MIL,NBA,,9,83,.333,17.9,.524,.143,.048,.143,.190,.476,.364,.667,.000,.333,.250,.300,.250,.000,0,1.000,.500,.400,0,0
