Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,26,SAS,NBA,SF,27,6,184,6.1,16,0.382,1.2,2.6,0.444,5,13.4,0.37,2.3,4.7,0.5,3.8,6.4,10.2,1.7,0.6,1.2,2,5.2,15.7,NA,93,101
2001-02,27,ATL,NBA,SF,42,35,1273,5.4,10.8,0.498,0,0.3,0.143,5.3,10.5,0.508,3.1,3.6,0.852,3.3,5.8,9.1,1.8,1.6,0.8,2,4.8,13.9,NA,111,107
2002-03,28,ATL,NBA,SF,73,45,1931,6.3,12.8,0.495,0.9,2.3,0.381,5.4,10.5,0.52,1.9,2.5,0.778,2.4,5.1,7.4,2.7,1.4,0.7,1.9,4.8,15.4,NA,111,109
2003-04,29,CLE,NBA,SF,64,25,1245,4.6,11.7,0.391,0.1,0.8,0.105,4.5,10.9,0.412,1.5,2,0.783,2.8,3.8,6.6,3.1,1.1,0.8,2.3,4.6,10.8,NA,91,108
2004-05,30,CLE,NBA,SG,74,69,1832,5.3,12.4,0.429,0.6,1.5,0.358,4.8,10.8,0.439,1.6,2,0.797,2.3,4.1,6.4,2.7,1.5,0.5,1.8,4.2,12.8,NA,102,109
2005-06,31,CLE,NBA,SG,36,3,353,2.6,8.6,0.298,0.5,2,0.231,2.1,6.7,0.318,1.7,2.4,0.688,3.2,5.3,8.5,1.4,0.8,1.5,1.8,7.1,7.3,NA,86,107
2006-07,32,CLE,NBA,SF,15,1,129,6.6,15.2,0.432,3.3,6.1,0.533,3.3,9,0.364,2.5,4.1,0.6,5.3,7,12.3,0.8,2.5,0,1.2,7,18.8,NA,119,100
2007-08,33,TOT,NBA,SG-SF,49,13,698,5.8,13.2,0.437,1.2,3.7,0.327,4.6,9.5,0.48,1.5,2,0.769,3.6,5.9,9.5,1.4,2.1,0.6,2.6,5.2,14.3,NA,100,106
2007-08,33,CLE,NBA,SG,41,13,650,5.8,12.9,0.449,1.2,3.7,0.333,4.6,9.3,0.496,1.6,2.1,0.769,3.4,6,9.3,1.1,2.2,0.6,2.5,5.2,14.5,NA,101,106
2007-08,33,SEA,NBA,SF,2,0,17,5.9,20.5,0.286,0,5.9,0,5.9,14.7,0.4,0,0,NA,0,0,0,2.9,0,0,0,0,11.7,NA,70,118
2007-08,33,LAL,NBA,SF,6,0,31,4.9,14.6,0.333,1.6,3.2,0.5,3.2,11.3,0.286,0,0,NA,9.7,8.1,17.8,4.9,1.6,1.6,4.9,8.1,11.3,NA,93,104
Career,NA,,NBA,,380,197,7645,5.4,12.1,0.446,0.6,1.7,0.341,4.8,10.4,0.463,1.9,2.5,0.778,2.8,4.9,7.7,2.4,1.4,0.7,2,4.8,13.4,NA,103,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CLE,NBA,,230,111,4209,5,12,0.414,0.6,1.8,0.324,4.4,10.2,0.43,1.6,2.1,0.766,2.8,4.5,7.3,2.4,1.4,0.7,2,4.8,12.2,NA,98,108
2 seasons,NA,ATL,NBA,,115,80,3204,5.9,12,0.496,0.5,1.5,0.363,5.4,10.5,0.515,2.4,2.9,0.815,2.7,5.4,8.1,2.4,1.4,0.8,1.9,4.8,14.8,NA,111,108
1 season,NA,SAS,NBA,,27,6,184,6.1,16,0.382,1.2,2.6,0.444,5,13.4,0.37,2.3,4.7,0.5,3.8,6.4,10.2,1.7,0.6,1.2,2,5.2,15.7,NA,93,101
1 season,NA,LAL,NBA,,6,0,31,4.9,14.6,0.333,1.6,3.2,0.5,3.2,11.3,0.286,0,0,NA,9.7,8.1,17.8,4.9,1.6,1.6,4.9,8.1,11.3,NA,93,104
1 season,NA,SEA,NBA,,2,0,17,5.9,20.5,0.286,0,5.9,0,5.9,14.7,0.4,0,0,NA,0,0,0,2.9,0,0,0,0,11.7,NA,70,118
