Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,24,SDR,NBA,SG,72,NA,17.1,3.5,8.9,0.392,NA,NA,NA,3.5,8.9,0.392,0.392,1.3,1.7,0.787,NA,NA,2.2,2.3,NA,NA,NA,1.7,8.3
1970-71,25,SDR,NBA,SG,56,NA,12.6,2,6,0.331,NA,NA,NA,2,6,0.331,0.331,1.2,1.4,0.84,NA,NA,1.5,2,NA,NA,NA,1.4,5.2
1971-72,26,VIR,ABA,SG,78,NA,21.4,4.5,10.5,0.428,0.2,0.8,0.277,4.2,9.6,0.441,0.439,1.4,1.8,0.796,0.7,1.3,2,1.7,NA,NA,1.6,2.3,10.6
1972-73,27,VIR,ABA,SG,71,NA,21.3,5,11.7,0.428,0.1,0.8,0.172,4.9,10.9,0.448,0.434,2.3,2.7,0.86,0.8,0.9,1.8,1.9,NA,NA,1.9,2.1,12.5
1973-74,28,VIR,ABA,SG,6,NA,8.5,1,3.2,0.316,0.2,0.3,0.5,0.8,2.8,0.294,0.342,0.3,0.3,1,0,0.7,0.7,1.2,0.2,0,0.8,0.5,2.5
Career,NA,,TOT,,283,NA,18.3,3.8,9.3,0.406,0.2,0.8,0.232,3.7,8.9,0.415,0.412,1.6,1.9,0.824,0.7,1.1,1.8,2,0.2,0,1.7,1.9,9.3
,NA,,ABA,,155,NA,20.8,4.6,10.7,0.427,0.2,0.8,0.232,4.4,9.9,0.443,0.435,1.8,2.2,0.834,0.7,1.1,1.8,1.8,0.2,0,1.7,2.1,11.2
,NA,,NBA,,128,NA,15.1,2.8,7.6,0.371,NA,NA,NA,2.8,7.6,0.371,0.371,1.3,1.6,0.808,NA,NA,1.9,2.2,NA,NA,NA,1.6,7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,VIR,ABA,,155,NA,20.8,4.6,10.7,0.427,0.2,0.8,0.232,4.4,9.9,0.443,0.435,1.8,2.2,0.834,0.7,1.1,1.8,1.8,0.2,0,1.7,2.1,11.2
2 seasons,NA,SDR,NBA,,128,NA,15.1,2.8,7.6,0.371,NA,NA,NA,2.8,7.6,0.371,0.371,1.3,1.6,0.808,NA,NA,1.9,2.2,NA,NA,NA,1.6,7
