Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,18,IND,NBA,PF,21,0,160,4.1,12.6,0.321,0,1.1,0,4.1,11.5,0.353,2,3.4,0.6,4.5,4.3,8.8,1.1,0.9,0.5,2.5,5.9,10.1
1999-00,19,IND,NBA,PF,50,0,854,5.1,11.1,0.458,0.3,1.4,0.235,4.8,9.7,0.491,3.3,4.7,0.703,2,4.7,6.7,1.6,1.1,0.4,2.7,5.5,13.8
2000-01,20,IND,NBA,PF,78,38,1892,4.6,10.3,0.444,0,0.1,0.143,4.6,10.2,0.448,2,3,0.656,2.3,5,7.2,2.5,1.2,0.3,2.8,4.2,11.2
2001-02,21,IND,NBA,PF,44,1,1313,6.3,13.3,0.475,0,0.1,0.333,6.3,13.2,0.476,3.2,3.9,0.799,2.6,4.9,7.6,1.5,1.1,0.6,2.1,4.6,15.8
2002-03,22,IND,NBA,SF,82,37,2467,5.7,13.1,0.434,0.2,0.7,0.283,5.5,12.4,0.442,3.1,4,0.77,2.3,5.1,7.5,1.8,1,0.5,2.4,4.1,14.6
2003-04,23,IND,NBA,PF,79,15,2441,6.2,13.4,0.463,0.3,1.1,0.273,5.9,12.3,0.481,2.7,3.7,0.734,2.4,5.1,7.5,1.9,1.2,0.3,2.4,3.7,15.5
2004-05,24,ATL,NBA,SF,66,66,2550,6.4,13.9,0.459,0.2,1,0.216,6.2,12.9,0.479,3.3,5,0.672,2,4.5,6.5,2.9,1.2,0.2,2.9,3.5,16.3
2005-06,25,ATL,NBA,PF,76,76,2782,7.1,15.8,0.452,0.9,2.5,0.346,6.3,13.3,0.471,3.1,4.5,0.694,1.7,5.1,6.8,3.1,1.1,0.2,2.5,3.9,18.3
2006-07,26,TOT,NBA,PF,78,78,2563,7,15.2,0.457,1.8,4.1,0.433,5.2,11.1,0.466,2.4,3.4,0.694,2.1,4.8,7,2.1,0.9,0.3,2.4,3.8,18
2006-07,26,IND,NBA,PF,36,36,1208,6.6,14.5,0.458,1.6,3.5,0.458,5,11,0.458,2.1,3,0.713,2.1,4.6,6.7,1.5,0.7,0.3,2.7,3.5,17
2006-07,26,GSW,NBA,PF,42,42,1355,7.2,15.8,0.456,1.9,4.6,0.417,5.3,11.2,0.473,2.6,3.7,0.681,2.1,5,7.2,2.6,1.1,0.4,2.1,4.1,18.9
2007-08,27,GSW,NBA,C,81,59,2190,6.6,15.2,0.434,2.5,6.7,0.375,4.1,8.5,0.482,2.4,3.1,0.774,1.8,5.5,7.2,2.2,1.2,0.3,1.5,4.4,18.1
2008-09,28,TOT,NBA,PF,73,56,2546,7.5,17.1,0.439,2.4,6.6,0.364,5.1,10.5,0.487,3.3,4.2,0.793,1.4,5,6.4,1.4,1.2,0.3,2.3,3.2,20.8
2008-09,28,GSW,NBA,PF,5,5,166,5,15.2,0.329,2.4,6.1,0.393,2.6,9.1,0.286,1.1,2.2,0.5,2.2,3.9,6.1,2.2,1.5,0,1.5,3,13.4
2008-09,28,NYK,NBA,PF,68,51,2380,7.7,17.3,0.446,2.4,6.7,0.362,5.3,10.6,0.499,3.5,4.3,0.804,1.3,5.1,6.5,1.4,1.2,0.3,2.3,3.2,21.3
2009-10,29,NYK,NBA,PF,72,15,2195,7.3,16.9,0.435,2.3,6.7,0.342,5.1,10.2,0.496,3.9,5.2,0.757,1.4,5.2,6.6,1.8,1,0.4,2.2,3.4,20.9
2010-11,30,DEN,NBA,PF,73,3,1665,6.1,14.6,0.416,2.5,7.1,0.357,3.5,7.5,0.473,1.9,2.5,0.735,1.6,5.5,7.2,2.2,0.8,0.2,2.3,4.4,16.5
2011-12,31,DEN,NBA,PF,64,1,1761,7.1,15.8,0.446,2.1,6.2,0.333,5,9.6,0.519,2.4,3.6,0.676,1.5,6.5,8,1.8,1.2,0.2,2.3,3.7,18.6
2012-13,32,ORL,NBA,C,10,0,119,6.1,17.2,0.351,2.4,9.1,0.267,3.6,8.2,0.444,0.9,1.2,0.75,1.8,6.4,8.2,3,1.2,0.3,2.1,5.4,15.4
2013-14,33,WAS,NBA,PF,34,0,511,5.8,14.6,0.396,2.4,7,0.34,3.4,7.5,0.449,1.9,2.5,0.771,1.1,4.6,5.6,2,1,0,2.4,5.1,15.9
Career,NA,,NBA,,981,445,28009,6.5,14.5,0.444,1.3,3.6,0.352,5.2,11,0.474,2.8,3.9,0.727,1.9,5.1,7,2.1,1.1,0.3,2.4,3.9,17
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,IND,NBA,,390,127,10335,5.7,12.7,0.451,0.3,1,0.338,5.4,11.7,0.461,2.7,3.7,0.733,2.4,5,7.3,1.9,1.1,0.4,2.5,4.1,14.5
2 seasons,NA,ATL,NBA,,142,142,5332,6.8,14.9,0.455,0.6,1.8,0.309,6.2,13.1,0.475,3.2,4.7,0.683,1.9,4.8,6.6,3,1.1,0.2,2.7,3.7,17.3
2 seasons,NA,NYK,NBA,,140,66,4575,7.5,17.1,0.441,2.4,6.7,0.353,5.2,10.4,0.497,3.7,4.7,0.779,1.4,5.2,6.5,1.6,1.1,0.4,2.3,3.3,21.1
2 seasons,NA,DEN,NBA,,137,4,3426,6.6,15.2,0.432,2.3,6.6,0.345,4.3,8.6,0.499,2.2,3.1,0.7,1.6,6,7.6,2,1,0.2,2.3,4,17.6
3 seasons,NA,GSW,NBA,,128,106,3711,6.8,15.4,0.438,2.3,5.9,0.388,4.5,9.5,0.469,2.4,3.3,0.727,1.9,5.2,7.1,2.3,1.2,0.3,1.7,4.2,18.2
1 season,NA,WAS,NBA,,34,0,511,5.8,14.6,0.396,2.4,7,0.34,3.4,7.5,0.449,1.9,2.5,0.771,1.1,4.6,5.6,2,1,0,2.4,5.1,15.9
1 season,NA,ORL,NBA,,10,0,119,6.1,17.2,0.351,2.4,9.1,0.267,3.6,8.2,0.444,0.9,1.2,0.75,1.8,6.4,8.2,3,1.2,0.3,2.1,5.4,15.4
