Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1986-87,22,SEA,NBA,PG,71,50,1972,3.4,7.2,0.475,0,0.2,0,3.4,7,0.486,2.1,3.4,0.617,2.4,5.5,7.9,13.9,3,1.1,3.7,5.7,8.9,NA,111,108
1987-88,23,SEA,NBA,PG,82,82,2453,4.6,9.7,0.474,0.2,0.5,0.375,4.4,9.2,0.479,2.8,4,0.707,2.3,4.3,6.6,13.7,3.3,0.9,3.7,4.6,12.2,NA,114,106
1988-89,24,SEA,NBA,PG,75,74,2341,4.1,9.9,0.41,0.3,1.4,0.214,3.8,8.5,0.443,2.4,3.9,0.63,2.9,5,7.9,14.3,3.2,0.9,4.3,4.8,10.9,NA,106,107
1989-90,25,SEA,NBA,SG,82,69,2338,4.5,9.4,0.473,0.2,0.7,0.355,4.2,8.8,0.482,2.1,3.3,0.641,2.7,5.9,8.7,12.9,3,0.8,4,6.2,11.3,NA,110,107
1990-91,26,SEA,NBA,SG,78,0,1434,4.6,10.6,0.433,0.6,1.7,0.354,4,8.9,0.447,2,3.2,0.613,2.5,6.3,8.7,12.9,3.6,0.7,4.2,7.3,11.8,NA,105,105
1991-92,27,SEA,NBA,PG,72,30,1652,5.4,12.3,0.437,0.8,3,0.276,4.6,9.4,0.489,1.6,2.6,0.643,2.8,4.9,7.7,10.9,3.9,0.9,3.4,6.6,13.3,NA,109,106
1992-93,28,SEA,NBA,PG,73,25,1977,5.4,11.6,0.464,0.6,1.6,0.385,4.8,10,0.477,2.4,3.4,0.709,2.1,5.6,7.7,9.7,4.4,0.8,3.5,6.1,13.8,NA,110,101
1993-94,29,SEA,NBA,PG,73,8,1887,4.7,10.6,0.447,1.4,3.6,0.391,3.3,7,0.475,0.8,1.5,0.564,1.3,6.2,7.6,10.3,5.8,0.6,3.4,5.4,11.7,NA,107,95
1994-95,30,SEA,NBA,PG,80,18,2070,4,9.6,0.418,1.3,3.8,0.342,2.7,5.9,0.467,0.8,1.4,0.586,1.6,5.8,7.3,10.2,4,1.3,3.1,6.7,10.2,NA,109,103
1995-96,31,SEA,NBA,PG,55,14,1261,4.1,9.7,0.42,1.9,4.9,0.38,2.2,4.7,0.462,1.2,1.7,0.707,1.7,6.9,8.5,8,3.9,0.7,3,5.8,11.2,NA,109,98
1996-97,32,SEA,NBA,PG,37,2,798,4.1,9.9,0.409,1.9,5.6,0.333,2.2,4.3,0.508,1.3,1.9,0.655,1,6.9,7.9,9.3,3.9,0.4,2.1,5.2,11.3,NA,117,100
1997-98,33,SEA,NBA,SG,18,1,279,4.4,12.8,0.343,2.9,6.5,0.441,1.5,6.3,0.242,0.2,0.2,1,2.5,5.2,7.7,10.5,2.7,0.8,2.3,7.9,11.9,NA,113,103
Career,NA,,NBA,,796,373,20462,4.4,10,0.443,0.7,2.1,0.343,3.7,7.9,0.47,1.9,2.9,0.65,2.2,5.6,7.8,11.9,3.7,0.9,3.6,5.8,11.5,NA,109,104
