,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,23,BOS,NBA,SG,77,1262,.475,7.2,.920,.574,.132,.041,.173,.080,.483,.595,.118,.438,.403,.387,.547,.103,40,1.000,.645,.450,1,0
2005-06,24,BOS,NBA,PG,51,978,.471,7.4,.876,.544,.153,.058,.120,.124,.492,.617,.310,.250,.273,.324,.466,.044,12,.909,.471,.438,0,0
2006-07,25,BOS,NBA,SG,33,805,.514,7.7,.873,.548,.124,.062,.139,.127,.553,.669,.406,.188,.389,.242,.448,.066,16,.875,.364,.167,0,0
2007-08,26,BOS,NBA,SG,75,1373,.434,8.6,.853,.491,.149,.067,.147,.147,.455,.524,.379,.346,.351,.316,.490,.049,17,1.000,.456,.385,1,0
2008-09,27,BOS,NBA,SG,46,887,.482,6.5,.905,.585,.173,.049,.099,.095,.510,.620,.367,.071,.321,.222,.519,.063,18,1.000,.407,.273,0,0
2009-10,28,BOS,NBA,SG,54,889,.510,5.6,.980,.640,.142,.071,.126,.020,.520,.667,.250,.278,.219,.000,.628,.063,16,,.200,.000,2,0
2010-11,29,MEM,NBA,SG,72,1494,.510,6.4,.953,.545,.234,.049,.126,.047,.527,.672,.357,.292,.306,.174,.575,.079,36,1.000,.565,.231,1,0
2011-12,30,MEM,NBA,SG,58,1525,.469,7.4,.942,.533,.167,.071,.170,.058,.479,.582,.347,.250,.382,.308,.619,.033,13,1.000,.577,.467,0,0
2012-13,31,MEM,NBA,SG,79,2109,.445,7.8,.962,.520,.149,.063,.230,.038,.458,.581,.295,.375,.306,.125,.637,.080,46,1.000,.625,.133,0,0
2013-14,32,MEM,NBA,SG,55,1278,.494,8.1,.886,.562,.123,.048,.153,.114,.527,.647,.373,.300,.286,.234,.580,.048,20,1.000,.596,.286,3,0
2014-15,33,MEM,NBA,SG,63,1648,.495,4.7,.936,.690,.165,.031,.051,.064,.505,.564,.333,.500,.261,.345,.595,.053,22,1.000,.621,.333,0,0
2015-16,34,MEM,NBA,SG,64,1620,.458,6.3,.910,.582,.168,.047,.113,.090,.468,.575,.203,.364,.358,.357,.580,.051,23,.933,.714,.367,0,0
2016-17,35,MEM,NBA,SG,71,1914,.461,5.6,.909,.652,.166,.030,.061,.091,.479,.557,.273,.333,.278,.278,.552,.027,16,1.000,.704,.316,0,0
2017-18,36,NOP,NBA,SF,22,273,.484,6.1,.868,.659,.154,.000,.055,.132,.506,.567,.357,,.200,.333,.700,.022,2,1.000,.333,.750,1,0
Career,,,NBA,,820,18055,.475,6.8,.918,.576,.160,.051,.132,.082,.492,.598,.308,.312,.325,.282,.569,.057,297,.976,.556,.336,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,MEM,NBA,,462,11588,.474,6.6,.930,.583,.168,.048,.131,.070,.489,.592,.309,.335,.317,.269,.592,.054,176,.985,.641,.312,4,0
6 seasons,,BOS,NBA,,336,6194,.477,7.3,.899,.559,.145,.057,.137,.101,.498,.610,.302,.274,.340,.294,.518,.066,119,.964,.460,.360,4,0
1 season,,NOP,NBA,,22,273,.484,6.1,.868,.659,.154,.000,.055,.132,.506,.567,.357,,.200,.333,.700,.022,2,1.000,.333,.750,1,0
