Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1992-93,23,TOT,NBA,PF-C,27,179,10.9,0.461,0,0.194,10.9,23.4,17.3,3.6,1.4,5.9,17,11.4,NA,0,0.3,0.3,0.074,NA,-4,2.4,-1.6,0
1992-93,23,CHH,NBA,C,2,18,5.7,0.333,0,0,18.8,34.1,26.9,0,0,6.3,40,11.5,NA,0,0,0,-0.029,NA,-7.7,-0.3,-8,0
1992-93,23,ORL,NBA,PF,3,10,3.2,0,0,0,12,10.7,11.3,0,5,6.1,0,8.6,NA,0,0,0,-0.031,NA,-7.2,2.5,-4.7,0
1992-93,23,BOS,NBA,PF,22,151,12.1,0.499,0,0.226,9.9,23,16.5,4.3,1.3,5.8,15,11.5,NA,0,0.3,0.3,0.093,NA,-3.4,2.7,-0.6,0.1
1993-94,24,TOT,NBA,PF,38,716,11.1,0.45,0.009,0.255,13.9,20.6,17,4.9,1.3,4.3,15.2,8.5,NA,0.4,0.7,1.1,0.072,NA,-2.5,0,-2.5,-0.1
1993-94,24,ORL,NBA,PF,3,19,12.6,0.167,0.167,0,17.9,5.8,11.8,13.3,5.3,9.9,0,13.5,NA,0,0,0,0.049,NA,-1.7,4.4,2.7,0
1993-94,24,CHH,NBA,PF,1,19,3.3,0,0,0,0,22.6,11.6,0,2.6,6.5,50,4.5,NA,0,0,0,-0.04,NA,-7.4,0.7,-6.7,0
1993-94,24,DAL,NBA,PF,34,678,11.3,0.468,0,0.272,14.2,20.9,17.3,4.8,1.1,4.1,15.4,8.5,NA,0.4,0.6,1.1,0.076,NA,-2.4,-0.1,-2.5,-0.1
1994-95,25,DAL,NBA,C,82,2383,10.3,0.471,0,0.332,12.5,19.1,15.6,6.9,1.1,4.3,23.2,7.9,NA,0.5,2.7,3.1,0.063,NA,-3.2,1.5,-1.7,0.2
1995-96,26,DAL,NBA,C,65,1806,9.6,0.404,0.005,0.327,12.5,18.3,15.1,6.4,1.3,4.7,24.2,7.4,NA,-0.1,1.8,1.7,0.045,NA,-4.3,1.2,-3,-0.5
1996-97,27,WSB,NBA,C,19,264,8,0.66,0,0.226,12.6,17.9,15.3,2.1,1.2,2.3,34.6,8.9,NA,0.1,0.3,0.4,0.074,NA,-4.4,0.2,-4.2,-0.1
1997-98,28,WAS,NBA,PF,14,111,14.1,0.727,0,0.118,15.9,10.6,13.3,4.1,0.9,1.9,10.1,8,NA,0.3,0.1,0.4,0.169,NA,-0.4,-0.3,-0.7,0
1999-00,30,WAS,NBA,PF,8,76,16.1,0.778,0,0,18,19.9,18.9,2,2,5.7,25,7,NA,0.2,0.1,0.3,0.165,NA,0.1,1.5,1.6,0.1
Career,NA,,NBA,,253,5535,10.2,0.464,0.003,0.298,12.8,19,15.7,6,1.2,4.3,22.4,8,NA,1.2,6.1,7.3,0.063,NA,-3.4,1.2,-2.3,-0.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DAL,NBA,,181,4867,10.1,0.447,0.002,0.32,12.7,19.1,15.7,6.4,1.2,4.4,22.4,7.8,NA,0.8,5.1,5.9,0.058,NA,-3.5,1.2,-2.3,-0.4
3 seasons,NA,"WSB,WAS",NBA,,41,451,10.9,0.697,0,0.158,14.3,16.5,15.4,2.6,1.3,2.8,27.4,8.3,NA,0.5,0.5,1.1,0.113,NA,-2.6,0.3,-2.3,0
1 season,NA,BOS,NBA,,22,151,12.1,0.499,0,0.226,9.9,23,16.5,4.3,1.3,5.8,15,11.5,NA,0,0.3,0.3,0.093,NA,-3.4,2.7,-0.6,0.1
2 seasons,NA,ORL,NBA,,6,29,9.4,0.125,0.125,0,15.9,7.5,11.6,8.7,5.2,8.6,0,11.8,NA,-0.1,0.1,0,0.022,NA,-3.6,3.7,0.2,0
2 seasons,NA,CHH,NBA,,3,37,4.5,0.25,0,0,9.2,28.2,19,0,1.3,6.4,42.9,7.9,NA,-0.1,0.1,0,-0.035,NA,-7.6,0.2,-7.3,-0.1
