Season,Team,Lg,Salary
1988-89,Atlanta Hawks,NBA,"$100,000"
1990-91,Atlanta Hawks,NBA,"$125,000"
1991-92,Atlanta Hawks,NBA,"$500,000"
1992-93,Atlanta Hawks,NBA,"$825,000"
1993-94,Atlanta Hawks,NBA,"$1,025,000"
1994-95,Indiana Pacers,NBA,"$650,000"
1995-96,Indiana Pacers,NBA,"$845,000"
1996-97,Indiana Pacers,NBA,"$1,040,000"
1997-98,Golden State Warriors,NBA,"$1,235,000"
1998-99,Golden State Warriors,NBA,"$1,430,000"
1999-00,Atlanta Hawks,NBA,"$1,625,000"
Career,(may be incomplete),,"$9,400,000"
