Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,23,MIN,NBA,PG,82,12,1879,5.7,13.2,0.434,1.3,3.5,0.368,4.4,9.7,0.458,3.1,3.7,0.854,0.9,3.2,4.2,4.4,1,0.4,2.9,3.5,15.9
2007-08,24,MIN,NBA,PG,39,31,1259,5.7,13.2,0.429,1.7,4.2,0.412,3.9,9,0.436,1.5,1.9,0.815,0.4,3.3,3.7,4.7,1,0.1,2.3,2.9,14.6
2008-09,25,MIN,NBA,SG,70,61,2494,5.8,14.2,0.407,1.6,4.4,0.36,4.2,9.7,0.428,3.3,3.9,0.846,0.5,2.6,3.1,4.4,1,0.4,2.2,2.9,16.4
2009-10,26,WAS,NBA,PG,70,38,1667,5.5,13.4,0.414,1.4,3.9,0.346,4.2,9.4,0.442,2.8,3.1,0.89,0.3,2.5,2.8,4.9,0.7,0.2,2,2.7,15.2
2010-11,27,LAC,NBA,SG,63,24,1551,4.8,12.3,0.388,1.6,5,0.327,3.1,7.3,0.43,3.1,3.5,0.893,0.3,2.1,2.4,3.9,1.1,0.5,2.2,2.8,14.3
2011-12,28,LAC,NBA,SG,65,48,1682,5.5,13.8,0.398,2.7,7,0.386,2.8,6.7,0.41,1.6,1.8,0.859,0.5,2.4,3,3.1,1,0.5,1.6,2.8,15.2
2012-13,29,UTA,NBA,SG,82,72,2249,4.7,11.8,0.397,2.8,6.9,0.41,1.8,4.9,0.378,1.9,2.3,0.819,0.3,1.8,2,2.7,1.1,0.4,1.5,3,14.1
2013-14,30,DEN,NBA,SG,81,78,2485,5.2,12.7,0.413,2.7,7.2,0.38,2.5,5.5,0.456,2.3,2.7,0.849,0.5,2.8,3.4,4.2,1,0.6,2.1,3,15.5
2014-15,31,DEN,NBA,SG,50,21,1087,4.9,13.3,0.368,3.1,8.7,0.357,1.8,4.6,0.388,1.5,1.8,0.818,0.3,2.5,2.8,3.9,1.1,0.4,2,3.2,14.4
2015-16,32,TOT,NBA,SG,81,8,1642,3.7,10.6,0.351,1.6,5.5,0.3,2.1,5.1,0.405,1.3,1.6,0.824,0.5,2.9,3.4,3.5,0.9,0.6,1.9,2.9,10.4
2015-16,32,DEN,NBA,SG,54,7,1070,3.9,11.2,0.351,1.7,5.7,0.296,2.3,5.5,0.409,1.3,1.6,0.83,0.5,3,3.5,3.8,0.9,0.5,2,2.8,10.9
2015-16,32,OKC,NBA,SG,27,1,572,3.3,9.4,0.349,1.6,5.1,0.309,1.7,4.3,0.397,1.4,1.7,0.815,0.5,2.7,3.2,3.1,0.8,0.8,1.8,3,9.5
2016-17,33,BRK,NBA,SG,69,40,1284,3.3,9.1,0.363,1.9,5.7,0.33,1.4,3.4,0.418,1.5,1.8,0.857,0.3,4.1,4.3,3.8,1,0.3,2.2,2.8,10
Career,NA,,NBA,,752,433,19279,5,12.6,0.401,2.1,5.6,0.366,3,7,0.429,2.3,2.7,0.852,0.5,2.7,3.1,3.9,1,0.4,2.1,3,14.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIN,NBA,,191,104,5632,5.7,13.6,0.42,1.5,4.1,0.374,4.2,9.5,0.44,2.9,3.4,0.845,0.6,3,3.6,4.5,1,0.3,2.4,3.1,15.9
3 seasons,NA,DEN,NBA,,185,106,4642,4.9,12.5,0.389,2.6,7.2,0.358,2.3,5.3,0.431,1.9,2.2,0.84,0.5,2.8,3.3,4,1,0.5,2,3,14.2
2 seasons,NA,LAC,NBA,,128,72,3233,5.1,13.1,0.393,2.2,6.1,0.363,2.9,7,0.42,2.3,2.6,0.88,0.4,2.3,2.7,3.5,1,0.5,1.9,2.8,14.8
1 season,NA,UTA,NBA,,82,72,2249,4.7,11.8,0.397,2.8,6.9,0.41,1.8,4.9,0.378,1.9,2.3,0.819,0.3,1.8,2,2.7,1.1,0.4,1.5,3,14.1
1 season,NA,WAS,NBA,,70,38,1667,5.5,13.4,0.414,1.4,3.9,0.346,4.2,9.4,0.442,2.8,3.1,0.89,0.3,2.5,2.8,4.9,0.7,0.2,2,2.7,15.2
1 season,NA,BRK,NBA,,69,40,1284,3.3,9.1,0.363,1.9,5.7,0.33,1.4,3.4,0.418,1.5,1.8,0.857,0.3,4.1,4.3,3.8,1,0.3,2.2,2.8,10
1 season,NA,OKC,NBA,,27,1,572,3.3,9.4,0.349,1.6,5.1,0.309,1.7,4.3,0.397,1.4,1.7,0.815,0.5,2.7,3.2,3.1,0.8,0.8,1.8,3,9.5
