,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,27,UTA,NBA,SF,81,2326,.503,8.1,.849,.514,.135,.062,.138,.151,.535,.651,.339,.396,.359,.320,.689,.110,84,.976,.273,.429,1,0
2001-02,28,UTA,NBA,SF,58,1750,.519,5.7,.936,.579,.189,.071,.097,.064,.533,.663,.320,.319,.328,.310,.721,.135,81,1.000,.405,.235,1,0
2002-03,29,CHI,NBA,PF,78,2378,.459,7.5,.905,.472,.218,.095,.121,.095,.467,.582,.355,.287,.360,.379,.698,.078,65,.970,.402,.371,0,0
2003-04,30,TOT,NBA,PF,82,2988,.461,12.9,.681,.325,.109,.070,.177,.319,.488,.630,.459,.254,.337,.403,.693,.054,50,.992,.480,.429,1,0
2003-04,30,CHI,NBA,PF,16,408,.419,13.1,.801,.338,.051,.066,.346,.199,.422,.565,.286,.111,.362,.407,.739,.044,3,1.000,.296,.500,0,0
2003-04,30,TOR,NBA,PF,66,2580,.467,12.9,.663,.324,.118,.070,.152,.337,.500,.640,.471,.274,.328,.403,.686,.055,47,.992,.497,.426,1,0
2004-05,31,TOR,NBA,PF,65,1645,.443,17.5,.387,.221,.047,.019,.100,.613,.485,.702,.214,.182,.186,.416,.676,.052,29,.993,.567,.471,1,0
2005-06,32,CLE,NBA,PF,81,2077,.395,16.3,.411,.264,.061,.034,.052,.589,.496,.599,.366,.217,.314,.324,.664,.055,32,.984,.577,.338,1,0
2006-07,33,CLE,NBA,PF,81,1360,.424,15.3,.450,.266,.118,.028,.039,.550,.514,.649,.345,.214,.316,.351,.702,.041,17,.989,.554,.353,0,0
2007-08,34,TOT,NBA,PF,26,340,.327,15.6,.459,.286,.092,.010,.071,.541,.378,.500,.333,.000,.000,.283,.471,.031,3,1.000,.472,.320,0,0
2007-08,34,CLE,NBA,PF,11,156,.295,15.8,.477,.273,.068,.023,.114,.523,.238,.417,.000,.000,.000,.348,.600,.023,1,1.000,.652,.333,0,0
2007-08,34,SEA,NBA,PF,15,184,.352,15.5,.444,.296,.111,.000,.037,.556,.500,.563,.500,,.000,.233,.417,.037,2,1.000,.333,.300,0,0
2008-09,35,PHI,NBA,PF,25,189,.452,20.2,.247,.151,.027,.000,.068,.753,.444,.545,.000,,.400,.455,.500,.027,2,.960,.418,.348,0,0
Career,,,NBA,,577,15053,.458,11.6,.680,.384,.128,.057,.111,.320,.501,.631,.356,.290,.324,.368,.693,.075,363,.987,.509,.391,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CLE,NBA,,173,3593,.403,15.8,.430,.265,.084,.031,.049,.570,.493,.613,.343,.211,.288,.335,.680,.048,50,.987,.570,.344,1,0
2 seasons,,UTA,NBA,,139,4076,.510,7.1,.887,.542,.159,.066,.120,.113,.534,.657,.329,.360,.348,.318,.704,.121,165,.981,.306,.365,2,0
2 seasons,,TOR,NBA,,131,4225,.457,14.7,.552,.283,.089,.049,.131,.448,.496,.659,.417,.260,.285,.410,.683,.054,76,.993,.536,.452,2,0
2 seasons,,CHI,NBA,,94,2786,.454,8.2,.892,.454,.196,.091,.150,.108,.462,.580,.353,.271,.361,.386,.703,.074,68,.977,.377,.395,0,0
1 season,,PHI,NBA,,25,189,.452,20.2,.247,.151,.027,.000,.068,.753,.444,.545,.000,,.400,.455,.500,.027,2,.960,.418,.348,0,0
1 season,,SEA,NBA,,15,184,.352,15.5,.444,.296,.111,.000,.037,.556,.500,.563,.500,,.000,.233,.417,.037,2,1.000,.333,.300,0,0
