Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,21,TOT,NBA,SF,72,31,2086,6,15.1,0.394,1.2,4.2,0.284,4.8,10.9,0.436,2.5,3.8,0.662,2.4,4.6,7,1.8,0.8,1.5,2,2.7,15.6
1994-95,21,MIN,NBA,SF,40,8,1036,5.5,14.7,0.374,1.1,3.7,0.302,4.4,11,0.397,2.9,4.2,0.68,2.2,4.6,6.8,2,0.9,1.7,2,2.2,15
1994-95,21,GSW,NBA,SF,32,23,1050,6.4,15.5,0.413,1.3,4.7,0.27,5.1,10.8,0.475,2.2,3.4,0.64,2.5,4.7,7.2,1.6,0.7,1.3,2,3.2,16.3
1995-96,22,GSW,NBA,SF,62,6,934,4.8,12.1,0.398,1.1,3.6,0.298,3.7,8.5,0.441,2.5,3.2,0.771,2.5,5.7,8.2,1.9,0.8,1.2,1.9,3.2,13.2
1996-97,23,GSW,NBA,SF,61,20,1022,6.1,14.8,0.413,1.2,3.9,0.315,4.9,10.9,0.448,2.1,3.5,0.622,3.2,6.5,9.7,1.9,0.9,1.6,1.9,3.4,15.6
1997-98,24,GSW,NBA,SF,73,73,2611,6.2,15,0.414,0.9,2.8,0.313,5.3,12.3,0.436,2.2,3,0.731,2.9,5.8,8.7,2.2,1.3,1,2,3.1,15.5
1998-99,25,GSW,NBA,SF,48,20,1250,6,14.2,0.421,0.7,2.1,0.361,5.2,12.2,0.431,2.5,3.5,0.727,3.3,6.5,9.8,1.9,1.4,1.1,2.3,3.5,15.3
1999-00,26,GSW,NBA,PF,64,51,2071,5.8,14.6,0.394,0.9,2.4,0.355,4.9,12.2,0.402,3.5,4.4,0.78,3.3,7.8,11.1,2.9,1.2,1.2,2.1,3.1,15.8
2000-01,27,UTA,NBA,SF,81,49,2326,6.6,13.1,0.503,0.6,2,0.32,6,11.2,0.535,3.2,4.2,0.751,2.7,6.1,8.8,2.1,1.3,1.2,2,3,17
2001-02,28,UTA,NBA,SF,58,42,1750,7.1,13.6,0.519,0.3,0.9,0.31,6.8,12.7,0.533,3.3,4.6,0.708,3.3,5.9,9.1,2.1,1,1.4,2.6,3.1,17.7
2002-03,29,CHI,NBA,PF,78,53,2378,6.4,13.9,0.459,0.5,1.3,0.379,5.9,12.6,0.467,2.5,3.3,0.756,3.5,7,10.6,2.1,1.4,1.3,2,3.5,15.8
2003-04,30,TOT,NBA,PF,82,74,2988,5.7,12.3,0.461,1.6,3.9,0.403,4.1,8.4,0.488,1.6,2.2,0.736,2.5,7.2,9.7,1.5,1.1,1.5,1.4,3,14.5
2003-04,30,CHI,NBA,PF,16,8,408,5,12,0.419,1,2.4,0.407,4.1,9.6,0.422,1.2,1.8,0.7,2.5,6.3,8.7,2.5,1.1,1.8,1.9,4.1,12.3
2003-04,30,TOR,NBA,PF,66,66,2580,5.8,12.3,0.467,1.7,4.2,0.403,4.1,8.2,0.5,1.7,2.3,0.741,2.5,7.4,9.9,1.3,1.1,1.5,1.3,2.8,14.9
2004-05,31,TOR,NBA,PF,65,2,1645,5.7,13,0.443,3.3,7.9,0.416,2.4,5,0.485,1.6,2,0.791,2.1,7.3,9.4,1.8,1.2,1,0.9,3,16.3
2005-06,32,CLE,NBA,PF,81,0,2077,4.6,11.6,0.395,2.2,6.8,0.324,2.4,4.8,0.496,1.6,2.1,0.748,1.8,6.7,8.5,1,1,0.7,1.6,2.8,13
