Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,19,DET,NBA,C,60,10,20.7,3.5,5.7,0.608,0,0,0.5,3.5,5.7,0.609,0.61,1,2.7,0.371,2.8,4.8,7.6,0.5,1,1.6,1,2.4,7.9
2013-14,20,DET,NBA,C,81,81,32.3,5.9,9.5,0.623,0,0,0,5.9,9.5,0.625,0.623,1.7,4,0.418,5.4,7.8,13.2,0.4,1.2,1.6,1.4,3.4,13.5
2014-15,21,DET,NBA,C,82,82,30.5,6,11.7,0.514,0,0,0,6,11.7,0.515,0.514,1.7,4.5,0.389,5.3,8.1,13.5,0.7,0.9,1.9,1.5,3.5,13.8
2015-16,22,DET,NBA,C,81,81,32.9,6.8,13.1,0.521,0,0.1,0.333,6.8,13,0.522,0.522,2.6,7.2,0.355,4.9,9.9,14.8,0.8,1.5,1.4,1.9,3,16.2
2016-17,23,DET,NBA,C,81,81,29.7,6,11.2,0.53,0,0.1,0.286,5.9,11.2,0.532,0.531,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6
2017-18,24,DET,NBA,C,78,78,33.7,6,11.3,0.529,0,0.1,0,6,11.2,0.536,0.529,3.1,5.1,0.605,5.1,10.9,16,3,1.5,1.6,2.6,3.2,15
2018-19,25,DET,NBA,C,79,79,33.5,7.1,13.3,0.533,0.1,0.5,0.132,7,12.8,0.548,0.536,3.1,5.2,0.59,5.4,10.2,15.6,1.4,1.7,1.7,2.2,3.4,17.3
2019-20,26,TOT,NBA,C,57,56,33,7.3,13.8,0.533,0.1,0.6,0.143,7.2,13.1,0.551,0.536,3,5.2,0.575,4.4,10.8,15.2,2.7,1.9,1.6,3.6,3.5,17.7
2019-20,26,DET,NBA,C,49,48,33.8,7.3,13.9,0.53,0,0.4,0.048,7.3,13.4,0.546,0.531,3,5.2,0.584,4.6,11.2,15.8,2.8,2,1.7,3.6,3.6,17.8
2019-20,26,CLE,NBA,C,8,8,28.1,7.3,13.1,0.552,0.5,1.8,0.286,6.8,11.4,0.593,0.571,2.5,4.9,0.513,3,8.1,11.1,1.8,1.5,1.4,3.6,3.1,17.5
Career,NA,,NBA,,599,548,31,6.1,11.3,0.542,0,0.2,0.146,6.1,11.1,0.548,0.543,2.2,4.8,0.461,4.8,9.1,13.8,1.3,1.4,1.6,2,3.2,14.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,DET,NBA,,591,540,31.1,6.1,11.3,0.541,0,0.2,0.124,6.1,11.1,0.547,0.542,2.2,4.8,0.46,4.8,9.1,13.9,1.3,1.4,1.6,1.9,3.2,14.4
1 season,NA,CLE,NBA,,8,8,28.1,7.3,13.1,0.552,0.5,1.8,0.286,6.8,11.4,0.593,0.571,2.5,4.9,0.513,3,8.1,11.1,1.8,1.5,1.4,3.6,3.1,17.5
