,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,19,CHI,NBA,SF,61,1663,.434,11.7,.819,.352,.079,.116,.271,.181,.472,.639,.333,.240,.394,.265,.663,.050,31,.871,.393,.326,0,0
2005-06,20,CHI,NBA,SF,78,2604,.463,10.8,.918,.355,.112,.117,.333,.082,.481,.628,.402,.384,.384,.269,.691,.044,40,1.000,.705,.327,2,0
2006-07,21,CHI,NBA,SF,82,3071,.517,10.3,.994,.369,.105,.103,.418,.006,.519,.668,.422,.416,.438,.143,.693,.076,90,1.000,.286,.500,2,0
2007-08,22,CHI,NBA,SF,63,2128,.479,10.3,.975,.364,.117,.122,.373,.025,.482,.620,.371,.349,.425,.364,.672,.050,43,.750,.455,.500,1,0
2008-09,23,CHI,NBA,SF,49,1665,.448,11.6,.966,.328,.095,.088,.455,.034,.450,.613,.268,.385,.383,.400,.724,.046,25,.875,.550,.455,0,0
2009-10,24,CHI,NBA,SF,70,2651,.466,12.2,.918,.294,.114,.089,.421,.082,.474,.621,.440,.422,.391,.386,.583,.035,33,.969,.783,.415,1,0
2010-11,25,CHI,NBA,SF,82,3208,.460,13.7,.712,.268,.158,.069,.217,.288,.506,.667,.456,.300,.410,.345,.620,.029,33,.974,.381,.354,2,0
2011-12,26,CHI,NBA,SF,54,2129,.412,14.4,.715,.232,.162,.053,.269,.285,.430,.646,.344,.125,.355,.367,.530,.019,14,.987,.330,.366,4,0
2012-13,27,CHI,NBA,SF,75,2903,.426,12.7,.787,.305,.142,.086,.254,.213,.455,.619,.342,.362,.353,.322,.645,.014,15,.933,.240,.339,2,0
2013-14,28,TOT,NBA,SF,63,2213,.431,12.8,.780,.265,.172,.099,.244,.220,.468,.645,.358,.329,.410,.302,.580,.017,15,.930,.323,.328,2,1
2013-14,28,CHI,NBA,SF,23,860,.452,12.4,.825,.280,.172,.102,.271,.175,.490,.707,.361,.389,.385,.274,.566,.017,6,.882,.258,.375,1,1
2013-14,28,CLE,NBA,SF,40,1353,.417,13.1,.749,.255,.172,.097,.225,.251,.451,.597,.356,.286,.430,.315,.591,.018,9,.950,.354,.311,1,0
2014-15,29,MIA,NBA,SF,72,2421,.469,13.0,.720,.309,.122,.098,.192,.280,.513,.646,.458,.377,.404,.355,.595,.028,21,.974,.495,.440,2,0
2015-16,30,MIA,NBA,PF,74,2394,.455,13.0,.656,.305,.136,.059,.160,.344,.513,.670,.446,.205,.378,.344,.622,.035,26,1.000,.539,.362,1,0
2016-17,31,LAL,NBA,SF,56,1486,.387,14.9,.611,.283,.094,.083,.156,.389,.436,.617,.350,.286,.227,.309,.549,.031,10,.922,.339,.393,3,0
2017-18,32,LAL,NBA,SF,1,13,.500,2.5,1.000,.500,.500,.000,.000,.000,.500,1.000,.000,,,,1.000,.000,0,,,,0,0
2018-19,33,MIN,NBA,SF,22,392,.500,12.9,.627,.356,.102,.110,.059,.373,.608,.762,.500,.385,.286,.318,.644,.042,4,.929,.455,.450,1,0
Career,,,NBA,,902,30941,.456,12.3,.824,.312,.126,.092,.295,.176,.482,.641,.394,.342,.394,.332,.638,.037,400,.957,.417,.375,23,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 seasons,,CHI,NBA,,637,22882,.460,12.0,.865,.317,.125,.094,.330,.135,.480,.640,.387,.352,.397,.331,.648,.039,330,.951,.392,.364,15,1
2 seasons,,MIA,NBA,,146,4815,.462,13.0,.689,.307,.129,.079,.176,.311,.513,.657,.452,.314,.393,.349,.607,.031,47,.988,.519,.397,3,0
2 seasons,,LAL,NBA,,57,1499,.387,14.9,.613,.284,.096,.082,.155,.387,.437,.620,.341,.286,.227,.309,.553,.031,10,.922,.339,.393,3,0
1 season,,CLE,NBA,,40,1353,.417,13.1,.749,.255,.172,.097,.225,.251,.451,.597,.356,.286,.430,.315,.591,.018,9,.950,.354,.311,1,0
1 season,,MIN,NBA,,22,392,.500,12.9,.627,.356,.102,.110,.059,.373,.608,.762,.500,.385,.286,.318,.644,.042,4,.929,.455,.450,1,0
