Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1985-86,22,DET,NBA,SG,4,4,147,8.1,13.2,0.61,0,0,NA,8.1,13.2,0.61,3.2,4.8,0.667,1.9,2.3,4.2,8.1,1.3,0,2.3,5.2,19.4,NA,127,117
1986-87,23,DET,NBA,SG,15,15,473,8.3,15.3,0.538,0.2,0.3,0.667,8,15,0.535,3.4,4.3,0.78,0.8,1.2,2,7.6,1.3,0.1,2.9,2.8,20.1,NA,117,112
1987-88,24,DET,NBA,SG,23,23,804,7.4,16.2,0.457,0.1,0.4,0.333,7.3,15.8,0.461,3.7,4.1,0.889,1.2,2.1,3.3,7.3,0.9,0.1,2.6,3.3,18.6,NA,109,108
1988-89,25,DET,NBA,SG,17,17,620,9.2,20.3,0.455,0.1,1,0.083,9.1,19.3,0.475,7.6,8.8,0.861,1,2.9,3.8,8.4,1,0.1,2.7,2.7,26.1,NA,117,108
1989-90,26,DET,NBA,SG,20,20,754,9,19.6,0.458,0.3,1.3,0.263,8.6,18.3,0.472,6.8,7.8,0.876,1.2,1.8,3,6.6,1.5,0,3.7,2.6,25.1,NA,111,107
1990-91,27,DET,NBA,SG,15,15,588,9.5,22.2,0.429,1.5,3.8,0.405,8,18.4,0.433,7.4,8.8,0.845,1.9,2.6,4.5,5.6,1.4,0.1,1.5,3,27.9,NA,122,115
1991-92,28,DET,NBA,SG,5,5,221,8.1,17.2,0.471,1.3,2.5,0.5,6.8,14.7,0.466,3.8,4.8,0.789,1.3,0.8,2,4.1,1.3,0.3,1.8,2.8,21.3,NA,111,112
1995-96,32,DET,NBA,PG,3,3,123,7.6,16.5,0.457,2.4,6.6,0.357,5.2,9.9,0.524,1.9,1.9,1,2.4,3.8,6.1,5.2,0,0,3.3,2.4,19.3,NA,111,126
1996-97,33,DET,NBA,SG,5,5,214,6,16.6,0.361,1.6,6.3,0.261,4.4,10.3,0.421,5.2,5.4,0.95,0.5,1.9,2.4,2.7,1.4,0,1.6,2.4,18.8,NA,102,111
1998-99,35,DET,NBA,SG,5,5,153,7.5,15.5,0.487,4,7.5,0.526,3.6,7.9,0.45,1.2,1.2,1,0.4,2.4,2.8,5.2,0.8,0,3.6,3.6,20.2,NA,111,110
Career,NA,,NBA,,112,112,4097,8.4,18.1,0.462,0.7,1.9,0.358,7.7,16.2,0.474,5.3,6.2,0.855,1.2,2.1,3.3,6.6,1.2,0.1,2.7,2.9,22.7,NA,114,111
