Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,21,GSW,NBA,SF,27,0,5.7,0.8,1.9,0.412,0,0.1,0,0.8,1.8,0.429,0.412,0.6,0.9,0.68,0.4,1,1.4,0.1,0,0.1,0.4,1.5,2.2
1983-84,22,SDC,NBA,SG,61,20,21.3,3.9,7.1,0.546,0,0.1,0.167,3.9,7,0.551,0.547,2,2.7,0.755,0.9,1.9,2.8,1.3,0.5,0.4,1.3,2.7,9.8
1984-85,23,LAC,NBA,SG,80,80,34.5,8.5,15.9,0.537,0,0.2,0.158,8.5,15.7,0.542,0.538,5,6.3,0.794,2.2,3.2,5.3,2.7,1,0.7,2.9,4,22.1
1985-86,24,LAC,NBA,SG,11,9,30.8,9.1,16.5,0.552,0.1,0.2,0.5,9,16.3,0.553,0.555,5.3,7.6,0.69,1.8,1.9,3.7,2.8,0.8,1.2,3,3.2,23.5
1986-87,25,SAC,NBA,SG,52,42,31.9,6.5,14.6,0.446,0.2,0.6,0.273,6.3,13.9,0.454,0.452,3.4,4.4,0.781,1.2,2.3,3.5,3.9,0.9,0.4,2.4,3.5,16.6
1987-88,26,SAC,NBA,SG,35,18,25.7,5,10.4,0.478,0.2,0.7,0.348,4.7,9.7,0.487,0.489,2.5,3.2,0.77,1,1.9,2.9,2.5,0.6,0.5,1.4,3.1,12.7
1988-89,27,TOT,NBA,SG,65,38,19.9,3.3,7.6,0.435,0.1,0.5,0.226,3.2,7.2,0.449,0.443,2,2.9,0.686,0.9,1.6,2.6,2,0.7,0.4,1.4,2.5,8.7
1988-89,27,SAC,NBA,SG,29,20,20.7,3.8,9.5,0.402,0.1,0.5,0.2,3.7,9,0.414,0.408,2.2,3.3,0.674,1,1.8,2.8,2.1,0.7,0.3,1.5,2.2,10
1988-89,27,PHI,NBA,SG,36,18,19.3,2.9,6.1,0.477,0.1,0.4,0.25,2.8,5.7,0.495,0.486,1.8,2.6,0.699,0.9,1.5,2.4,1.9,0.7,0.4,1.2,2.8,7.8
1989-90,28,PHI,NBA,SF,75,7,18.7,3.5,6.9,0.508,0.2,0.5,0.444,3.3,6.4,0.513,0.523,1.7,2.5,0.699,0.8,1.5,2.3,1.5,0.5,0.3,1.1,2.6,8.9
1990-91,29,BOS,NBA,SF,2,0,8,0.5,2,0.25,0,0.5,0,0.5,1.5,0.333,0.25,1.5,2,0.75,0,0,0,2.5,0.5,0.5,0.5,1.5,2.5
Career,NA,,NBA,,408,214,24.1,5,10,0.499,0.1,0.4,0.294,4.9,9.6,0.507,0.504,2.8,3.7,0.753,1.2,2,3.2,2.1,0.6,0.4,1.7,3,12.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"SDC,LAC",NBA,,152,109,28.9,6.7,12.4,0.54,0,0.2,0.185,6.7,12.2,0.545,0.542,3.8,4.9,0.774,1.6,2.6,4.2,2.2,0.8,0.6,2.2,3.4,17.3
3 seasons,NA,SAC,NBA,,116,80,27.2,5.4,12,0.446,0.2,0.6,0.282,5.2,11.4,0.455,0.453,2.8,3.8,0.755,1.1,2.1,3.2,3,0.7,0.4,1.9,3.1,13.8
2 seasons,NA,PHI,NBA,,111,25,18.9,3.3,6.6,0.499,0.2,0.5,0.385,3.1,6.1,0.507,0.512,1.8,2.5,0.699,0.8,1.5,2.3,1.6,0.5,0.3,1.2,2.7,8.5
1 season,NA,GSW,NBA,,27,0,5.7,0.8,1.9,0.412,0,0.1,0,0.8,1.8,0.429,0.412,0.6,0.9,0.68,0.4,1,1.4,0.1,0,0.1,0.4,1.5,2.2
1 season,NA,BOS,NBA,,2,0,8,0.5,2,0.25,0,0.5,0,0.5,1.5,0.333,0.25,1.5,2,0.75,0,0,0,2.5,0.5,0.5,0.5,1.5,2.5
