Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2003-04,20,UTA,NBA,SF,79,1144,8.7,0.463,0.186,0.223,4.7,12.7,8.6,9.5,2,1.2,14,19.5,NA,-0.1,1.1,0.9,0.04,NA,-3.9,-0.1,-4,-0.6
2004-05,21,CLE,NBA,SG,65,862,9,0.516,0.283,0.232,2,7.8,4.9,9.3,1.8,0.3,13.4,18.4,NA,0.2,0.6,0.8,0.046,NA,-3.8,-0.6,-4.4,-0.5
2005-06,22,CLE,NBA,SG,53,813,6.9,0.516,0.453,0.231,2.3,9.4,5.8,4.9,1.2,0.6,15.2,15.7,NA,-0.1,0.6,0.5,0.03,NA,-3.5,-0.1,-3.6,-0.3
2006-07,23,CLE,NBA,SG,67,1534,12.1,0.554,0.302,0.257,1.7,10.5,6,11.3,1.9,0.9,15.8,19.1,NA,0.8,2.3,3.1,0.098,NA,-1.8,1,-0.8,0.5
2007-08,24,CLE,NBA,SG,51,1188,7.2,0.434,0.283,0.191,3.3,9.2,6.1,11.2,1.3,0.4,11.2,18.8,NA,-0.8,0.9,0.2,0.006,NA,-4.2,-0.7,-4.9,-0.9
2008-09,25,CLE,NBA,SF,66,1053,8.6,0.51,0.425,0.196,3.6,10.4,7.2,10.5,1.1,1.2,13.8,15.5,NA,0.2,1.5,1.7,0.077,NA,-2.5,0.4,-2.1,0
2009-10,26,MIN,NBA,SF,71,877,5.4,0.422,0.393,0.087,1.5,13.6,7.5,10,1.3,0.5,14.5,18.1,NA,-1.5,0.3,-1.2,-0.063,NA,-5,-1.2,-6.2,-0.9
2010-11,27,TOT,NBA,SF-SG,31,362,6,0.497,0.431,0.139,0.4,9.9,5.3,6.4,1.5,1.6,13.6,11.6,NA,-0.2,0.5,0.3,0.042,NA,-4.2,1.2,-3,-0.1
2010-11,27,DAL,NBA,SF,10,163,7.8,0.551,0.457,0.143,0,8.3,4.3,6.3,1.6,1.4,11.8,12.1,NA,0,0.2,0.2,0.067,NA,-2.8,1.2,-1.6,0
2010-11,27,NOH,NBA,SG,4,50,2.9,0.182,0.455,0,0,14.7,7.3,17.1,0,6.7,8.3,11.4,NA,-0.1,0.1,-0.1,-0.065,NA,-5.7,1.1,-4.5,0
2010-11,27,BOS,NBA,SG,17,149,5.1,0.55,0.385,0.192,0.9,10.1,5.8,2.9,1.8,0,17.5,11,NA,-0.1,0.2,0.2,0.051,NA,-5.3,1.2,-4.1,-0.1
2011-12,28,BOS,NBA,SF,45,527,6.7,0.456,0.453,0.063,0.9,14.5,8,5.3,2,2.2,13.2,13.8,NA,-0.6,1,0.4,0.039,NA,-4.4,2.1,-2.3,0
2012-13,29,POR,NBA,SG,39,528,6.2,0.423,0.504,0.05,1.5,10.9,6.2,8.9,2.4,0.7,10.3,11.8,NA,-0.3,0.4,0.1,0.009,NA,-4.9,1.6,-3.3,-0.2
Career,NA,,NBA,,567,8888,8.3,0.485,0.336,0.19,2.5,10.8,6.6,9.4,1.6,0.9,13.8,17.2,NA,-2.3,9.3,7,0.038,NA,-3.6,0.2,-3.4,-3.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CLE,NBA,,302,5450,9.1,0.507,0.334,0.223,2.6,9.6,6,9.8,1.5,0.7,13.9,17.7,NA,0.3,6,6.3,0.056,NA,-3,0.1,-2.9,-1.3
1 season,NA,UTA,NBA,,79,1144,8.7,0.463,0.186,0.223,4.7,12.7,8.6,9.5,2,1.2,14,19.5,NA,-0.1,1.1,0.9,0.04,NA,-3.9,-0.1,-4,-0.6
1 season,NA,MIN,NBA,,71,877,5.4,0.422,0.393,0.087,1.5,13.6,7.5,10,1.3,0.5,14.5,18.1,NA,-1.5,0.3,-1.2,-0.063,NA,-5,-1.2,-6.2,-0.9
2 seasons,NA,BOS,NBA,,62,676,6.4,0.473,0.442,0.084,0.9,13.6,7.5,4.8,2,1.7,14,13.2,NA,-0.7,1.2,0.6,0.042,NA,-4.6,1.9,-2.7,-0.1
1 season,NA,POR,NBA,,39,528,6.2,0.423,0.504,0.05,1.5,10.9,6.2,8.9,2.4,0.7,10.3,11.8,NA,-0.3,0.4,0.1,0.009,NA,-4.9,1.6,-3.3,-0.2
1 season,NA,DAL,NBA,,10,163,7.8,0.551,0.457,0.143,0,8.3,4.3,6.3,1.6,1.4,11.8,12.1,NA,0,0.2,0.2,0.067,NA,-2.8,1.2,-1.6,0
1 season,NA,NOH,NBA,,4,50,2.9,0.182,0.455,0,0,14.7,7.3,17.1,0,6.7,8.3,11.4,NA,-0.1,0.1,-0.1,-0.065,NA,-5.7,1.1,-4.5,0
