,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,20,POR,NBA,PG,53,655,.365,9.3,.857,.487,.085,.069,.217,.143,.383,.500,.250,.231,.220,.259,.387,.074,9,1.000,.481,.231,1,0
2009-10,21,POR,NBA,SG,74,1304,.414,12.6,.810,.360,.054,.070,.325,.190,.437,.540,.192,.265,.401,.315,.292,.025,10,.931,.543,.300,1,0
2010-11,22,TOT,NBA,PG,71,1496,.422,13.7,.718,.306,.110,.060,.242,.282,.456,.570,.351,.290,.400,.336,.254,.002,1,.857,.308,.378,0,0
2010-11,22,NOH,NBA,PG,11,149,.347,13.5,.714,.204,.224,.143,.143,.286,.400,.600,.182,.286,.571,.214,.286,.000,0,.333,.214,.000,0,0
2010-11,22,TOR,NBA,PG,60,1347,.429,13.8,.718,.316,.098,.051,.252,.282,.461,.568,.391,.292,.390,.348,.252,.002,1,.891,.318,.405,0,0
2011-12,23,TOR,NBA,PG,31,705,.424,17.5,.623,.167,.076,.018,.362,.377,.424,.565,.381,.400,.370,.423,.260,.004,1,.773,.144,.600,0,0
2012-13,24,MEM,NBA,PG,80,1765,.419,16.7,.676,.192,.071,.035,.378,.324,.450,.630,.227,.591,.387,.353,.397,.045,25,.944,.274,.455,0,0
2013-14,25,TOT,NBA,PG,72,1686,.402,17.0,.656,.141,.089,.083,.342,.344,.425,.517,.364,.471,.393,.358,.372,.010,3,.908,.283,.400,0,0
2013-14,25,MEM,NBA,PG,31,650,.377,16.5,.653,.151,.109,.088,.305,.347,.417,.472,.500,.524,.329,.301,.323,.017,2,1.000,.361,.367,0,0
2013-14,25,BOS,NBA,PG,41,1036,.418,17.4,.659,.135,.077,.079,.365,.341,.430,.549,.241,.433,.428,.395,.402,.005,1,.863,.233,.433,0,0
2014-15,26,MIL,NBA,PG,77,1717,.426,14.0,.767,.242,.126,.078,.322,.233,.462,.600,.385,.375,.410,.308,.404,.029,15,.973,.425,.275,1,0
2015-16,27,MIL,NBA,SG,52,1505,.423,17.5,.471,.149,.101,.069,.156,.529,.408,.492,.295,.400,.397,.437,.393,.011,4,.901,.286,.439,2,0
2016-17,28,PHI,NBA,PG,3,71,.344,12.0,.844,.313,.094,.250,.188,.156,.333,.700,.333,.125,.000,.400,.222,.000,0,.000,.000,,0,0
2017-18,29,PHI,NBA,SG,39,925,.416,17.0,.443,.168,.118,.050,.107,.557,.474,.682,.419,.308,.286,.370,.727,.004,1,.963,.329,.396,0,0
2018-19,30,MIN,NBA,PG,34,657,.357,17.1,.574,.170,.096,.087,.222,.426,.402,.462,.364,.200,.451,.296,.321,.000,0,.724,.133,.231,1,0
Career,,,NBA,,586,12486,.411,15.4,.669,.229,.092,.064,.284,.331,.436,.561,.331,.360,.386,.361,.361,.020,69,.894,.301,.380,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,129,3222,.425,15.6,.632,.199,.114,.073,.246,.368,.444,.563,.349,.386,.406,.393,.401,.021,19,.920,.333,.368,3,0
2 seasons,,POR,NBA,,127,1959,.400,11.7,.823,.396,.063,.070,.295,.177,.421,.526,.214,.255,.364,.303,.318,.039,19,.944,.529,.286,2,0
2 seasons,,MEM,NBA,,111,2415,.407,16.7,.670,.180,.081,.050,.358,.330,.441,.594,.329,.558,.373,.338,.378,.037,27,.958,.299,.424,0,0
2 seasons,,TOR,NBA,,91,2052,.427,15.2,.683,.261,.090,.039,.293,.317,.449,.567,.388,.310,.381,.381,.254,.003,2,.833,.242,.456,0,0
2 seasons,,PHI,NBA,,42,996,.408,16.5,.486,.184,.116,.071,.116,.514,.448,.685,.412,.238,.235,.371,.656,.003,1,.929,.318,.396,0,0
1 season,,BOS,NBA,,41,1036,.418,17.4,.659,.135,.077,.079,.365,.341,.430,.549,.241,.433,.428,.395,.402,.005,1,.863,.233,.433,0,0
1 season,,MIN,NBA,,34,657,.357,17.1,.574,.170,.096,.087,.222,.426,.402,.462,.364,.200,.451,.296,.321,.000,0,.724,.133,.231,1,0
1 season,,NOH,NBA,,11,149,.347,13.5,.714,.204,.224,.143,.143,.286,.400,.600,.182,.286,.571,.214,.286,.000,0,.333,.214,.000,0,0
