Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,22,MIA,NBA,PG,13,13,510,9.4,20.6,0.455,0.3,0.9,0.375,9,19.7,0.459,6.4,8.2,0.787,1.7,3.9,5.7,8,1.9,0.4,5.9,4.9,25.5,NA,98,100
2004-05,23,MIA,NBA,SG,14,14,571,12.7,26.2,0.484,0.1,0.9,0.1,12.6,25.3,0.498,10.3,13,0.799,2.1,5.3,7.5,8.7,2.1,1.5,5.8,4,35.8,NA,109,102
2005-06,24,MIA,NBA,SG,23,23,959,12.1,24.5,0.497,0.8,2.1,0.378,11.4,22.4,0.507,11.2,13.9,0.808,1.6,5.9,7.5,7.3,2.8,1.4,5,3.9,36.3,NA,115,100
2006-07,25,MIA,NBA,SG,4,4,162,11.6,27.2,0.429,0,1.6,0,11.6,25.5,0.456,7.1,10.3,0.688,2.3,3.9,6.1,8.1,1.6,0.6,7.4,4.2,30.4,NA,90,111
2008-09,27,MIA,NBA,SG,7,7,285,13.9,31.6,0.439,3.7,10.2,0.36,10.2,21.4,0.476,10.2,11.8,0.862,0.8,6.3,7.1,7.5,1.2,2.2,5.1,4.1,41.6,NA,112,106
2009-10,28,MIA,NBA,SG,5,5,210,15.6,27.6,0.564,3.8,9.3,0.405,11.8,18.3,0.644,6.8,10,0.675,1.5,5.5,7,8.5,2,2,6.5,4,41.7,NA,115,104
2010-11,29,MIA,NBA,SG,21,21,828,12.2,25.1,0.485,0.9,3.5,0.269,11.2,21.6,0.52,9.3,12,0.777,2.9,7.2,10.1,6.2,2.3,1.9,4.3,3.6,34.6,NA,113,102
2011-12,30,MIA,NBA,SG,23,23,907,11.8,25.6,0.462,0.6,2,0.294,11.2,23.6,0.477,7.3,10,0.729,1.9,5.3,7.2,6,2.3,1.8,4.1,3.9,31.6,NA,106,101
2012-13,31,MIA,NBA,SG,22,22,782,10.1,22.1,0.457,0.1,0.3,0.25,10,21.9,0.46,4.2,5.6,0.75,2.7,4.5,7.2,7.4,2.7,1.6,4.1,3.2,24.5,NA,102,103
2013-14,32,MIA,NBA,SG,20,20,693,11.2,22.3,0.5,0.7,1.9,0.375,10.4,20.4,0.512,5.5,7.2,0.767,1.3,4.9,6.2,6.2,2.4,0.4,4.3,4.4,28.6,NA,106,111
2015-16,34,MIA,NBA,SG,14,14,473,13.4,28.6,0.469,1.4,2.6,0.522,12,26,0.463,5.6,7.2,0.781,1.4,7.5,8.9,6.8,1.2,1.5,4.3,2.5,33.8,NA,105,102
2016-17,35,CHI,NBA,SG,6,6,190,8.8,23.6,0.372,1.6,4.7,0.353,7.1,18.9,0.377,5.5,5.8,0.952,1.6,6.6,8.2,6.6,1.4,2.2,2.7,2.2,24.7,NA,104,112
2017-18,36,MIA,NBA,SG,5,0,127,11.7,26.3,0.443,0,1.5,0,11.7,24.8,0.47,7.9,9.8,0.808,1.1,6.8,7.9,6.8,2.6,0.4,4.1,4.1,31.2,NA,100,112
Career,NA,,NBA,,177,172,6697,11.8,24.8,0.474,0.8,2.5,0.338,10.9,22.4,0.489,7.7,9.9,0.78,1.9,5.6,7.5,7.1,2.2,1.4,4.7,3.8,32.1,NA,108,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12 seasons,NA,MIA,NBA,,171,166,6507,11.8,24.9,0.476,0.8,2.4,0.337,11,22.5,0.491,7.8,10,0.776,1.9,5.6,7.5,7.1,2.2,1.4,4.8,3.8,32.3,NA,108,103
1 season,NA,CHI,NBA,,6,6,190,8.8,23.6,0.372,1.6,4.7,0.353,7.1,18.9,0.377,5.5,5.8,0.952,1.6,6.6,8.2,6.6,1.4,2.2,2.7,2.2,24.7,NA,104,112
