,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,20,ORL,NBA,C,53,516,.456,4.0,1.000,.605,.218,.129,.048,.000,.456,.607,.250,.211,.143,,.791,.245,29,,,,0,0
2002-03,21,ORL,NBA,C,33,447,.544,3.0,1.000,.689,.204,.087,.019,.000,.544,.606,.333,.556,.500,,.643,.194,18,,,,0,0
2003-04,22,ORL,NBA,C,59,789,.529,2.2,1.000,.735,.194,.052,.019,.000,.529,.632,.300,.125,.000,,.671,.316,43,,,,0,0
2004-05,23,PHO,NBA,C,76,1046,.614,2.2,.995,.764,.177,.045,.009,.005,.616,.696,.385,.300,.000,.000,.644,.291,59,,.000,,1,0
2005-06,24,PHI,NBA,C,69,1312,.601,2.1,1.000,.732,.223,.038,.007,.000,.601,.695,.385,.182,.000,,.674,.337,89,,,,0,0
2006-07,25,PHI,NBA,PF,70,1605,.577,3.6,1.000,.638,.209,.107,.046,.000,.577,.707,.309,.400,.400,,.707,.255,78,,,,0,0
2007-08,26,DEN,NBA,C,19,120,.536,2.3,1.000,.821,.071,.071,.036,.000,.536,.652,.000,.000,.000,,.667,.286,6,,,,0,0
2009-10,28,MEM,NBA,C,21,158,.395,3.3,1.000,.674,.209,.070,.047,.000,.395,.552,.111,.000,.000,,.647,.256,11,,,,0,0
Career,,,NBA,,400,5993,.560,2.8,.999,.697,.203,.074,.026,.001,.560,.669,.323,.299,.235,.000,.684,.281,333,,.000,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ORL,NBA,,145,1752,.506,3.1,1.000,.677,.205,.089,.030,.000,.506,.617,.289,.278,.167,,.702,.259,90,,,,0,0
2 seasons,,PHI,NBA,,139,2917,.588,2.9,1.000,.682,.216,.075,.028,.000,.588,.701,.346,.348,.353,,.691,.293,167,,,,0,0
1 season,,PHO,NBA,,76,1046,.614,2.2,.995,.764,.177,.045,.009,.005,.616,.696,.385,.300,.000,.000,.644,.291,59,,.000,,1,0
1 season,,MEM,NBA,,21,158,.395,3.3,1.000,.674,.209,.070,.047,.000,.395,.552,.111,.000,.000,,.647,.256,11,,,,0,0
1 season,,DEN,NBA,,19,120,.536,2.3,1.000,.821,.071,.071,.036,.000,.536,.652,.000,.000,.000,,.667,.286,6,,,,0,0
