,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,20,NOK,NBA,PG,78,2808,.430,11.3,.813,.340,.153,.089,.231,.187,.464,.531,.428,.333,.438,.282,.132,.013,11,.780,.096,.235,2,0
2006-07,21,NOK,NBA,PG,64,2353,.437,11.1,.836,.297,.194,.141,.203,.164,.455,.552,.432,.423,.356,.350,.097,.008,7,.680,.077,.273,0,0
2007-08,22,NOH,NBA,PG,80,3006,.488,12.7,.807,.230,.192,.161,.224,.193,.516,.616,.524,.447,.457,.369,.102,.006,8,.685,.048,.500,2,0
2008-09,23,NOH,NBA,PG,78,3002,.503,11.8,.860,.264,.186,.160,.249,.140,.525,.634,.526,.488,.435,.364,.097,.003,3,.547,.051,.222,0,0
2009-10,24,NOH,NBA,PG,45,1712,.493,14.0,.801,.192,.141,.173,.295,.199,.514,.607,.489,.500,.473,.409,.069,.000,0,.404,.047,.833,1,0
2010-11,25,NOH,NBA,PG,80,2880,.463,14.2,.803,.145,.205,.183,.269,.197,.482,.615,.447,.435,.468,.388,.120,.000,0,.479,.126,.435,1,0
2011-12,26,LAC,NBA,PG,60,2181,.478,14.2,.761,.158,.225,.139,.238,.239,.511,.645,.480,.468,.476,.371,.107,.002,2,.494,.131,.500,2,0
2012-13,27,LAC,NBA,PG,70,2335,.481,15.3,.729,.143,.157,.173,.257,.271,.538,.689,.545,.500,.477,.328,.173,.008,7,.447,.116,.222,2,0
2013-14,28,LAC,NBA,PG,62,2171,.467,15.0,.756,.125,.153,.255,.222,.244,.498,.706,.481,.459,.440,.368,.152,.001,1,.487,.099,.429,1,0
2014-15,29,LAC,NBA,PG,82,2857,.485,16.3,.702,.093,.107,.229,.265,.298,.523,.642,.488,.519,.487,.398,.117,.001,1,.424,.132,.348,0,0
2015-16,30,LAC,NBA,PG,74,2420,.462,15.8,.705,.121,.121,.184,.278,.295,.501,.615,.504,.527,.432,.371,.115,.002,2,.336,.116,.342,1,0
2016-17,31,LAC,NBA,PG,61,1921,.476,18.1,.615,.074,.070,.210,.261,.385,.518,.603,.564,.497,.498,.411,.124,.000,0,.395,.103,.484,1,0
2017-18,32,HOU,NBA,PG,58,1847,.460,17.6,.525,.093,.104,.218,.110,.475,.532,.662,.446,.506,.557,.380,.081,.000,0,.243,.142,.500,4,0
2018-19,33,HOU,NBA,PG,58,1857,.419,17.9,.507,.081,.133,.225,.068,.493,.479,.586,.396,.469,.551,.358,.057,.000,0,.252,.163,.345,3,1
2019-20,34,OKC,NBA,PG,63,2003,.489,17.1,.653,.071,.120,.309,.153,.347,.557,.860,.505,.526,.520,.362,.130,.000,0,.327,.097,.296,10,0
Career,,,NBA,,1013,35353,.470,14.6,.734,.167,.153,.187,.226,.266,.507,.617,.485,.481,.461,.370,.113,.003,42,.428,.110,.387,30,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,"NOK,NOH",NBA,,425,15761,.471,12.4,.822,.247,.181,.151,.242,.178,.495,.589,.480,.446,.441,.359,.104,.005,29,.596,.074,.385,6,0
6 seasons,,LAC,NBA,,409,13885,.475,15.8,.712,.119,.138,.199,.255,.288,.514,.653,.503,.497,.468,.378,.130,.002,13,.421,.117,.382,7,0
2 seasons,,HOU,NBA,,116,3704,.441,17.7,.516,.087,.118,.221,.090,.484,.508,.629,.419,.488,.555,.369,.070,.000,0,.247,.153,.420,7,1
1 season,,OKC,NBA,,63,2003,.489,17.1,.653,.071,.120,.309,.153,.347,.557,.860,.505,.526,.520,.362,.130,.000,0,.327,.097,.296,10,0
