Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,21,SAC,NBA,SF,77,31,1931,5.6,12.5,0.446,1.4,3.8,0.369,4.2,8.7,0.48,2.2,3.2,0.672,1.4,5.1,6.5,1.8,1,0.3,1.8,2.3,14.8
2010-11,22,SAC,NBA,SF,71,27,1702,4.8,11.5,0.412,1.9,5.2,0.372,2.8,6.3,0.445,1.4,2.1,0.673,1.6,4.9,6.5,1.6,1.1,0.3,1.4,2.4,12.9
2011-12,23,CLE,NBA,SF,65,35,1341,4.5,11.1,0.403,1.4,4.5,0.315,3,6.6,0.463,2,2.9,0.685,1.7,4.4,6.1,1.8,1,0.6,1.7,3.1,12.3
2012-13,24,CLE,NBA,SF,43,1,503,4.5,11.5,0.394,1.8,5.4,0.329,2.7,6,0.452,1.6,2.9,0.537,1.4,6.7,8.2,2,1.8,0.9,1.6,3.2,12.4
2013-14,25,HOU,NBA,PF,71,2,1283,4.9,11.5,0.422,1.7,4.9,0.347,3.1,6.6,0.479,2.3,3.4,0.68,1.5,5.8,7.3,2.5,1.2,0.4,2,2.8,13.7
2014-15,26,SAC,NBA,SF,67,19,1416,5.3,10.9,0.489,0.9,2.2,0.402,4.4,8.6,0.512,3.6,4.9,0.733,1.4,5.2,6.6,2.6,0.8,0.2,2.2,2.7,15.1
2015-16,27,SAC,NBA,PF,69,21,1880,5.7,11.9,0.481,2.1,5.2,0.409,3.6,6.7,0.537,2,3,0.648,1.1,6.7,7.9,1.8,1.1,0.3,1.8,2.9,15.6
2016-17,28,TOT,NBA,PF,36,2,643,4.3,9.2,0.47,0.8,2.4,0.349,3.5,6.8,0.512,1,1.6,0.586,1.5,4.8,6.3,2.1,1.3,0.2,1.6,2.8,10.4
2016-17,28,SAC,NBA,PF,22,2,397,4.8,10.6,0.453,1,2.6,0.379,3.8,8,0.477,1.1,1.9,0.571,1.8,6.3,8.2,2.4,0.9,0.1,1.5,2.1,11.7
2016-17,28,NOP,NBA,PF,1,0,24,7.5,13.5,0.556,3,6,0.5,4.5,7.5,0.6,0,0,NA,1.5,1.5,3,0,0,0,3,4.5,18
2016-17,28,MIN,NBA,PF,13,0,222,3.1,6.2,0.5,0.3,1.6,0.2,2.8,4.5,0.607,0.8,1.3,0.625,1,2.3,3.2,1.8,2.1,0.3,1.6,3.9,7.3
2017-18,29,GSW,NBA,SF,53,7,740,5.8,10.1,0.58,0.5,1.1,0.455,5.4,9,0.595,2.4,3.4,0.725,1.5,8.3,9.7,2.5,0.9,0.9,1.8,3.5,14.6
2018-19,30,MEM,NBA,SF,36,0,520,6,11.1,0.534,1,3,0.349,4.9,8.2,0.602,2.7,4,0.672,1.2,6.8,8,1.8,1.4,0.6,1.6,2.4,15.6
Career,NA,,NBA,,588,145,11959,5.2,11.4,0.454,1.5,4,0.368,3.7,7.4,0.502,2.1,3.2,0.678,1.4,5.7,7.1,2,1.1,0.4,1.8,2.8,14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SAC,NBA,,306,100,7326,5.3,11.7,0.456,1.6,4.1,0.387,3.7,7.6,0.493,2.2,3.2,0.681,1.4,5.6,7,1.9,1,0.3,1.8,2.6,14.4
2 seasons,NA,CLE,NBA,,108,36,1844,4.5,11.2,0.4,1.5,4.8,0.32,2.9,6.4,0.46,1.9,2.9,0.644,1.6,5.1,6.7,1.8,1.2,0.6,1.7,3.1,12.3
1 season,NA,HOU,NBA,,71,2,1283,4.9,11.5,0.422,1.7,4.9,0.347,3.1,6.6,0.479,2.3,3.4,0.68,1.5,5.8,7.3,2.5,1.2,0.4,2,2.8,13.7
1 season,NA,GSW,NBA,,53,7,740,5.8,10.1,0.58,0.5,1.1,0.455,5.4,9,0.595,2.4,3.4,0.725,1.5,8.3,9.7,2.5,0.9,0.9,1.8,3.5,14.6
1 season,NA,MEM,NBA,,36,0,520,6,11.1,0.534,1,3,0.349,4.9,8.2,0.602,2.7,4,0.672,1.2,6.8,8,1.8,1.4,0.6,1.6,2.4,15.6
1 season,NA,MIN,NBA,,13,0,222,3.1,6.2,0.5,0.3,1.6,0.2,2.8,4.5,0.607,0.8,1.3,0.625,1,2.3,3.2,1.8,2.1,0.3,1.6,3.9,7.3
1 season,NA,NOP,NBA,,1,0,24,7.5,13.5,0.556,3,6,0.5,4.5,7.5,0.6,0,0,NA,1.5,1.5,3,0,0,0,3,4.5,18
