Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,24,NJN,NBA,C,4,1,56,1.3,5.8,0.222,0,0,NA,1.3,5.8,0.222,5.1,5.1,1,2.6,2.6,5.1,1.9,0,1.3,1.9,8.4,7.7
1996-97,27,MIA,NBA,PF,15,15,451,3.4,8.2,0.408,0,0,NA,3.4,8.2,0.408,3,4.2,0.717,3.8,6.5,10.3,0.8,0.7,1.6,1.3,3.2,9.7
1997-98,28,MIA,NBA,PF,5,5,190,3.6,7,0.514,0,0,NA,3.6,7,0.514,1.5,4.2,0.364,2.8,5.5,8.3,0.8,1.3,0.6,1.1,4.2,8.7
1998-99,29,MIA,NBA,PF,5,5,144,5.2,11.3,0.467,0,0.2,0,5.2,11,0.477,2.3,2.5,0.9,3.5,4.2,7.7,1.2,0.5,0.5,0.7,4.2,12.7
1999-00,30,MIA,NBA,PF,10,10,308,4.1,9.6,0.427,0,0,NA,4.1,9.6,0.427,0.6,0.7,0.833,3,6.5,9.6,1.3,0.9,0.5,1.3,4.9,8.8
2000-01,31,CHH,NBA,C,10,10,385,2.6,6.3,0.418,0,0,NA,2.6,6.3,0.418,2.2,2.7,0.828,3.8,5.5,9.4,1,1.1,1.3,1.1,2.9,7.5
2001-02,32,CHH,NBA,C,9,9,331,3.5,8.2,0.427,0,0,NA,3.5,8.2,0.427,3,4,0.757,3.2,6.2,9.4,1.5,0.7,1.3,0.9,4,10
2002-03,33,NOH,NBA,PF,6,6,193,3.9,8.2,0.477,0,0,NA,3.9,8.2,0.477,3.5,4.7,0.76,3.7,4.8,8.6,1.1,1.3,0.6,0.9,4.1,11.4
2003-04,34,NOH,NBA,PF,7,7,256,3.7,10,0.366,0,0,NA,3.7,10,0.366,1.4,1.5,0.909,4.1,5.5,9.6,2.1,0.4,1.5,1.8,2.3,8.7
2006-07,37,CHI,NBA,PF,10,10,228,5.2,10.6,0.493,0,0,NA,5.2,10.6,0.493,2.7,3.6,0.739,2.7,4.7,7.4,1.9,1.3,0.3,1.3,4.6,13.1
2007-08,38,BOS,NBA,PF,25,0,341,2.7,5.9,0.464,0,0.1,0,2.7,5.8,0.473,2.2,2.6,0.84,1.9,4.3,6.2,1.3,0.5,1.1,1.3,6.1,7.7
Career,NA,,NBA,,106,78,2883,3.6,8.2,0.434,0,0,0,3.6,8.2,0.436,2.3,3.1,0.751,3.3,5.5,8.7,1.3,0.8,1,1.2,4.1,9.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIA,NBA,,35,35,1093,3.9,8.8,0.438,0,0,0,3.9,8.8,0.44,2,3,0.659,3.4,6,9.4,1,0.9,1,1.2,4,9.7
1 season,NA,BOS,NBA,,25,0,341,2.7,5.9,0.464,0,0.1,0,2.7,5.8,0.473,2.2,2.6,0.84,1.9,4.3,6.2,1.3,0.5,1.1,1.3,6.1,7.7
2 seasons,NA,CHH,NBA,,19,19,716,3,7.1,0.423,0,0,NA,3,7.1,0.423,2.6,3.3,0.788,3.5,5.8,9.4,1.3,0.9,1.3,1,3.4,8.6
2 seasons,NA,NOH,NBA,,13,13,449,3.8,9.2,0.409,0,0,NA,3.8,9.2,0.409,2.3,2.9,0.806,3.9,5.2,9.1,1.7,0.8,1.1,1.4,3,9.9
1 season,NA,CHI,NBA,,10,10,228,5.2,10.6,0.493,0,0,NA,5.2,10.6,0.493,2.7,3.6,0.739,2.7,4.7,7.4,1.9,1.3,0.3,1.3,4.6,13.1
1 season,NA,NJN,NBA,,4,1,56,1.3,5.8,0.222,0,0,NA,1.3,5.8,0.222,5.1,5.1,1,2.6,2.6,5.1,1.9,0,1.3,1.9,8.4,7.7
