,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,27,HOU,NBA,PF,82,2024,.515,6.9,.996,.490,.179,.109,.218,.004,.517,.625,.375,.479,.411,.000,.667,.006,4,,.000,,1,0
2008-09,28,HOU,NBA,PF,82,2488,.531,7.6,.996,.453,.175,.126,.242,.004,.533,.608,.507,.455,.451,.000,.705,.010,7,,.000,,2,0
2009-10,29,HOU,NBA,PF,82,2671,.514,8.4,.995,.357,.260,.117,.261,.005,.515,.653,.473,.422,.411,.200,.626,.002,2,1.000,.000,,2,0
2010-11,30,HOU,NBA,PF,74,2412,.504,9.2,.997,.256,.338,.142,.261,.003,.505,.661,.421,.444,.495,.000,.649,.004,4,,.667,.000,1,0
2011-12,31,HOU,NBA,PF,66,2067,.491,9.7,.997,.229,.346,.125,.297,.003,.493,.700,.404,.450,.455,.000,.622,.000,0,,.000,,2,0
2012-13,32,PHO,NBA,PF,82,2184,.472,10.8,.983,.262,.234,.122,.364,.017,.477,.608,.393,.420,.456,.188,.683,.005,5,.667,.438,.143,1,0
2013-14,33,IND,NBA,PF,82,1399,.470,12.2,.988,.229,.175,.102,.482,.013,.474,.594,.388,.439,.456,.143,.763,.005,3,1.000,.571,.250,1,0
2014-15,34,IND,NBA,PF,81,1659,.467,9.9,.969,.372,.184,.069,.343,.031,.474,.611,.390,.318,.400,.250,.647,.006,4,.800,.550,.364,3,0
2015-16,35,TOR,NBA,PF,76,1636,.450,11.6,.731,.268,.249,.074,.140,.269,.467,.613,.403,.341,.369,.404,.603,.002,1,.985,.497,.475,0,0
2016-17,36,BRK,NBA,PF,36,461,.470,11.4,.669,.384,.199,.053,.040,.331,.535,.672,.400,.375,.000,.340,.407,.007,1,.941,.340,.353,0,0
Career,,,NBA,,743,19001,.493,9.5,.964,.322,.247,.113,.282,.036,.499,.633,.421,.430,.441,.339,.656,.004,31,.957,.446,.413,13,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,HOU,NBA,,386,11662,.510,8.5,.996,.343,.269,.125,.259,.004,.512,.644,.434,.447,.448,.059,.651,.004,17,1.000,.118,.000,8,0
2 seasons,,IND,NBA,,163,3058,.468,11.0,.978,.305,.180,.084,.408,.022,.474,.605,.389,.386,.431,.222,.702,.006,7,.833,.556,.333,4,0
1 season,,PHO,NBA,,82,2184,.472,10.8,.983,.262,.234,.122,.364,.017,.477,.608,.393,.420,.456,.188,.683,.005,5,.667,.438,.143,1,0
1 season,,TOR,NBA,,76,1636,.450,11.6,.731,.268,.249,.074,.140,.269,.467,.613,.403,.341,.369,.404,.603,.002,1,.985,.497,.475,0,0
1 season,,BRK,NBA,,36,461,.470,11.4,.669,.384,.199,.053,.040,.331,.535,.672,.400,.375,.000,.340,.407,.007,1,.941,.340,.353,0,0
