Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,19,UTA,NBA,PF,67,4,873,4.8,11.8,0.404,0.1,0.2,0.333,4.7,11.6,0.406,1.8,4.2,0.436,3,5.1,8.1,1.8,1,0.7,2.1,4,11.5
2005-06,20,UTA,NBA,PF,62,2,619,4.5,11.8,0.379,0,0.3,0,4.5,11.5,0.389,2,3.8,0.523,3.3,5.9,9.1,1.7,1.3,0.9,1.8,4.8,10.9
2006-07,21,TOR,NBA,PF,60,2,670,4.7,9.9,0.47,0,0,NA,4.7,9.9,0.47,2.8,4.2,0.671,4.2,5.9,10,1,0.8,1.1,1.7,5.3,12.2
2007-08,22,TOR,NBA,PF,70,0,925,6.3,13,0.483,0,0.1,0,6.3,12.9,0.486,2.9,4.8,0.605,3.5,6.6,10.1,1.1,1,1.1,1.8,4.2,15.5
2008-09,23,TOR,NBA,SF,29,0,265,5.2,12.2,0.422,0,0,NA,5.2,12.2,0.422,5.2,6.5,0.792,3.3,6.2,9.5,1.4,1.1,0.8,1.1,4.2,15.5
2009-10,24,TOT,NBA,PF,69,0,1221,5.3,12,0.441,0,0,0,5.3,12,0.442,3.7,5.6,0.668,3.5,7.6,11.1,0.9,1.1,1.4,1.9,4.3,14.4
2009-10,24,DAL,NBA,PF,25,0,315,6.1,13.1,0.461,0,0,NA,6.1,13.1,0.461,2.9,5,0.568,4.3,6.5,10.9,0.8,0.8,1.3,1.5,4.9,15
2009-10,24,NJN,NBA,PF,44,0,906,5,11.6,0.433,0,0,0,5,11.6,0.435,4.1,5.8,0.699,3.3,8,11.2,1,1.2,1.5,2.1,4.1,14.1
2010-11,25,NJN,NBA,PF,74,44,2061,5.4,10.2,0.527,0,0,0,5.4,10.2,0.527,2.2,3.3,0.665,3.9,9.5,13.5,1.5,0.6,1.4,1.8,2.9,12.9
2011-12,26,NJN,NBA,PF,62,62,2162,5.4,11.2,0.481,0,0,NA,5.4,11.2,0.481,3.5,4.6,0.752,3.9,7.5,11.3,1.5,0.8,1.2,2,2.9,14.2
2012-13,27,BRK,NBA,PF,65,21,1191,4.2,9.4,0.448,0,0.1,0,4.2,9.3,0.451,2.9,3.7,0.789,3.8,7.2,11,1,0.5,1,1.7,3.8,11.3
2013-14,28,BOS,NBA,PF,69,30,1376,6,12.1,0.501,0,0.1,0,6,12,0.503,3.1,3.8,0.813,3.3,7.4,10.7,1.8,0.8,1.6,1.7,3.6,15.1
2014-15,29,WAS,NBA,PF,64,17,1345,5.6,11.9,0.473,0,0.2,0,5.6,11.8,0.481,2.3,3.1,0.744,3.2,8,11.1,1.5,0.9,0.7,1.2,3.5,13.6
2015-16,30,TOT,NBA,PF,53,17,835,5.2,12.7,0.41,1.5,4.7,0.315,3.8,8.1,0.465,2.9,3.6,0.798,2.5,6.9,9.4,1.6,0.7,1,1.6,4.1,14.8
2015-16,30,WAS,NBA,PF,28,14,466,4.9,12.2,0.405,1.8,5.2,0.343,3.2,7,0.451,2.2,2.4,0.935,2,6.9,8.9,1.2,0.2,1.1,1.5,3.2,13.9
2015-16,30,PHO,NBA,PF,4,3,74,4.9,17.5,0.278,1.5,4.9,0.3,3.4,12.6,0.269,2.9,3.9,0.75,5.4,10.2,15.6,3.4,1.5,1,1.9,3.9,14.1
