Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,23,UTA,NBA,SG,65,0,16.4,2.3,4.9,0.462,0.4,0.7,0.511,1.9,4.2,0.454,0.5,1,1.5,0.687,0.8,2,2.8,0.8,0.4,0.1,1.1,1.7,5.9
1997-98,24,UTA,NBA,SG,82,2,19.5,3.3,6.1,0.538,0.1,0.4,0.219,3.2,5.7,0.56,0.545,1.7,2.3,0.735,1,1.7,2.8,1.1,0.8,0.2,1.1,1.8,8.3
1998-99,25,UTA,NBA,SG,50,2,21.4,3.2,7.3,0.446,0.3,0.8,0.341,3,6.4,0.46,0.466,1.8,2.5,0.712,1,1.7,2.6,1.1,0.8,0.2,1.3,1.8,8.5
1999-00,26,HOU,NBA,SF,82,82,32.9,4.5,9.5,0.473,1,2.7,0.351,3.5,6.7,0.523,0.524,2.4,3.1,0.767,1.1,3.6,4.7,2.9,1.2,0.4,2.4,2.2,12.3
2000-01,27,HOU,NBA,SG,82,82,29.2,3.2,7.2,0.446,0.6,2.1,0.271,2.6,5.1,0.517,0.485,1.7,2.3,0.734,0.9,3.2,4.1,2.3,1,0.5,1.6,2.5,8.7
2001-02,28,NYK,NBA,SG,82,6,19.5,1.8,4.5,0.399,0.5,1.7,0.277,1.3,2.8,0.474,0.452,0.9,1.3,0.692,0.7,2.3,3,0.9,0.6,0.2,1.2,1.6,5
2002-03,29,NYK,NBA,SF,82,9,21.1,3,6.5,0.462,0.6,1.7,0.371,2.4,4.8,0.494,0.51,1.7,2.3,0.732,0.8,2.3,3.1,1.1,0.9,0.2,1.4,2.2,8.4
2003-04,30,NYK,NBA,SG,80,37,24.7,3,7.1,0.422,0.5,1.6,0.281,2.5,5.5,0.463,0.454,1.5,2,0.764,0.7,2.1,2.8,1.5,0.9,0.2,1.5,2.3,7.9
2004-05,31,TOT,NBA,SF-SG,66,5,17.7,1.5,3.3,0.452,0.1,0.4,0.172,1.4,2.8,0.495,0.463,0.8,1,0.818,0.6,2.3,2.9,1.1,0.6,0.2,0.8,2.1,3.9
2004-05,31,NYK,NBA,SG,1,0,20,0,2,0,0,1,0,0,1,0,0,0,0,NA,1,0,1,0,0,0,1,2,0
2004-05,31,MIA,NBA,SF,65,5,17.7,1.5,3.3,0.456,0.1,0.4,0.179,1.4,2.9,0.497,0.467,0.8,1,0.818,0.6,2.3,2.9,1.1,0.6,0.2,0.8,2.1,3.9
2005-06,32,MIA,NBA,SF,48,1,13.3,1.1,2.6,0.429,0.1,0.4,0.263,1,2.2,0.458,0.448,0.3,0.4,0.722,0.4,1.3,1.7,0.6,0.4,0.1,0.5,1.6,2.6
Career,NA,,NBA,,719,226,22.2,2.8,6.1,0.457,0.4,1.4,0.316,2.3,4.7,0.498,0.492,1.4,1.9,0.739,0.8,2.3,3.1,1.4,0.8,0.3,1.3,2,7.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,245,52,21.7,2.6,6,0.43,0.5,1.7,0.31,2.1,4.4,0.477,0.473,1.4,1.9,0.734,0.7,2.2,3,1.2,0.8,0.2,1.3,2,7.1
3 seasons,NA,UTA,NBA,,197,4,19,2.9,6,0.489,0.2,0.6,0.375,2.7,5.4,0.502,0.508,1.5,2.1,0.716,0.9,1.8,2.7,1,0.7,0.2,1.2,1.8,7.6
2 seasons,NA,HOU,NBA,,164,164,31.1,3.8,8.3,0.461,0.8,2.4,0.316,3.1,5.9,0.52,0.507,2,2.7,0.753,1,3.4,4.4,2.6,1.1,0.4,2,2.3,10.5
2 seasons,NA,MIA,NBA,,113,6,15.8,1.3,3,0.446,0.1,0.4,0.213,1.3,2.6,0.483,0.46,0.6,0.7,0.798,0.5,1.9,2.4,0.9,0.5,0.2,0.6,1.9,3.4
