Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,21,ORL,NBA,PF,9,0,89,3.6,11.7,0.31,1.6,5.7,0.286,2,6.1,0.333,0.4,0.4,1,3.2,9.3,12.5,1.2,0.8,0.8,2,4.9,9.3
2010-11,22,ORL,NBA,PF,6,0,147,2,7.3,0.267,1.5,4.9,0.3,0.5,2.4,0.2,1.5,1.5,1,2.4,4.2,6.6,0.7,1.2,0.2,0.2,3.9,6.9
2011-12,23,ORL,NBA,PF,5,5,172,3.1,9.2,0.341,2.5,6.3,0.4,0.6,2.9,0.214,1.3,1.5,0.857,1.9,2.9,4.8,0.8,0.6,0.4,1.9,4.6,10
2014-15,26,NOP,NBA,PF,4,0,95,6.1,13.6,0.444,1.9,4.5,0.417,4.2,9.1,0.458,2.3,2.3,1,2.7,3.8,6.4,3.4,0,0.8,1.5,4.5,16.3
2016-17,28,HOU,NBA,PF,11,9,336,3.9,9.9,0.391,1.8,6.4,0.283,2,3.4,0.594,1.5,1.7,0.875,1.6,4.5,6.1,0.7,0.4,0.2,1,2.6,11
2017-18,29,HOU,NBA,PF,11,0,95,2.7,7.6,0.35,1.9,5.7,0.333,0.8,1.9,0.4,0,0,NA,1.5,3.4,4.9,2.3,1.1,0.4,1.1,3.8,7.2
Career,NA,,NBA,,46,14,934,3.5,9.7,0.363,1.9,5.8,0.325,1.6,3.9,0.42,1.3,1.4,0.917,2,4.4,6.5,1.2,0.7,0.4,1.2,3.7,10.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,22,9,431,3.6,9.4,0.384,1.8,6.3,0.293,1.8,3.1,0.568,1.2,1.3,0.875,1.6,4.3,5.8,1.1,0.6,0.3,1,2.8,10.2
3 seasons,NA,ORL,NBA,,20,5,408,2.8,9.1,0.311,1.9,5.6,0.344,0.9,3.4,0.256,1.1,1.2,0.929,2.4,4.8,7.1,0.9,0.9,0.4,1.3,4.4,8.7
1 season,NA,NOP,NBA,,4,0,95,6.1,13.6,0.444,1.9,4.5,0.417,4.2,9.1,0.458,2.3,2.3,1,2.7,3.8,6.4,3.4,0,0.8,1.5,4.5,16.3
