Season,Team,Lg,Salary
1997-98,Sacramento Kings,NBA,"$1,226,880"
1998-99,Sacramento Kings,NBA,"$1,411,000"
1999-00,Denver Nuggets,NBA,"$1,594,920"
2000-01,Denver Nuggets,NBA,"$4,500,000"
2001-02,Denver Nuggets,NBA,"$5,062,500"
2002-03,Dallas Mavericks,NBA,"$5,625,000"
2003-04,Dallas Mavericks,NBA,"$6,187,500"
2004-05,Dallas Mavericks,NBA,"$6,750,000"
2005-06,Dallas Mavericks,NBA,"$3,656,250"
2006-07,Dallas Mavericks,NBA,"$1,968,750"
Career,(may be incomplete),,"$37,982,800"
