Season,Team,Lg,Salary
1990-91,Phoenix Suns,NBA,"$175,000"
1991-92,Phoenix Suns,NBA,"$250,000"
1992-93,Phoenix Suns,NBA,"$350,000"
1993-94,Phoenix Suns,NBA,"$2,000,000"
1994-95,Los Angeles Lakers,NBA,"$1,750,000"
1995-96,Los Angeles Lakers,NBA,"$2,245,000"
1996-97,Los Angeles Lakers,NBA,"$2,400,000"
1997-98,Phoenix Suns,NBA,"$2,605,000"
1998-99,Dallas Mavericks,NBA,"$750,000"
1999-00,Dallas Mavericks,NBA,"$3,500,000"
2000-01,Miami Heat,NBA,"$3,937,500"
Career,(may be incomplete),,"$19,962,500"
