Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1993-94,20,GSW,NBA,C,3,3,109,9.9,17.9,0.55,0,0.9,0,9.9,17,0.579,1.3,4.5,0.3,5.8,5.8,11.7,12.1,1.3,4,4,4.9,21.1,NA,115,123
1996-97,23,WSB,NBA,PF,3,3,106,9.8,15.5,0.633,2.6,5.7,0.455,7.2,9.8,0.737,2.1,4.1,0.5,3.6,8.8,12.4,5.2,1,3.6,8.2,9.3,24.2,NA,101,111
1998-99,25,SAC,NBA,PF,5,5,192,8.7,22.5,0.388,0.6,2,0.286,8.2,20.5,0.397,2.8,7,0.4,3.7,9.6,13.2,5.6,2.5,1.4,5.6,5.6,20.8,NA,82,100
1999-00,26,SAC,NBA,PF,5,5,196,12.5,29.3,0.427,0.3,1.3,0.2,12.3,28,0.438,7.2,9.1,0.794,3.7,9.1,12.8,7.2,2.1,2.7,2.1,3.7,32.5,NA,110,109
2000-01,27,SAC,NBA,PF,8,8,348,10.9,28.1,0.388,0,0.1,0,10.9,28,0.39,4.9,7,0.694,4.9,8.3,13.2,3.6,1.3,1.1,4.4,4.2,26.7,NA,91,101
2001-02,28,SAC,NBA,PF,16,16,667,12.3,24.5,0.502,0,0.3,0,12.3,24.1,0.508,4.5,7.6,0.596,3.8,9.5,13.3,5.7,1.1,1.9,3.5,4.9,29.1,NA,107,102
2002-03,29,SAC,NBA,PF,7,7,246,13.8,27.8,0.496,0,0.6,0,13.8,27.2,0.508,6.6,10.1,0.653,3.7,8.2,12,5.2,2.1,1.6,4.7,5.2,34.2,NA,104,107
2003-04,30,SAC,NBA,PF,12,12,446,10.4,22.9,0.452,0.1,0.5,0.25,10.3,22.5,0.456,4.6,7.5,0.615,2.8,8.6,11.4,5.1,1.8,1.2,4.4,3.9,25.5,NA,94,100
2004-05,31,PHI,NBA,PF,5,5,186,11.4,27.9,0.411,1.5,4.1,0.357,10,23.8,0.42,3.5,4.7,0.75,3.5,5,8.5,4.1,1.8,0.3,3.2,5.9,27.9,NA,96,112
2006-07,33,DET,NBA,PF,16,16,404,9.1,17.5,0.524,0,0.1,0,9.1,17.3,0.528,3.6,6.8,0.531,5,8.9,13.9,3.3,1.9,1.2,3.5,7.1,21.9,NA,105,99
Career,NA,,NBA,,80,80,2900,11.1,23.9,0.464,0.3,0.9,0.269,10.8,23,0.472,4.4,7.3,0.611,4,8.6,12.5,5.2,1.6,1.7,4.1,5.1,26.9,NA,100,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,SAC,NBA,,53,53,2095,11.5,25.4,0.453,0.1,0.6,0.167,11.4,24.8,0.46,4.9,7.9,0.629,3.7,8.9,12.7,5.3,1.6,1.6,4.1,4.6,28.1,NA,100,102
1 season,NA,DET,NBA,,16,16,404,9.1,17.5,0.524,0,0.1,0,9.1,17.3,0.528,3.6,6.8,0.531,5,8.9,13.9,3.3,1.9,1.2,3.5,7.1,21.9,NA,105,99
1 season,NA,PHI,NBA,,5,5,186,11.4,27.9,0.411,1.5,4.1,0.357,10,23.8,0.42,3.5,4.7,0.75,3.5,5,8.5,4.1,1.8,0.3,3.2,5.9,27.9,NA,96,112
1 season,NA,GSW,NBA,,3,3,109,9.9,17.9,0.55,0,0.9,0,9.9,17,0.579,1.3,4.5,0.3,5.8,5.8,11.7,12.1,1.3,4,4,4.9,21.1,NA,115,123
1 season,NA,WSB,NBA,,3,3,106,9.8,15.5,0.633,2.6,5.7,0.455,7.2,9.8,0.737,2.1,4.1,0.5,3.6,8.8,12.4,5.2,1,3.6,8.2,9.3,24.2,NA,101,111
