Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,21,PTC,ABA,SF,23,NA,5.5,1.1,2.7,0.397,0,0.1,0,1.1,2.7,0.41,0.397,0.6,0.9,0.7,0.9,0.9,1.8,0.4,NA,NA,0.7,1,2.8
1972-73,22,MIL,NBA,SF,74,NA,14.1,2.1,4.7,0.438,NA,NA,NA,2.1,4.7,0.438,0.438,1,1.2,0.826,NA,NA,3.1,1,NA,NA,NA,1.6,5.1
1973-74,23,MIL,NBA,SF,73,NA,13.9,2.3,4.6,0.504,NA,NA,NA,2.3,4.6,0.504,0.504,1.3,1.5,0.83,1.1,2,3.1,1.2,0.4,0.1,NA,1.3,5.9
1974-75,24,MIL,NBA,SF,75,NA,14.4,2.3,4.8,0.479,NA,NA,NA,2.3,4.8,0.479,0.479,1,1.2,0.886,0.9,2.3,3.2,1.1,0.4,0.1,NA,1.4,5.7
1975-76,25,MIL,NBA,SF,45,NA,9.1,1.2,3.4,0.362,NA,NA,NA,1.2,3.4,0.362,0.362,1.1,1.4,0.794,0.6,1.3,1.9,0.8,0.3,0,NA,0.8,3.6
1976-77,26,MIL,NBA,SF,19,NA,8.7,1.5,3.6,0.426,NA,NA,NA,1.5,3.6,0.426,0.426,1.2,1.3,0.92,0.6,0.9,1.5,1.1,0.3,0.2,NA,0.6,4.3
Career,NA,,TOT,,309,NA,12.4,2,4.3,0.455,0,0.1,0,2,4.3,0.456,0.455,1.1,1.3,0.835,0.9,1.8,2.7,1,0.4,0.1,0.7,1.2,5
,NA,,NBA,,286,NA,13,2,4.4,0.458,NA,NA,NA,2,4.4,0.458,0.458,1.1,1.3,0.842,0.9,1.8,2.8,1,0.4,0.1,NA,1.3,5.2
,NA,,ABA,,23,NA,5.5,1.1,2.7,0.397,0,0.1,0,1.1,2.7,0.41,0.397,0.6,0.9,0.7,0.9,0.9,1.8,0.4,NA,NA,0.7,1,2.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MIL,NBA,,286,NA,13,2,4.4,0.458,NA,NA,NA,2,4.4,0.458,0.458,1.1,1.3,0.842,0.9,1.8,2.8,1,0.4,0.1,NA,1.3,5.2
1 season,NA,PTC,ABA,,23,NA,5.5,1.1,2.7,0.397,0,0.1,0,1.1,2.7,0.41,0.397,0.6,0.9,0.7,0.9,0.9,1.8,0.4,NA,NA,0.7,1,2.8
