Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,22,SEA,NBA,PG,43,1,9,1,2.3,0.42,0,0.2,0.2,0.9,2.1,0.444,0.43,0.7,1.1,0.592,0.2,0.8,1,1.7,0.7,0,0.9,1.2,2.7
1996-97,23,SEA,NBA,PG,67,0,11.6,1.1,2.4,0.451,0.1,0.2,0.267,1,2.2,0.47,0.463,0.7,1,0.712,0.3,0.8,1,2.4,0.6,0,0.7,1.4,3
1997-98,24,TOT,NBA,PG,64,0,14.3,1.2,2.9,0.429,0,0.3,0.118,1.2,2.6,0.461,0.435,0.8,1.1,0.69,0.3,1,1.3,2.8,0.9,0.1,1,1.8,3.3
1997-98,24,SEA,NBA,PG,17,0,4.4,0.6,1.4,0.435,0,0.1,0,0.6,1.3,0.455,0.435,0.3,0.6,0.5,0,0.2,0.2,0.8,0,0.1,0.7,0.9,1.5
1997-98,24,PHI,NBA,PG,47,0,18,1.5,3.4,0.429,0,0.3,0.125,1.4,3.1,0.462,0.435,0.9,1.3,0.721,0.4,1.2,1.6,3.5,1.3,0.1,1.1,2.1,3.9
1998-99,25,PHI,NBA,PG,48,48,35.8,3.1,7.3,0.428,0.1,0.4,0.238,3,6.8,0.44,0.435,2.3,3.1,0.733,0.5,2.9,3.4,6.3,2.1,0,2.3,3.1,8.6
1999-00,26,PHI,NBA,PG,82,80,35,3.1,7.3,0.43,0.1,0.5,0.244,3,6.7,0.446,0.44,1.5,2.2,0.712,0.5,2.7,3.2,7.6,1.7,0.1,2,3,7.9
2000-01,27,PHI,NBA,PG,50,50,34.8,3.6,8.7,0.418,0.1,0.4,0.263,3.5,8.3,0.425,0.424,2.4,3.1,0.792,0.5,2.8,3.3,7.4,1.5,0.1,2.5,2.5,9.8
2001-02,28,PHI,NBA,PG,61,61,36.5,4.5,10.2,0.442,0,0.4,0.111,4.5,9.8,0.457,0.445,3,3.7,0.806,0.5,3,3.5,6.6,1.6,0.1,2.3,2.7,12.1
2002-03,29,PHI,NBA,PG,82,82,37.9,4.4,9.7,0.452,0.1,0.4,0.219,4.3,9.4,0.462,0.456,4,4.6,0.858,0.9,2.8,3.7,6.6,1.6,0.1,2.4,2.9,12.9
2003-04,30,PHI,NBA,PG,82,82,36.2,3.6,8.7,0.413,0,0.2,0.111,3.6,8.5,0.42,0.414,3.1,3.9,0.797,0.8,2.7,3.4,6.9,1.2,0.1,2.3,2.6,10.3
2004-05,31,CLE,NBA,SG,81,15,22.8,1.5,4,0.382,0.2,0.6,0.289,1.4,3.5,0.397,0.402,0.7,1,0.738,0.5,1.5,1.9,3.9,0.8,0.2,1.1,2.3,4
2005-06,32,CLE,NBA,PG,82,82,28.7,2,4.9,0.409,0,0.1,0.1,2,4.7,0.416,0.41,0.8,1.1,0.688,0.5,2,2.4,4.2,0.9,0.2,1.4,2.7,4.8
2006-07,33,CLE,NBA,PG,82,45,23.5,1.6,4,0.417,0,0,0,1.6,3.9,0.422,0.417,0.9,1.4,0.637,0.4,1.9,2.3,4,0.7,0.2,1.4,2.3,4.2
2007-08,34,CLE,NBA,PG,22,5,13.9,0.3,1.7,0.158,0,0.1,0,0.3,1.6,0.167,0.158,0.5,1,0.455,0.2,0.7,0.9,1.9,0.5,0.2,0.5,1.4,1
Career,NA,,NBA,,846,551,27.3,2.5,6,0.424,0.1,0.3,0.208,2.5,5.7,0.436,0.43,1.7,2.2,0.763,0.5,2,2.5,5,1.2,0.1,1.6,2.4,6.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,PHI,NBA,,452,403,34.2,3.5,8.1,0.432,0.1,0.4,0.197,3.4,7.7,0.444,0.437,2.6,3.2,0.794,0.6,2.6,3.2,6.6,1.6,0.1,2.1,2.7,9.7
4 seasons,NA,CLE,NBA,,267,147,24.1,1.6,4.1,0.394,0.1,0.2,0.23,1.6,3.8,0.404,0.401,0.8,1.2,0.666,0.4,1.7,2.1,3.9,0.8,0.2,1.2,2.3,4
3 seasons,NA,SEA,NBA,,127,1,9.7,1,2.3,0.439,0,0.2,0.231,0.9,2.1,0.46,0.449,0.6,1,0.648,0.2,0.7,0.9,1.9,0.5,0,0.8,1.3,2.7
