,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,24,MIN,NBA,SG,77,1840,.372,16.6,.546,.217,.098,.068,.164,.454,.435,.609,.371,.349,.279,.295,.331,.024,15,.706,.087,.480,1,0
2013-14,25,MIN,NBA,SG,63,664,.321,15.1,.570,.300,.089,.063,.118,.430,.341,.521,.238,.067,.107,.294,.391,.030,7,.633,.127,.385,1,0
2014-15,26,TOT,NBA,SG,42,767,.397,14.3,.585,.328,.093,.048,.099,.415,.439,.582,.194,.125,.333,.338,.302,.012,4,.681,.065,.333,3,0
2014-15,26,PHI,NBA,SG,17,285,.400,16.1,.562,.308,.062,.038,.154,.438,.479,.575,.250,.400,.400,.298,.257,.015,2,.647,.088,.400,2,0
2014-15,26,HOU,NBA,SG,9,59,.333,16.2,.500,.292,.042,.083,.083,.500,.333,.571,.000,.000,.000,.333,.500,.042,1,1.000,.083,1.000,0,0
2014-15,26,NYK,NBA,SG,16,423,.403,12.7,.613,.348,.122,.050,.061,.387,.423,.587,.182,.000,.273,.371,.319,.006,1,.654,.043,.000,1,0
Career,,,NBA,,182,3271,.369,15.7,.562,.264,.094,.061,.137,.438,.417,.580,.298,.243,.261,.306,.332,.022,26,.685,.089,.426,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,140,2504,.358,16.2,.553,.240,.095,.067,.151,.447,.409,.579,.337,.276,.242,.295,.345,.025,22,.687,.097,.447,2,0
1 season,,PHI,NBA,,17,285,.400,16.1,.562,.308,.062,.038,.154,.438,.479,.575,.250,.400,.400,.298,.257,.015,2,.647,.088,.400,2,0
1 season,,NYK,NBA,,16,423,.403,12.7,.613,.348,.122,.050,.061,.387,.423,.587,.182,.000,.273,.371,.319,.006,1,.654,.043,.000,1,0
1 season,,HOU,NBA,,9,59,.333,16.2,.500,.292,.042,.083,.083,.500,.333,.571,.000,.000,.000,.333,.500,.042,1,1.000,.083,1.000,0,0
