,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,22,POR,NBA,SG,79,1599,.442,13.3,.822,.250,.129,.121,.322,.178,.480,.579,.473,.423,.428,.263,.254,.002,1,1.000,.329,.280,1,0
2006-07,23,POR,NBA,PG,79,2651,.454,14.0,.745,.264,.104,.095,.282,.255,.490,.597,.534,.403,.402,.350,.128,.000,0,.873,.233,.429,5,0
2007-08,24,POR,NBA,SG,82,2229,.431,13.6,.694,.239,.174,.095,.185,.306,.470,.534,.417,.492,.426,.342,.243,.002,1,.892,.374,.394,2,0
2008-09,25,IND,NBA,SG,82,2716,.453,13.6,.741,.253,.141,.104,.243,.259,.487,.537,.442,.506,.454,.353,.289,.002,2,.923,.326,.347,1,0
2009-10,26,TOR,NBA,PG,82,2243,.481,13.6,.703,.274,.139,.112,.179,.297,.511,.603,.538,.440,.392,.412,.187,.004,2,.683,.296,.441,3,0
2010-11,27,TOT,NBA,SG-PG,83,1722,.408,13.6,.830,.148,.226,.204,.253,.170,.429,.606,.361,.400,.410,.306,.203,.003,2,.879,.306,.333,3,0
2010-11,27,TOR,NBA,PG,13,347,.393,12.6,.803,.230,.197,.197,.180,.197,.449,.536,.417,.542,.273,.167,.159,.008,1,.500,.208,.200,0,0
2010-11,27,NOH,NBA,SG,70,1375,.412,13.8,.837,.128,.233,.206,.270,.163,.425,.636,.350,.368,.432,.345,.213,.002,1,.931,.333,.357,3,0
2011-12,28,NOH,NBA,PG,45,1530,.456,14.0,.808,.125,.238,.161,.283,.192,.482,.616,.468,.479,.436,.348,.185,.002,1,.769,.161,.389,0,0
2012-13,29,GSW,NBA,SG,79,2349,.452,15.8,.763,.089,.180,.187,.308,.237,.466,.592,.442,.456,.451,.404,.220,.000,0,.683,.167,.441,4,1
2013-14,30,CLE,NBA,PG,80,2252,.410,16.3,.735,.083,.168,.178,.307,.265,.435,.603,.479,.371,.402,.341,.323,.003,2,.794,.308,.421,5,0
2014-15,31,BRK,NBA,PG,80,2241,.439,14.2,.821,.131,.214,.204,.272,.179,.477,.607,.503,.395,.455,.267,.191,.001,1,.872,.295,.465,7,0
2015-16,32,BRK,NBA,PG,32,1027,.391,15.4,.715,.109,.201,.098,.307,.285,.426,.615,.319,.343,.455,.304,.174,.000,0,.548,.235,.333,2,0
2016-17,33,NOP,NBA,PG,2,33,.667,15.3,.667,.333,.000,.000,.333,.333,1.000,1.000,,,1.000,.000,.500,.000,0,,1.000,.000,0,0
2017-18,34,NYK,NBA,PG,62,1548,.427,14.2,.806,.124,.212,.174,.296,.194,.459,.655,.457,.416,.405,.291,.195,.000,0,.600,.128,.273,2,0
Career,,,NBA,,867,24140,.440,14.3,.764,.175,.175,.147,.267,.236,.470,.586,.452,.427,.428,.343,.218,.002,12,.794,.271,.392,35,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,POR,NBA,,240,6479,.443,13.7,.746,.252,.135,.102,.258,.254,.480,.571,.466,.438,.416,.332,.199,.001,2,.899,.309,.384,8,0
3 seasons,,"NOH,NOP",NBA,,117,2938,.436,13.9,.821,.127,.235,.182,.277,.179,.456,.629,.413,.420,.436,.345,.199,.002,2,.838,.239,.362,3,0
2 seasons,,BRK,NBA,,112,3268,.425,14.6,.789,.124,.210,.172,.283,.211,.463,.610,.449,.386,.455,.282,.186,.001,1,.729,.270,.418,9,0
2 seasons,,TOR,NBA,,95,2590,.468,13.5,.719,.267,.148,.125,.179,.281,.500,.594,.513,.465,.373,.386,.182,.005,3,.674,.287,.422,3,0
1 season,,IND,NBA,,82,2716,.453,13.6,.741,.253,.141,.104,.243,.259,.487,.537,.442,.506,.454,.353,.289,.002,2,.923,.326,.347,1,0
1 season,,CLE,NBA,,80,2252,.410,16.3,.735,.083,.168,.178,.307,.265,.435,.603,.479,.371,.402,.341,.323,.003,2,.794,.308,.421,5,0
1 season,,GSW,NBA,,79,2349,.452,15.8,.763,.089,.180,.187,.308,.237,.466,.592,.442,.456,.451,.404,.220,.000,0,.683,.167,.441,4,1
1 season,,NYK,NBA,,62,1548,.427,14.2,.806,.124,.212,.174,.296,.194,.459,.655,.457,.416,.405,.291,.195,.000,0,.600,.128,.273,2,0
