Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,GSW,NBA,SF,47,24,1058,6.1,13.4,0.452,0.1,0.3,0.3,6,13.1,0.456,3.1,5.2,0.588,4.5,5.8,10.2,1.2,1.3,0.5,2.3,3.5,15.3
1999-00,23,GSW,NBA,SF,43,41,1556,8.2,17.5,0.471,0,0.2,0.286,8.2,17.3,0.473,2.9,4.8,0.611,4,4.3,8.3,2.1,0.7,0.3,2.6,2.7,19.5
2000-01,24,GSW,NBA,SF,82,82,3394,8.5,19.2,0.442,0.7,2.2,0.302,7.8,17,0.459,4.1,5.7,0.715,3,4.6,7.6,1.7,1.2,0.3,2.1,2.4,21.7
2001-02,25,GSW,NBA,SF,82,82,3033,7.3,16.3,0.447,0.8,2.5,0.324,6.5,13.8,0.469,3.8,5.2,0.734,2.5,4.1,6.6,1.9,0.8,0.5,1.9,2.2,19.2
2002-03,26,GSW,NBA,SF,82,82,3226,7.7,16.4,0.47,0.7,2.3,0.311,7,14.1,0.496,4.2,5.3,0.789,2.2,4.3,6.5,1.7,0.8,0.5,2,2.2,20.3
2003-04,27,DAL,NBA,SF,82,2,2376,7.4,13.8,0.535,0.2,0.6,0.4,7.2,13.2,0.541,3.3,4.5,0.748,3.5,4.3,7.9,1.1,1.3,0.5,1.2,2.6,18.4
2004-05,28,WAS,NBA,PF,68,68,2605,7.2,16.4,0.437,1,2.9,0.341,6.2,13.6,0.457,3.1,4.1,0.76,2.2,5,7.2,2.1,0.8,0.2,1.6,2.1,18.4
2005-06,29,WAS,NBA,SF,82,80,3288,7.2,16.4,0.442,1.6,4.1,0.394,5.6,12.3,0.458,2.4,3.3,0.731,1.8,6.5,8.4,1.7,1,0.1,1.5,2.1,18.4
2006-07,30,WAS,NBA,PF,70,70,2662,6.9,15.4,0.45,1.9,5.1,0.364,5.1,10.3,0.492,3.1,4.2,0.736,1.8,5.8,7.6,1.8,1.1,0.5,1.4,2.6,18.8
2007-08,31,WAS,NBA,PF,79,79,3061,7.3,16.7,0.436,1.4,4.2,0.339,5.9,12.5,0.468,3.9,5.2,0.76,2.5,7,9.5,1.4,1.2,0.4,1.3,2.3,19.9
2008-09,32,WAS,NBA,PF,81,81,3096,7.8,16.8,0.468,1.3,3.7,0.351,6.5,13,0.501,4,5.3,0.754,2.3,6.1,8.4,1.8,1.1,0.3,1.5,2.5,20.9
2009-10,33,TOT,NBA,PF,66,64,2406,7.2,15.5,0.461,1.3,3.7,0.344,5.9,11.8,0.498,2.9,4.5,0.647,2,6.3,8.3,1.3,1.1,0.3,1.4,2.7,18.5
2009-10,33,WAS,NBA,PF,41,41,1595,7.1,15.8,0.45,1.3,3.8,0.345,5.8,12,0.483,3.4,4.9,0.7,2.2,5.9,8.2,1.2,1,0.2,1.4,2.5,19
2009-10,33,CLE,NBA,PF,25,23,811,7.2,14.9,0.485,1.2,3.5,0.342,6,11.4,0.529,1.9,3.7,0.506,1.6,6.9,8.6,1.4,1.2,0.5,1.3,3,17.5
2010-11,34,CLE,NBA,PF,56,38,1842,7.3,17.1,0.427,1.8,5.1,0.346,5.5,12,0.462,3.3,4.6,0.731,1.7,5.6,7.3,1.8,1,0.6,1.5,2.7,19.7
2011-12,35,CLE,NBA,PF,65,65,2151,7,17.5,0.403,1.5,4.5,0.341,5.5,13,0.425,3.1,4.5,0.683,2.1,4.8,6.8,2.2,0.9,0.7,1.5,2.7,18.7
2012-13,36,LAL,NBA,PF,76,6,1636,5.9,12.7,0.464,1.8,5.1,0.361,4,7.5,0.535,2.1,3,0.691,2.4,5.6,8,1.1,0.7,0.5,1.2,2.7,15.7
2013-14,37,LAC,NBA,PF,22,0,248,4.2,13.4,0.315,1.2,6,0.195,3,7.4,0.412,2.6,3.6,0.72,1.3,6.7,8,1,1.3,0.4,1,4.2,12.2
Career,NA,,NBA,,1083,864,37638,7.3,16.3,0.451,1.1,3.2,0.346,6.2,13.1,0.477,3.4,4.6,0.724,2.4,5.4,7.8,1.7,1,0.4,1.6,2.5,19.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,WAS,NBA,,421,419,16307,7.3,16.3,0.447,1.4,4,0.359,5.9,12.3,0.475,3.3,4.4,0.744,2.1,6.1,8.2,1.7,1,0.3,1.5,2.3,19.3
5 seasons,NA,GSW,NBA,,336,311,12267,7.7,17,0.454,0.6,1.9,0.312,7.2,15.2,0.472,3.8,5.3,0.717,2.9,4.5,7.4,1.8,1,0.4,2.1,2.4,19.9
3 seasons,NA,CLE,NBA,,146,126,4804,7.2,16.9,0.425,1.6,4.6,0.343,5.6,12.3,0.455,3,4.4,0.677,1.8,5.5,7.3,1.9,1,0.6,1.5,2.8,18.9
