,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,21,DAL,NBA,PG,48,489,.380,14.3,.723,.161,.226,.124,.212,.277,.404,.591,.452,.235,.310,.316,.225,.000,0,.833,.158,.500,0,0
2014-15,22,NYK,NBA,PG,76,1865,.433,13.3,.731,.282,.144,.086,.213,.269,.481,.607,.355,.432,.424,.302,.474,.000,0,.800,.086,.200,0,0
2015-16,23,BRK,NBA,PG,78,1751,.442,11.9,.785,.319,.149,.100,.217,.215,.464,.600,.427,.340,.349,.361,.339,.000,0,.590,.194,.286,0,0
2017-18,25,BOS,NBA,PG,54,775,.384,15.3,.607,.242,.096,.068,.201,.393,.398,.528,.429,.267,.273,.360,.264,.000,0,.774,.151,.462,0,0
Career,,,NBA,,256,4880,.422,13.2,.730,.277,.147,.092,.212,.270,.454,.591,.407,.345,.358,.336,.367,.000,0,.726,.144,.340,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,BRK,NBA,,78,1751,.442,11.9,.785,.319,.149,.100,.217,.215,.464,.600,.427,.340,.349,.361,.339,.000,0,.590,.194,.286,0,0
1 season,,NYK,NBA,,76,1865,.433,13.3,.731,.282,.144,.086,.213,.269,.481,.607,.355,.432,.424,.302,.474,.000,0,.800,.086,.200,0,0
1 season,,BOS,NBA,,54,775,.384,15.3,.607,.242,.096,.068,.201,.393,.398,.528,.429,.267,.273,.360,.264,.000,0,.774,.151,.462,0,0
1 season,,DAL,NBA,,48,489,.380,14.3,.723,.161,.226,.124,.212,.277,.404,.591,.452,.235,.310,.316,.225,.000,0,.833,.158,.500,0,0
