,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,20,NYK,NBA,SF,35,685,.438,11.0,.876,.343,.120,.107,.306,.124,.458,.651,.310,.346,.338,.300,.412,.058,11,1.000,.367,.364,0,0
2008-09,21,NYK,NBA,SF,82,2735,.432,14.0,.702,.255,.124,.105,.217,.298,.476,.595,.443,.405,.389,.328,.452,.042,40,.951,.325,.392,4,0
2009-10,22,NYK,NBA,SG,65,2320,.479,11.0,.826,.370,.134,.081,.241,.174,.524,.682,.409,.429,.377,.267,.470,.058,45,1.000,.387,.362,0,0
2010-11,23,TOT,NBA,SF,72,2401,.450,14.6,.664,.215,.155,.105,.189,.336,.501,.737,.345,.410,.411,.350,.543,.055,48,.964,.366,.427,1,0
2010-11,23,NYK,NBA,SF,51,1759,.461,14.3,.656,.232,.171,.096,.157,.344,.518,.764,.361,.412,.393,.351,.545,.059,40,.965,.318,.436,1,0
2010-11,23,DEN,NBA,SF,21,642,.419,15.6,.689,.166,.108,.133,.282,.311,.452,.625,.269,.406,.441,.347,.533,.041,8,.962,.520,.410,0,0
2011-12,24,DEN,NBA,SF,8,215,.392,12.8,.848,.304,.101,.127,.316,.152,.418,.667,.375,.200,.280,.250,.250,.051,4,.667,.083,.000,1,0
2012-13,25,DEN,NBA,PF,43,1079,.462,11.8,.723,.334,.200,.081,.108,.277,.480,.632,.407,.351,.245,.413,.544,.068,26,.981,.389,.469,2,0
2013-14,26,DEN,NBA,SF,62,1927,.416,16.1,.524,.213,.129,.062,.121,.476,.478,.643,.368,.348,.371,.348,.497,.046,30,.967,.365,.406,4,0
2014-15,27,DEN,NBA,SF,78,2471,.429,14.3,.584,.262,.177,.061,.084,.416,.490,.651,.387,.339,.317,.342,.452,.038,32,.935,.244,.343,1,0
2016-17,29,DEN,NBA,SF,71,2197,.461,13.5,.653,.266,.190,.093,.104,.347,.527,.680,.433,.391,.429,.337,.495,.051,46,.918,.248,.284,1,0
2017-18,30,DEN,NBA,SF,74,2346,.445,12.8,.610,.279,.209,.063,.060,.390,.501,.665,.394,.250,.368,.358,.487,.033,21,.943,.240,.305,0,0
2018-19,31,TOT,NBA,PF-SF,51,1177,.418,17.8,.421,.176,.114,.062,.070,.579,.478,.604,.387,.471,.316,.373,.618,.011,2,.949,.291,.348,0,0
2018-19,31,PHI,NBA,PF,36,951,.440,17.5,.430,.193,.106,.063,.068,.570,.506,.625,.409,.538,.286,.390,.689,.014,2,.978,.280,.455,0,0
2018-19,31,LAC,NBA,SF,15,226,.348,18.7,.394,.121,.136,.061,.076,.606,.385,.500,.333,.250,.400,.325,.300,.000,0,.846,.325,.077,0,0
2019-20,32,BRK,NBA,SF,35,734,.404,18.8,.339,.098,.164,.038,.038,.661,.597,.722,.533,.286,.857,.306,.514,.005,1,1.000,.256,.387,0,0
Career,,,NBA,,676,20287,.443,13.8,.653,.265,.157,.083,.149,.347,.497,.660,.400,.377,.376,.341,.486,.046,306,.953,.305,.375,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,DEN,NBA,,357,10877,.439,14.0,.620,.260,.173,.077,.111,.380,.493,.656,.395,.347,.365,.350,.488,.046,167,.944,.296,.364,9,0
4 seasons,,NYK,NBA,,233,7499,.454,12.9,.742,.291,.138,.096,.217,.258,.499,.667,.398,.407,.379,.322,.476,.052,136,.966,.337,.398,5,0
1 season,,PHI,NBA,,36,951,.440,17.5,.430,.193,.106,.063,.068,.570,.506,.625,.409,.538,.286,.390,.689,.014,2,.978,.280,.455,0,0
1 season,,BRK,NBA,,35,734,.404,18.8,.339,.098,.164,.038,.038,.661,.597,.722,.533,.286,.857,.306,.514,.005,1,1.000,.256,.387,0,0
1 season,,LAC,NBA,,15,226,.348,18.7,.394,.121,.136,.061,.076,.606,.385,.500,.333,.250,.400,.325,.300,.000,0,.846,.325,.077,0,0
