Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,23,LAL,NBA,C,23,1,161,3.4,6.7,0.5,0,0,NA,3.4,6.7,0.5,3.4,6,0.556,2.5,5.8,8.3,1.8,0.7,2.2,1.6,6.7,10.1
2006-07,24,LAL,NBA,C,72,1,1087,4.9,8.9,0.549,0,0,0,4.9,8.8,0.551,2.9,4.4,0.664,2.9,5.7,8.6,2.1,0.6,2.6,1.7,6.7,12.7
2007-08,25,LAL,NBA,C,78,21,1458,4.6,9.8,0.474,0,0,0,4.6,9.8,0.475,3.5,4.6,0.753,2.3,5.2,7.6,3.2,0.7,2.7,1.8,4.9,12.7
2008-09,26,GSW,NBA,C,79,26,1696,3.9,7.8,0.508,0,0.1,0,3.9,7.7,0.512,2.1,2.6,0.79,1.9,5.8,7.6,3.5,0.7,3.6,1.5,5.2,10
2009-10,27,GSW,NBA,C,42,20,872,3.5,6,0.582,0,0,0,3.5,6,0.586,1.5,3.2,0.474,2.2,5.7,7.9,3.7,0.9,2.2,2,4,8.5
2010-11,28,NYK,NBA,C,64,21,1141,3.2,5.1,0.632,0,0,NA,3.2,5.1,0.632,1.9,3.1,0.622,2,4.5,6.5,2.9,1.1,2.3,1.3,5,8.4
2011-12,29,TOT,NBA,C,17,5,279,2.5,4.3,0.576,0,0.1,0,2.5,4.1,0.594,1.7,2.8,0.591,2.6,6.5,9,1.3,1.8,2.2,1.8,5,6.6
2011-12,29,WAS,NBA,C,4,0,58,1.9,1.9,1,0,0,NA,1.9,1.9,1,0,0,NA,0.6,6.8,7.4,3.1,3.7,1.9,3.7,4.3,3.7
2011-12,29,MIA,NBA,C,13,5,221,2.6,4.9,0.533,0,0.2,0,2.6,4.7,0.552,2.1,3.6,0.591,3.1,6.4,9.4,0.8,1.3,2.3,1.3,5.2,7.3
2012-13,30,LAC,NBA,C,65,0,701,2.5,5,0.505,0,0,NA,2.5,5,0.505,1.2,3.2,0.365,2.3,5.5,7.8,1.8,1,1.8,1.5,4.1,6.2
2013-14,31,MIN,NBA,C,31,10,606,3.8,6.4,0.598,0,0,NA,3.8,6.4,0.598,1.2,3,0.42,3.3,7.1,10.3,1.4,0.5,3,1.4,3.9,8.9
2014-15,32,MIN,NBA,C,2,0,19,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.9,1.9,3.8,0,0,0,0,0
Career,NA,,NBA,,473,105,8020,3.8,7.2,0.533,0,0,0,3.8,7.2,0.535,2.2,3.5,0.636,2.3,5.6,7.9,2.8,0.8,2.7,1.6,5,9.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAL,NBA,,173,23,2706,4.7,9.2,0.504,0,0,0,4.7,9.2,0.505,3.2,4.6,0.703,2.6,5.4,8,2.6,0.6,2.6,1.7,5.7,12.6
2 seasons,NA,GSW,NBA,,121,46,2568,3.8,7.2,0.529,0,0.1,0,3.8,7.1,0.533,1.9,2.8,0.668,2,5.7,7.7,3.6,0.8,3.1,1.7,4.8,9.5
1 season,NA,LAC,NBA,,65,0,701,2.5,5,0.505,0,0,NA,2.5,5,0.505,1.2,3.2,0.365,2.3,5.5,7.8,1.8,1,1.8,1.5,4.1,6.2
1 season,NA,NYK,NBA,,64,21,1141,3.2,5.1,0.632,0,0,NA,3.2,5.1,0.632,1.9,3.1,0.622,2,4.5,6.5,2.9,1.1,2.3,1.3,5,8.4
2 seasons,NA,MIN,NBA,,33,10,625,3.7,6.2,0.598,0,0,NA,3.7,6.2,0.598,1.2,2.9,0.42,3.2,6.9,10.1,1.5,0.5,2.9,1.4,3.7,8.6
1 season,NA,MIA,NBA,,13,5,221,2.6,4.9,0.533,0,0.2,0,2.6,4.7,0.552,2.1,3.6,0.591,3.1,6.4,9.4,0.8,1.3,2.3,1.3,5.2,7.3
1 season,NA,WAS,NBA,,4,0,58,1.9,1.9,1,0,0,NA,1.9,1.9,1,0,0,NA,0.6,6.8,7.4,3.1,3.7,1.9,3.7,4.3,3.7
