Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,22,IND,NBA,SG,82,,24.7,3.4,7.4,.452,0.0,0.1,.400,3.3,7.4,.452,.453,1.7,2.1,.782,0.8,1.9,2.7,3.1,2.6,0.6,2.0,2.4,8.4
1980-81,23,IND,NBA,SG,82,,22.8,3.2,6.8,.474,0.0,0.2,.125,3.2,6.6,.484,.476,1.5,2.2,.702,0.9,1.5,2.4,2.3,2.3,0.5,1.5,2.9,8.0
1981-82,24,PHO,NBA,SG,64,3,14.6,2.0,4.4,.445,0.0,0.1,.250,1.9,4.3,.448,.447,1.2,1.6,.740,0.5,0.9,1.4,1.3,1.2,0.2,1.1,1.8,5.1
1982-83,25,CHI,NBA,SG,58,11,11.8,1.4,2.7,.516,0.0,0.1,.200,1.4,2.7,.526,.519,0.6,0.8,.800,0.5,1.3,1.8,1.8,0.8,0.2,1.0,1.6,3.5
1983-84,26,Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA)
1984-85,27,WSB,NBA,SG,73,24,16.9,1.9,4.1,.475,0.3,0.9,.313,1.7,3.2,.519,.508,0.7,1.1,.684,0.5,1.4,1.8,2.4,1.3,0.3,1.2,2.1,4.9
1985-86,28,WSB,NBA,SG,70,7,12.0,1.0,3.0,.349,0.2,1.0,.250,0.8,2.0,.397,.390,0.5,0.8,.571,0.3,1.0,1.4,1.5,1.2,0.0,0.6,1.4,2.8
1986-87,29,MIL,NBA,SG,68,2,13.2,1.1,3.1,.357,0.2,0.7,.260,0.9,2.4,.387,.387,0.7,0.9,.810,0.5,1.0,1.5,1.0,1.5,0.1,0.5,1.7,3.1
1987-88,30,TOT,NBA,SG,65,15,22.1,2.4,5.6,.427,0.6,1.6,.363,1.8,4.0,.452,.478,1.1,1.5,.763,0.4,1.6,2.0,2.3,1.8,0.7,1.4,2.6,6.5
1987-88,30,MIL,NBA,SG,2,0,2.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0
1987-88,30,NJN,NBA,SG,63,15,22.7,2.5,5.8,.429,0.6,1.6,.366,1.9,4.2,.452,.479,1.2,1.5,.763,0.4,1.6,2.0,2.4,1.8,0.7,1.4,2.7,6.7
1988-89,31,ATL,NBA,SG,38,0,7.0,0.7,2.3,.326,0.2,0.8,.258,0.5,1.4,.364,.372,0.2,0.4,.500,0.2,0.7,0.8,0.6,0.4,0.1,0.4,1.1,1.9
Career,NA,,NBA,,600,62,17.0,2.0,4.6,.440,0.2,0.6,.293,1.9,4.1,.460,.458,1.0,1.3,.730,0.5,1.3,1.8,1.9,1.6,0.3,1.1,2.0,5.2
,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,NA,IND,NBA,,164,,23.7,3.3,7.1,.462,0.0,0.1,.190,3.3,7.0,.467,.464,1.6,2.1,.741,0.8,1.7,2.5,2.7,2.4,0.5,1.8,2.6,8.2
2 seasons,NA,WSB,NBA,,143,31,14.5,1.5,3.6,.423,0.3,0.9,.280,1.2,2.6,.473,.460,0.6,0.9,.637,0.4,1.2,1.6,2.0,1.3,0.2,0.9,1.8,3.9
2 seasons,NA,MIL,NBA,,70,2,12.9,1.1,3.1,.355,0.2,0.7,.255,0.9,2.3,.387,.386,0.7,0.8,.810,0.4,1.0,1.5,1.0,1.5,0.1,0.5,1.7,3.0
1 season,NA,PHO,NBA,,64,3,14.6,2.0,4.4,.445,0.0,0.1,.250,1.9,4.3,.448,.447,1.2,1.6,.740,0.5,0.9,1.4,1.3,1.2,0.2,1.1,1.8,5.1
1 season,NA,NJN,NBA,,63,15,22.7,2.5,5.8,.429,0.6,1.6,.366,1.9,4.2,.452,.479,1.2,1.5,.763,0.4,1.6,2.0,2.4,1.8,0.7,1.4,2.7,6.7
1 season,NA,CHI,NBA,,58,11,11.8,1.4,2.7,.516,0.0,0.1,.200,1.4,2.7,.526,.519,0.6,0.8,.800,0.5,1.3,1.8,1.8,0.8,0.2,1.0,1.6,3.5
1 season,NA,ATL,NBA,,38,0,7.0,0.7,2.3,.326,0.2,0.8,.258,0.5,1.4,.364,.372,0.2,0.4,.500,0.2,0.7,0.8,0.6,0.4,0.1,0.4,1.1,1.9
