,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,20,GSW,NBA,PF,38,376,.554,5.3,1.000,.527,.259,.134,.080,.000,.554,.644,.552,.467,.111,,.694,.170,18,,,,0,0
2008-09,21,GSW,NBA,PF,39,688,.528,5.5,.984,.484,.325,.138,.037,.016,.537,.655,.463,.412,.111,.000,.731,.126,29,,.000,,1,0
2010-11,23,TOT,NBA,PF,37,379,.513,5.6,1.000,.419,.385,.145,.051,.000,.513,.714,.400,.353,.167,,.717,.128,14,,,,0,0
2010-11,23,GSW,NBA,PF,21,195,.603,5.7,1.000,.444,.333,.190,.032,.000,.603,.750,.619,.333,.000,,.763,.111,7,,,,0,0
2010-11,23,NJN,NBA,PF,16,184,.407,5.6,1.000,.389,.444,.093,.074,.000,.407,.667,.208,.400,.250,,.636,.148,7,,,,0,0
2011-12,24,DAL,NBA,C,49,791,.618,4.0,.996,.584,.322,.077,.013,.004,.621,.779,.373,.500,.333,.000,.799,.270,57,,.000,,0,0
2012-13,25,DAL,NBA,C,64,1149,.597,6.3,.993,.403,.371,.161,.057,.007,.601,.724,.560,.415,.522,.000,.801,.136,48,,.000,,2,0
2013-14,26,DAL,NBA,C,58,1077,.677,4.0,1.000,.613,.275,.091,.021,.000,.677,.793,.495,.500,.429,,.875,.293,94,,,,0,0
2014-15,27,TOT,NBA,PF,75,1449,.642,3.7,.992,.587,.331,.058,.017,.008,.647,.784,.450,.429,.500,.000,.738,.273,95,,.333,.000,1,0
2014-15,27,DAL,NBA,PF,27,505,.748,2.5,1.000,.704,.267,.022,.007,.000,.748,.853,.500,.333,1.000,,.762,.326,41,,,,0,0
2014-15,27,BOS,NBA,PF,8,86,.571,2.9,1.000,.571,.429,.000,.000,.000,.571,.750,.333,,,,.917,.286,6,,,,0,0
2014-15,27,PHO,NBA,PF,40,858,.580,4.7,.986,.512,.362,.087,.024,.014,.588,.726,.440,.444,.400,.000,.700,.237,48,,.333,.000,1,0
2015-16,28,MEM,NBA,PF,12,212,.673,4.2,1.000,.519,.346,.058,.077,.000,.673,.815,.556,.000,.750,,.714,.269,13,,,,0,0
2016-17,29,MEM,NBA,PF,28,447,.615,3.9,.993,.630,.252,.096,.015,.007,.619,.729,.441,.385,.500,.000,.892,.274,36,,.000,,0,0
2017-18,30,TOT,NBA,PF,28,381,.578,3.2,1.000,.696,.167,.118,.020,.000,.578,.690,.294,.333,.500,,.814,.284,23,,,,0,0
2017-18,30,MEM,NBA,PF,27,366,.576,3.3,1.000,.697,.162,.121,.020,.000,.576,.681,.313,.333,.500,,.825,.293,23,,,,0,0
2017-18,30,HOU,NBA,PF,1,15,.667,1.7,1.000,.667,.333,.000,.000,.000,.667,1.000,.000,,,,.500,.000,0,,,,0,0
Career,,,NBA,,428,6949,.607,4.7,.994,.537,.315,.109,.034,.006,.610,.743,.473,.421,.380,.000,.790,.219,427,,.083,.000,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DAL,NBA,,198,3522,.644,4.6,.996,.541,.319,.105,.031,.004,.646,.781,.497,.448,.500,.000,.818,.235,240,,.000,,2,0
3 seasons,,GSW,NBA,,98,1259,.546,5.5,.990,.489,.309,.145,.048,.010,.552,.665,.508,.410,.100,.000,.726,.135,54,,.000,,1,0
3 seasons,,MEM,NBA,,67,1025,.612,3.7,.997,.633,.238,.098,.028,.003,.614,.724,.441,.321,.625,.000,.834,.280,72,,.000,,0,0
1 season,,PHO,NBA,,40,858,.580,4.7,.986,.512,.362,.087,.024,.014,.588,.726,.440,.444,.400,.000,.700,.237,48,,.333,.000,1,0
1 season,,NJN,NBA,,16,184,.407,5.6,1.000,.389,.444,.093,.074,.000,.407,.667,.208,.400,.250,,.636,.148,7,,,,0,0
1 season,,BOS,NBA,,8,86,.571,2.9,1.000,.571,.429,.000,.000,.000,.571,.750,.333,,,,.917,.286,6,,,,0,0
1 season,,HOU,NBA,,1,15,.667,1.7,1.000,.667,.333,.000,.000,.000,.667,1.000,.000,,,,.500,.000,0,,,,0,0
