Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,23,WSB,NBA,PG,45,13,22.0,3.4,7.2,.471,0.1,0.3,.231,3.3,6.9,.481,.475,1.3,1.8,.728,0.6,1.8,2.4,3.5,0.7,0.1,1.6,1.8,8.1
1993-94,24,WSB,NBA,PG,61,1,12.3,1.4,3.5,.403,0.0,0.2,.091,1.4,3.4,.420,.405,0.7,0.9,.827,0.3,0.8,1.1,1.5,0.3,0.0,0.9,0.8,3.6
1994-95,25,WSB,NBA,PG,82,20,20.8,2.5,6.1,.416,0.6,1.5,.424,1.9,4.5,.413,.469,1.3,1.5,.872,0.3,1.4,1.7,3.0,0.6,0.0,1.3,1.5,7.0
1995-96,26,DEN,NBA,PG,55,0,11.0,1.2,3.2,.376,0.1,0.5,.308,1.1,2.8,.388,.399,0.7,1.0,.727,0.1,1.0,1.1,1.9,0.2,0.1,0.7,0.9,3.3
1996-97,27,PHI,NBA,PG,61,4,10.4,1.3,3.1,.426,0.2,0.7,.250,1.2,2.5,.473,.453,0.7,0.8,.938,0.3,0.8,1.1,1.7,0.4,0.0,0.6,0.7,3.6
1997-98,28,PHI,NBA,PG,23,2,12.0,1.0,2.7,.381,0.0,0.1,.000,1.0,2.6,.400,.381,0.6,0.7,.875,0.1,0.5,0.6,1.6,0.3,0.0,1.0,1.5,2.7
1998-99,29,TOT,NBA,PG,24,1,10.2,1.5,3.5,.429,0.1,0.3,.286,1.4,3.2,.442,.440,0.8,0.8,.900,0.3,0.6,0.9,1.0,0.2,0.0,0.8,0.8,3.8
1998-99,29,ORL,NBA,PG,6,0,5.5,1.0,2.0,.500,0.0,0.3,.000,1.0,1.7,.600,.500,1.0,1.0,1.000,0.2,0.2,0.3,0.5,0.2,0.0,0.5,0.3,3.0
1998-99,29,NJN,NBA,PG,8,1,21.8,3.1,7.1,.439,0.3,0.5,.500,2.9,6.6,.434,.456,1.5,1.8,.857,0.8,1.4,2.1,2.0,0.4,0.1,1.9,1.8,8.0
1998-99,29,PHI,NBA,PG,10,0,3.7,0.5,1.5,.333,0.0,0.1,.000,0.5,1.4,.357,.333,0.0,0.0,,0.0,0.2,0.2,0.4,0.1,0.0,0.2,0.2,1.0
1999-00,30,BOS,NBA,PG,48,0,9.0,1.3,3.2,.396,0.2,0.6,.357,1.1,2.6,.405,.429,0.4,0.4,.952,0.3,0.4,0.7,1.1,0.2,0.0,0.4,1.0,3.2
2000-01,31,TOT,NBA,PG,21,10,22.6,2.5,6.6,.374,0.5,1.7,.306,2.0,4.9,.398,.414,0.5,0.8,.625,0.2,1.7,1.9,3.4,0.4,0.0,1.5,1.8,6.0
2000-01,31,BOS,NBA,PG,7,1,20.6,2.1,6.3,.341,0.1,0.6,.250,2.0,5.7,.350,.352,1.0,1.6,.636,0.4,1.7,2.1,2.7,0.6,0.0,1.9,2.1,5.4
2000-01,31,CHH,NBA,PG,2,0,7.5,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1.0,2.0
