Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2002-03,22,DET,NBA,SF,42,435,11.7,0.546,0.398,0.144,1.3,11.1,6.1,9.9,1.3,2.4,14.3,16.2,NA,0.2,0.6,0.8,0.084,NA,-0.6,0.5,0,0.2
2003-04,23,DET,NBA,SF,82,2701,13.3,0.536,0.217,0.195,4,12.5,8.4,12.4,1.3,1.9,13.2,15.6,NA,3,4.6,7.5,0.134,NA,0.4,1.4,1.8,2.6
2004-05,24,DET,NBA,SF,82,3039,16.2,0.556,0.143,0.285,5.2,11.5,8.4,14.5,1,1.8,11.1,18.8,NA,5.4,4,9.4,0.149,NA,1.4,0.7,2.1,3.1
2005-06,25,DET,NBA,SF,82,2898,14.8,0.524,0.183,0.238,4.2,10,7.1,10.8,1.2,1,7.6,19.6,NA,4,3,7,0.115,NA,0.5,-0.2,0.3,1.7
2006-07,26,DET,NBA,SF,82,3001,16,0.534,0.211,0.225,5.7,11.3,8.5,12.9,0.9,1.4,8.2,18.9,NA,5.1,2.9,8,0.128,NA,2.1,-0.4,1.8,2.9
2007-08,27,DET,NBA,SF,82,2694,15.6,0.516,0.155,0.256,4.8,12.9,8.8,16.5,0.9,1,8,19.9,NA,4.3,3.2,7.5,0.133,NA,1.7,-0.1,1.6,2.5
2008-09,28,DET,NBA,SF,82,3057,15,0.516,0.138,0.238,4.9,13.7,9.2,13.8,0.8,1.3,8.2,19.2,NA,3.7,2.5,6.2,0.098,NA,1.4,-0.2,1.2,2.5
2009-10,29,DET,NBA,SF,49,1664,16,0.53,0.126,0.169,4.9,13.8,9,16.9,1.1,1.1,8.8,18.9,NA,2.6,0.6,3.2,0.091,NA,1.8,-1,0.8,1.2
2010-11,30,DET,NBA,SF,78,2562,15.1,0.511,0.098,0.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21,NA,2.9,0.4,3.3,0.062,NA,1,-1.8,-0.8,0.7
2011-12,31,DET,NBA,SF,63,2087,12.8,0.47,0.13,0.144,4,12.4,8,13.2,0.7,1.2,8,20.4,NA,1.2,0.9,2.1,0.048,NA,0,-1.5,-1.5,0.3
2012-13,32,TOT,NBA,SF,82,2631,11.5,0.486,0.115,0.159,3.1,13.2,8.1,12.1,1,0.8,9.2,16.8,NA,1.5,2.1,3.6,0.065,NA,-0.9,-0.2,-1.2,0.5
2012-13,32,DET,NBA,SF,45,1457,12.5,0.502,0.11,0.192,3.3,13.4,8.3,12.6,0.8,0.7,9.3,18.1,NA,1.2,0.6,1.7,0.057,NA,-0.4,-1,-1.4,0.2
2012-13,32,MEM,NBA,SF,37,1174,10.2,0.461,0.122,0.11,2.9,12.9,7.8,11.6,1.2,0.8,9,15.2,NA,0.3,1.6,1.8,0.075,NA,-1.6,0.7,-0.9,0.3
2013-14,33,MEM,NBA,SF,76,1948,8.2,0.438,0.14,0.122,1.9,12.3,7.1,8.9,1.1,0.8,7.3,13.3,NA,-0.2,1.8,1.5,0.038,NA,-2.7,0.2,-2.5,-0.2
2014-15,34,TOT,NBA,SF,58,1397,12,0.504,0.167,0.162,4.1,12.8,8.3,10.3,1.1,0.9,7.5,15,NA,1.3,1.2,2.5,0.086,NA,-0.4,-0.2,-0.6,0.5
2014-15,34,MEM,NBA,SF,26,628,10.6,0.484,0.18,0.164,3.8,11.2,7.5,8.9,0.7,0.8,7.1,15.4,NA,0.4,0.6,1,0.073,NA,-0.9,-0.8,-1.6,0.1
2014-15,34,BOS,NBA,SF,9,198,16.9,0.616,0.136,0.102,3.3,13.5,8.3,14.3,1.3,0.8,6.1,14.5,NA,0.5,0.2,0.7,0.165,NA,2.6,1.4,4,0.3
2014-15,34,DET,NBA,SF,23,571,11.8,0.486,0.163,0.181,4.6,14.3,9.2,10.3,1.4,1.1,8.5,14.7,NA,0.4,0.4,0.9,0.072,NA,-1,-0.1,-1.2,0.1
2015-16,35,MIN,NBA,SF,77,1462,6.3,0.466,0.1,0.083,2.6,9,5.8,7,1.2,0.7,10.2,8.1,NA,0.1,0.3,0.4,0.014,NA,-2.9,-0.1,-3,-0.4
Career,NA,,NBA,,1017,31576,13.7,0.513,0.154,0.202,4.2,12.2,8.1,12.8,1,1.2,8.8,17.8,NA,35,28,63.1,0.096,NA,0.5,-0.2,0.3,18
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12 seasons,NA,DET,NBA,,792,26166,14.8,0.521,0.157,0.214,4.5,12.3,8.3,13.6,0.9,1.3,8.9,18.9,NA,34,23.7,57.6,0.106,NA,1,-0.3,0.7,17.9
3 seasons,NA,MEM,NBA,,139,3750,9.2,0.454,0.141,0.126,2.5,12.3,7.4,9.8,1.1,0.8,7.9,14.2,NA,0.4,3.9,4.3,0.055,NA,-2,0.2,-1.8,0.2
1 season,NA,MIN,NBA,,77,1462,6.3,0.466,0.1,0.083,2.6,9,5.8,7,1.2,0.7,10.2,8.1,NA,0.1,0.3,0.4,0.014,NA,-2.9,-0.1,-3,-0.4
1 season,NA,BOS,NBA,,9,198,16.9,0.616,0.136,0.102,3.3,13.5,8.3,14.3,1.3,0.8,6.1,14.5,NA,0.5,0.2,0.7,0.165,NA,2.6,1.4,4,0.3
