Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,LAL,NBA,PF,72,2,730,3.2,7.5,0.425,0.6,1.9,0.333,2.6,5.6,0.456,1.5,2.2,0.705,1.9,4.3,6.3,5.6,1.4,0.4,2.2,3.5,8.6
2004-05,24,LAL,NBA,SF,61,5,768,3.5,8.4,0.411,0.7,2.9,0.262,2.7,5.6,0.487,1.6,2.3,0.708,2.6,4.1,6.7,4.4,1.2,0.5,2.7,3.3,9.3
2005-06,25,LAL,NBA,SF,69,6,1333,3.6,8.9,0.412,0.5,1.5,0.327,3.2,7.4,0.429,1.5,2.1,0.75,2.4,4.3,6.7,4.2,1.1,0.4,2.1,3.2,9.3
2006-07,26,LAL,NBA,SF,60,60,1982,4.8,10.1,0.474,0.9,2.3,0.387,3.9,7.9,0.499,2,2.6,0.745,1.6,3.9,5.5,4.7,1.1,0.4,2.1,2.1,12.4
2007-08,27,LAL,NBA,SF,74,31,1729,4.5,10,0.45,0.6,1.7,0.333,3.9,8.2,0.475,1.6,2.3,0.706,1.8,4.3,6.1,4.5,1.2,0.4,2.1,2.8,11.1
2008-09,28,LAL,NBA,SF,65,34,1166,4.1,9.5,0.436,0.5,1.8,0.298,3.6,7.7,0.468,1.3,1.8,0.719,1.7,3.9,5.6,5.5,1,0.3,2.1,3.2,10.1
2009-10,29,LAL,NBA,SF,29,0,272,4,11.1,0.357,0.9,2.3,0.412,3,8.9,0.343,0.3,0.5,0.5,1.6,3.4,5,5.3,1.3,0.1,1.6,2.5,9.1
2010-11,30,LAL,NBA,SF,54,0,484,2.8,8.6,0.328,0.6,2.5,0.235,2.2,6.1,0.366,0.5,0.7,0.7,0.7,4.3,5,4.6,0.7,0.3,2.3,2.8,6.8
2011-12,31,TOT,NBA,PF-SF,30,0,364,2.4,6.4,0.369,0.7,2,0.35,1.7,4.5,0.378,0,0,NA,1.3,3.6,4.8,3.5,0.5,0.1,2.7,4.1,5.4
2011-12,31,LAL,NBA,SF,9,0,65,3.3,7.8,0.429,0,2.2,0,3.3,5.5,0.6,0,0,NA,3.3,4.4,7.8,2.8,1.1,0,1.1,5,6.6
2011-12,31,CLE,NBA,PF,21,0,299,2.2,6.1,0.353,0.8,1.9,0.438,1.3,4.2,0.314,0,0,NA,0.8,3.4,4.2,3.6,0.4,0.1,3,3.9,5.2
2012-13,32,CLE,NBA,PF,50,0,857,3,7.6,0.392,0.8,2.8,0.299,2.1,4.8,0.447,0.4,0.8,0.5,1.6,4.5,6.1,7,1.8,0.5,2.5,4.1,7.2
Career,NA,,NBA,,564,138,9685,3.9,9.1,0.429,0.7,2.1,0.326,3.2,7,0.459,1.4,1.9,0.715,1.8,4.1,5.9,4.9,1.2,0.4,2.2,3,9.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,LAL,NBA,,493,138,8529,4.1,9.4,0.433,0.7,2,0.326,3.4,7.4,0.463,1.5,2.1,0.724,1.8,4.1,5.9,4.7,1.1,0.4,2.2,2.9,10.3
2 seasons,NA,CLE,NBA,,71,0,1156,2.8,7.2,0.384,0.8,2.6,0.325,1.9,4.6,0.416,0.3,0.6,0.5,1.4,4.2,5.6,6.1,1.4,0.4,2.6,4,6.7
