Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1991-92,25,DEN,NBA,C,71,71,2716,7.7,15.6,0.493,0,0,NA,7.7,15.6,0.493,5.8,9,0.642,5.7,9.9,15.6,2.8,0.8,3.8,4.5,4.9,21.1,NA,103,106
1992-93,26,DEN,NBA,C,82,82,3029,6.3,12.4,0.51,0,0,NA,6.3,12.4,0.51,5.3,7.8,0.681,5.5,11.5,17,2.3,0.7,4.6,3.4,4.5,18,NA,110,102
1993-94,27,DEN,NBA,C,82,82,2853,6.4,11.2,0.569,0,0,0,6.4,11.2,0.569,4.5,7.7,0.583,5,12,17,2.2,1,5.9,3.6,4.6,17.3,NA,108,96
1994-95,28,DEN,NBA,C,82,82,3100,5.9,10.6,0.556,0,0,NA,5.9,10.6,0.556,4.2,6.4,0.654,5.4,12,17.4,1.9,0.7,5.4,3.3,4.8,16,NA,112,103
1995-96,29,DEN,NBA,C,74,74,2713,5.4,10.9,0.499,0,0,0,5.4,10.9,0.5,4.7,6.8,0.695,4.8,11.9,16.7,2.1,0.7,6.4,2.9,5,15.6,NA,110,101
1996-97,30,ATL,NBA,C,80,80,2973,7.1,13.4,0.527,0,0,NA,7.1,13.4,0.527,5.7,8.1,0.705,5,12.3,17.3,2,0.9,4.9,3.5,4.6,19.8,NA,113,97
1997-98,31,ATL,NBA,C,82,82,2917,7.5,13.9,0.537,0,0,NA,7.5,13.9,0.537,5.7,8.5,0.67,5.2,12.3,17.5,1.5,0.6,5.2,3.2,4.8,20.7,NA,114,99
1998-99,32,ATL,NBA,C,50,50,1829,5.3,10.4,0.512,0,0,NA,5.3,10.4,0.512,6,8.8,0.684,5.9,12.9,18.8,1.8,0.5,4.5,2.9,4.5,16.6,NA,115,92
1999-00,33,ATL,NBA,C,82,82,2984,5.6,10,0.562,0,0,NA,5.6,10,0.562,5.2,7.4,0.708,5.3,15,20.3,1.8,0.5,4.7,3.1,4.3,16.5,NA,116,101
2000-01,34,TOT,NBA,C,75,75,2591,5.4,11.3,0.484,0,0,NA,5.4,11.3,0.484,4.3,5.9,0.725,6.2,14.3,20.6,1.5,0.6,4.1,2.9,4.1,15.2,NA,108,97
2000-01,34,ATL,NBA,C,49,49,1716,5.1,10.8,0.477,0,0,NA,5.1,10.8,0.477,3.3,4.7,0.695,5.7,15.4,21.1,1.6,0.6,4.2,2.8,4.2,13.5,NA,105,97
2000-01,34,PHI,NBA,C,26,26,875,6.1,12.2,0.495,0,0,NA,6.1,12.2,0.495,6.3,8.3,0.759,7.2,12.3,19.5,1.3,0.5,4,3.1,3.9,18.4,NA,115,95
2001-02,35,PHI,NBA,C,80,80,2907,6,11.9,0.501,0,0,NA,6,11.9,0.501,5.2,6.8,0.764,4.7,11.3,16,1.5,0.5,3.5,2.9,4.5,17.1,NA,111,98
2002-03,36,NJN,NBA,C,24,16,514,5,13.4,0.374,0,0,NA,5,13.4,0.374,4.1,5.6,0.727,5.5,10.1,15.6,1.9,0.4,3.8,3.5,5.5,14.1,NA,92,96
2003-04,37,NYK,NBA,C,65,56,1494,5.1,10.6,0.478,0,0,NA,5.1,10.6,0.478,2.9,4.3,0.681,5.2,10.5,15.7,0.9,0.6,4.4,1.9,5.1,13,NA,108,100
2004-05,38,HOU,NBA,C,80,2,1212,4.8,9.7,0.498,0,0,NA,4.8,9.7,0.498,4.7,6.4,0.741,6.7,12.3,19,0.4,0.7,4.5,2.3,6,14.4,NA,117,96
2005-06,39,HOU,NBA,C,64,23,955,2.9,5.4,0.526,0,0,NA,2.9,5.4,0.526,3.9,5.2,0.758,5.7,11.8,17.5,0.2,1,3.3,2,7.3,9.6,NA,120,99
2006-07,40,HOU,NBA,C,75,33,1289,3.5,6.3,0.556,0,0,NA,3.5,6.3,0.556,2.5,3.6,0.69,6.7,13.3,20,0.5,0.9,3.1,1.6,6.4,9.4,NA,126,96
2007-08,41,HOU,NBA,C,39,25,619,3.7,6.9,0.538,0,0,NA,3.7,6.9,0.538,2.7,3.9,0.711,5.8,11.2,17.1,0.4,0.9,4.1,1.5,4.7,10.1,NA,124,97
2008-09,42,HOU,NBA,C,9,2,96,2.8,7.2,0.385,0,0,NA,2.8,7.2,0.385,3.3,5,0.667,6.7,11.6,18.3,0,0,6.1,3.3,6.1,8.9,NA,95,99
Career,NA,,NBA,,1196,997,36791,5.9,11.5,0.518,0,0,0,5.9,11.5,0.518,4.8,7.1,0.684,5.4,12.2,17.6,1.8,0.7,4.7,3.1,4.8,16.7,NA,111,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
