Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,25,DEN,NBA,C,71,71,2716,5.7,11.5,0.493,0,0,NA,5.7,11.5,0.493,4.3,6.6,0.642,4.2,7.3,11.5,2.1,0.6,2.8,3.3,3.6,15.6
1992-93,26,DEN,NBA,C,82,82,3029,4.7,9.3,0.51,0,0,NA,4.7,9.3,0.51,4,5.8,0.681,4.1,8.6,12.7,1.7,0.5,3.4,2.6,3.4,13.4
1993-94,27,DEN,NBA,C,82,82,2853,4.6,8.1,0.569,0,0,0,4.6,8.1,0.569,3.2,5.5,0.583,3.6,8.6,12.3,1.6,0.7,4.2,2.6,3.3,12.4
1994-95,28,DEN,NBA,C,82,82,3100,4.1,7.3,0.556,0,0,NA,4.1,7.3,0.556,2.9,4.4,0.654,3.7,8.2,11.9,1.3,0.5,3.7,2.2,3.3,11
1995-96,29,DEN,NBA,C,74,74,2713,3.8,7.6,0.499,0,0,0,3.8,7.5,0.5,3.3,4.7,0.695,3.3,8.3,11.6,1.4,0.5,4.4,2,3.4,10.8
1996-97,30,ATL,NBA,C,80,80,2973,4.6,8.7,0.527,0,0,NA,4.6,8.7,0.527,3.7,5.3,0.705,3.2,8,11.2,1.3,0.6,3.2,2.3,3,12.9
1997-98,31,ATL,NBA,C,82,82,2917,4.9,9.2,0.537,0,0,NA,4.9,9.2,0.537,3.7,5.6,0.67,3.4,8.1,11.5,1,0.4,3.4,2.1,3.1,13.6
1998-99,32,ATL,NBA,C,50,50,1829,3.4,6.7,0.512,0,0,NA,3.4,6.7,0.512,3.8,5.6,0.684,3.8,8.2,12,1.1,0.3,2.9,1.9,2.9,10.6
1999-00,33,ATL,NBA,C,82,82,2984,3.9,6.9,0.562,0,0,NA,3.9,6.9,0.562,3.6,5.1,0.708,3.7,10.3,14,1.3,0.3,3.2,2.1,3,11.4
2000-01,34,TOT,NBA,C,75,75,2591,3.7,7.7,0.484,0,0,NA,3.7,7.7,0.484,2.9,4,0.725,4.3,9.8,14.1,1.1,0.4,2.8,2,2.8,10.4
2000-01,34,ATL,NBA,C,49,49,1716,3.5,7.4,0.477,0,0,NA,3.5,7.4,0.477,2.2,3.2,0.695,3.9,10.6,14.5,1.1,0.4,2.9,1.9,2.9,9.3
2000-01,34,PHI,NBA,C,26,26,875,4.1,8.3,0.495,0,0,NA,4.1,8.3,0.495,4.3,5.6,0.759,4.9,8.4,13.2,0.9,0.4,2.7,2.1,2.7,12.5
2001-02,35,PHI,NBA,C,80,80,2907,4,7.9,0.501,0,0,NA,4,7.9,0.501,3.4,4.5,0.764,3.1,7.5,10.7,1,0.4,2.4,1.9,3,11.4
2002-03,36,NJN,NBA,C,24,16,514,3.4,9.2,0.374,0,0,NA,3.4,9.2,0.374,2.8,3.9,0.727,3.8,6.9,10.7,1.3,0.3,2.6,2.4,3.8,9.7
2003-04,37,NYK,NBA,C,65,56,1494,3.4,7.1,0.478,0,0,NA,3.4,7.1,0.478,2,2.9,0.681,3.5,7,10.5,0.6,0.4,3,1.3,3.4,8.7
2004-05,38,HOU,NBA,C,80,2,1212,3.2,6.4,0.498,0,0,NA,3.2,6.4,0.498,3.1,4.2,0.741,4.5,8.2,12.7,0.3,0.5,3,1.5,4,9.6
2005-06,39,HOU,NBA,C,64,23,955,1.9,3.6,0.526,0,0,NA,1.9,3.6,0.526,2.6,3.4,0.758,3.8,7.8,11.5,0.2,0.6,2.1,1.3,4.8,6.4
2006-07,40,HOU,NBA,C,75,33,1289,2.4,4.3,0.556,0,0,NA,2.4,4.3,0.556,1.7,2.4,0.69,4.6,9,13.6,0.4,0.6,2.1,1.1,4.4,6.4
2007-08,41,HOU,NBA,C,39,25,619,2.5,4.7,0.538,0,0,NA,2.5,4.7,0.538,1.9,2.6,0.711,4,7.6,11.6,0.3,0.6,2.8,1,3.2,6.9
2008-09,42,HOU,NBA,C,9,2,96,1.9,4.9,0.385,0,0,NA,1.9,4.9,0.385,2.3,3.4,0.667,4.5,7.9,12.4,0,0,4.1,2.3,4.1,6
Career,NA,,NBA,,1196,997,36791,4.1,7.9,0.518,0,0,0,4.1,7.9,0.518,3.3,4.9,0.684,3.7,8.4,12.1,1.2,0.5,3.2,2.1,3.3,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DEN,NBA,,391,391,14411,4.6,8.7,0.523,0,0,0,4.6,8.7,0.523,3.5,5.4,0.65,3.8,8.2,12,1.6,0.6,3.7,2.5,3.4,12.6
5 seasons,NA,ATL,NBA,,343,343,12419,4.2,7.9,0.529,0,0,NA,4.2,7.9,0.529,3.5,5.1,0.692,3.6,9,12.5,1.2,0.4,3.2,2.1,3,11.9
5 seasons,NA,HOU,NBA,,267,85,4171,2.5,4.8,0.522,0,0,NA,2.5,4.8,0.522,2.4,3.2,0.728,4.3,8.3,12.5,0.3,0.6,2.5,1.3,4.2,7.4
2 seasons,NA,PHI,NBA,,106,106,3782,4,8,0.499,0,0,NA,4,8,0.499,3.6,4.8,0.762,3.6,7.7,11.3,1,0.4,2.4,2,2.9,11.7
1 season,NA,NYK,NBA,,65,56,1494,3.4,7.1,0.478,0,0,NA,3.4,7.1,0.478,2,2.9,0.681,3.5,7,10.5,0.6,0.4,3,1.3,3.4,8.7
1 season,NA,NJN,NBA,,24,16,514,3.4,9.2,0.374,0,0,NA,3.4,9.2,0.374,2.8,3.9,0.727,3.8,6.9,10.7,1.3,0.3,2.6,2.4,3.8,9.7
