Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1999-00,22,LAL,NBA,SF,49,1,345,8.3,21.5,0.389,2.4,7,0.34,6,14.5,0.412,4,6.1,0.659,4.3,6.9,11.2,1.8,1.5,0.6,3.1,8,23.1,NA,98,99
2000-01,23,LAL,NBA,SF,59,1,593,5.6,18.3,0.309,1.3,6,0.221,4.3,12.3,0.353,3.4,4.9,0.709,3.1,6.6,9.7,1.7,1.3,1.3,3,7.7,16.1,NA,85,105
2001-02,24,LAL,NBA,SF,82,1,1759,6.4,15.5,0.411,2,5.3,0.371,4.4,10.2,0.432,2.5,3.7,0.675,2.3,6.7,9,3.3,2.1,1.2,2,5.6,17.2,NA,105,101
2002-03,25,LAL,NBA,SF,71,7,1613,5.8,14.8,0.39,1.6,4.2,0.371,4.2,10.6,0.398,2.7,3.4,0.79,2.9,6.3,9.2,3,1.8,1.2,2.1,5.8,15.8,NA,103,105
2003-04,26,LAL,NBA,SF,82,48,1951,6.2,15.2,0.408,1.7,5,0.349,4.5,10.3,0.436,1.9,2.6,0.76,2.3,6.5,8.9,3,2.2,1,2.3,5,16.1,NA,99,101
2004-05,27,LAL,NBA,SF,15,3,306,6.4,18,0.356,3.6,10,0.362,2.8,7.9,0.348,2.6,3.5,0.75,2.2,6.9,9.2,2.4,1.4,0.3,2.1,5.5,19,NA,103,112
2005-06,28,LAL,NBA,SF,71,5,1542,5.8,14.6,0.4,1.7,5.5,0.313,4.1,9.1,0.453,2,2.9,0.674,2.8,6.6,9.4,2.3,2.3,1.2,1.8,5.4,15.3,NA,103,104
2006-07,29,DAL,NBA,SF,60,17,1283,6.1,15.5,0.395,2.2,6.3,0.353,3.9,9.2,0.423,1.5,2,0.75,2.4,6.5,8.9,1.4,1.9,1,2.1,6,15.9,NA,99,103
2007-08,30,DAL,NBA,SF,53,4,821,4.8,13.4,0.357,1.4,4.4,0.324,3.4,9,0.374,1.6,2.2,0.706,1.8,7.1,8.9,2.3,1.2,0.8,1.6,5.8,12.6,NA,94,106
2008-09,31,DAL,NBA,SF,43,17,708,4,10.5,0.38,1.6,5.6,0.289,2.4,4.9,0.485,1.3,1.6,0.773,1.9,3.9,5.8,1.1,1.7,0.8,1.3,4.2,10.9,NA,101,110
2009-10,32,GSW,NBA,SF,45,4,761,5.6,12.9,0.432,3,7.7,0.39,2.6,5.2,0.494,1,1.4,0.696,1.3,5.8,7.2,2,2.6,0.6,0.9,5.6,15.2,NA,113,110
Career,NA,,NBA,,630,108,11682,5.9,15,0.392,1.9,5.6,0.343,4,9.4,0.421,2.1,2.9,0.721,2.4,6.4,8.8,2.4,1.9,1,2,5.7,15.8,NA,101,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,LAL,NBA,,429,66,8109,6.1,15.7,0.392,1.8,5.3,0.34,4.3,10.3,0.419,2.4,3.4,0.718,2.7,6.6,9.2,2.8,2,1.1,2.2,5.7,16.6,NA,101,103
3 seasons,NA,DAL,NBA,,156,38,2812,5.2,13.6,0.381,1.8,5.6,0.33,3.3,8,0.416,1.5,2,0.74,2.1,6,8.1,1.6,1.7,0.9,1.7,5.5,13.7,NA,98,106
1 season,NA,GSW,NBA,,45,4,761,5.6,12.9,0.432,3,7.7,0.39,2.6,5.2,0.494,1,1.4,0.696,1.3,5.8,7.2,2,2.6,0.6,0.9,5.6,15.2,NA,113,110
