Season,Team,Lg,Salary
1984-85,Detroit Pistons,NBA,"$625,000"
1985-86,Detroit Pistons,NBA,"$491,666"
1986-87,Detroit Pistons,NBA,"$491,667"
1987-88,Detroit Pistons,NBA,"$633,000"
1988-89,Detroit Pistons,NBA,"$633,000"
1990-91,Detroit Pistons,NBA,"$1,400,000"
1991-92,Detroit Pistons,NBA,"$1,450,000"
1991-92,San Antonio Spurs,NBA,"$130,000"
1992-93,San Antonio Spurs,NBA,"$210,000"
Career,(may be incomplete),,"$6,064,333"
