Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,22,MIL,NBA,PG,79,NA,26.5,3.8,8.7,0.434,NA,NA,NA,3.8,8.7,0.434,0.434,1.1,1.9,0.539,1.2,2.2,3.3,4.7,2.4,0.3,NA,3.7,8.6
1977-78,23,MIL,NBA,PG,82,NA,25.3,3.8,8.2,0.468,NA,NA,NA,3.8,8.2,0.468,0.468,1.6,2.5,0.645,1,2.1,3,5.6,2.3,0.2,2.8,3.5,9.3
1978-79,24,MIL,NBA,PG,81,NA,21.7,3.1,6.8,0.454,NA,NA,NA,3.1,6.8,0.454,0.454,1,1.5,0.632,0.7,1.9,2.6,5.8,1.9,0.2,2.6,2.8,7.2
1979-80,25,MIL,NBA,PG,67,NA,25.2,4.6,9.8,0.467,0,0.1,0.4,4.5,9.7,0.468,0.469,1.6,2.1,0.734,1,2.5,3.6,5.7,2,0.1,2.2,3,10.7
1980-81,26,MIL,NBA,PG,82,NA,29.1,5.7,11.7,0.493,0,0.1,0.167,5.7,11.6,0.495,0.493,1.8,2.5,0.734,1.1,2.6,3.6,4.7,2.4,0,2.9,3.3,13.3
1981-82,27,MIL,NBA,PG,70,70,30.8,5.7,11.7,0.482,0.1,0.2,0.267,5.6,11.5,0.486,0.484,1.6,2.4,0.655,1.1,2.5,3.6,4.7,2.5,0,2.6,3.1,12.9
1982-83,28,BOS,NBA,SG,72,56,21.7,3.4,7.8,0.442,0,0.1,0,3.4,7.7,0.445,0.442,1,1.6,0.632,0.9,1.7,2.6,3.8,1.5,0.1,2.2,2.7,7.9
1983-84,29,BOS,NBA,PG,79,0,15.8,1.7,4.1,0.427,0,0.1,0,1.7,4,0.435,0.427,0.6,0.9,0.649,0.5,1.2,1.7,2.7,1.1,0,1.3,2.4,4.1
1984-85,30,BOS,NBA,PG,75,6,11.4,1,2.6,0.383,0,0,0,1,2.6,0.385,0.383,0.4,0.7,0.64,0.3,0.8,1.2,2,0.8,0,0.9,1.9,2.4
1985-86,31,IND,NBA,PG,32,3,13.1,1.5,3.3,0.471,0,0,0,1.5,3.2,0.476,0.471,0.6,0.8,0.704,0.3,1.3,1.6,2.7,1.3,0.1,1.7,2.5,3.7
Career,NA,,NBA,,719,135,22.6,3.5,7.7,0.461,0,0.1,0.184,3.5,7.6,0.463,0.461,1.2,1.8,0.657,0.8,1.9,2.7,4.3,1.9,0.1,2.2,2.9,8.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIL,NBA,,461,70,26.4,4.4,9.4,0.469,0,0.1,0.269,4.4,9.4,0.47,0.47,1.4,2.2,0.66,1,2.3,3.3,5.2,2.3,0.1,2.6,3.2,10.3
3 seasons,NA,BOS,NBA,,226,62,16.2,2,4.8,0.427,0,0,0,2,4.7,0.432,0.427,0.7,1.1,0.639,0.6,1.2,1.8,2.8,1.1,0,1.4,2.3,4.8
1 season,NA,IND,NBA,,32,3,13.1,1.5,3.3,0.471,0,0,0,1.5,3.2,0.476,0.471,0.6,0.8,0.704,0.3,1.3,1.6,2.7,1.3,0.1,1.7,2.5,3.7
