Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,21,TOT,NBA,PG,79,NA,2266,6.1,12.4,0.494,0.1,0.3,0.238,6,12,0.501,3.2,4,0.802,0.7,1.5,2.2,6.5,1.7,0.3,4.1,3.8,15.5
1980-81,21,WSB,NBA,PG,45,NA,1161,6.9,13.9,0.499,0.2,0.5,0.333,6.8,13.5,0.505,3.1,4,0.767,0.9,1.1,2.1,6.2,1.4,0.3,4.6,3.7,17.1
1980-81,21,ATL,NBA,PG,34,NA,1105,5.2,10.8,0.488,0,0.2,0,5.2,10.6,0.497,3.4,4,0.837,0.5,1.8,2.3,6.9,2,0.2,3.6,4,13.8
1981-82,22,ATL,NBA,PG,47,5,837,5.6,12.8,0.44,0.1,0.3,0.25,5.5,12.5,0.445,2.6,3.4,0.759,0.8,1.7,2.5,6,2.3,0.1,2.7,5.5,13.9
1982-83,23,ATL,NBA,PG,64,0,1187,5.2,12.9,0.403,0.4,1.5,0.292,4.8,11.4,0.418,2.6,3.4,0.768,0.8,2,2.8,7.6,1.8,0.2,3.7,3.9,13.4
1983-84,24,TOT,NBA,PG,20,5,388,5.7,12.2,0.466,0.1,0.7,0.125,5.6,11.4,0.488,2.5,3.3,0.75,0.6,1.9,2.5,7.7,1.5,0.3,3.7,4.2,13.9
1983-84,24,ATL,NBA,PG,6,0,96,6,11.3,0.533,0,0.4,0,6,10.9,0.552,6.8,8.2,0.818,0.4,1.1,1.5,7.9,1.9,0.4,3.7,4.9,18.7
1983-84,24,PHI,NBA,PG,14,5,292,5.5,12.5,0.446,0.1,0.9,0.143,5.4,11.6,0.468,1.1,1.7,0.643,0.7,2.1,2.8,7.6,1.4,0.2,3.7,3.9,12.3
1984-85,25,CHI,NBA,PG,78,38,1523,4.5,9.1,0.495,0,0.4,0.125,4.5,8.7,0.511,1.4,2,0.694,0.4,1.2,1.6,8.4,1.7,0.3,2.9,3.1,10.5
1985-86,26,SAS,NBA,PG,75,46,1853,6.2,11.7,0.531,0.1,0.5,0.16,6.1,11.2,0.547,3.4,4.1,0.82,0.6,2,2.5,9.2,1.7,0.6,4.5,3.3,15.9
1986-87,27,LAL,NBA,PG,50,0,532,6,12.7,0.476,0.1,0.2,0.333,6,12.5,0.478,2,2.4,0.806,0.9,2.3,3.2,6.8,1.6,0.3,3.5,3.6,14.1
1987-88,28,LAL,NBA,PG,51,8,706,5.8,12.6,0.46,0.4,1.5,0.233,5.5,11.1,0.491,2.8,3.3,0.831,0.8,2.5,3.4,7,1.3,0.2,3.5,3.3,14.7
1989-90,30,ATL,NBA,PG,1,0,13,2.8,8.3,0.333,0,2.8,0,2.8,5.5,0.5,5.5,5.5,1,0,0,0,13.8,0,0,0,0,11.1
Career,NA,,NBA,,465,102,9305,5.7,11.8,0.478,0.1,0.6,0.225,5.5,11.2,0.492,2.7,3.4,0.788,0.7,1.8,2.4,7.6,1.7,0.3,3.7,3.7,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ATL,NBA,,152,5,3238,5.3,12.1,0.442,0.2,0.7,0.25,5.2,11.4,0.454,3,3.8,0.796,0.7,1.8,2.5,7,2,0.2,3.4,4.4,13.8
2 seasons,NA,LAL,NBA,,101,8,1238,5.9,12.6,0.467,0.2,1,0.242,5.7,11.7,0.485,2.4,2.9,0.822,0.8,2.4,3.3,6.9,1.4,0.2,3.5,3.4,14.5
1 season,NA,CHI,NBA,,78,38,1523,4.5,9.1,0.495,0,0.4,0.125,4.5,8.7,0.511,1.4,2,0.694,0.4,1.2,1.6,8.4,1.7,0.3,2.9,3.1,10.5
1 season,NA,SAS,NBA,,75,46,1853,6.2,11.7,0.531,0.1,0.5,0.16,6.1,11.2,0.547,3.4,4.1,0.82,0.6,2,2.5,9.2,1.7,0.6,4.5,3.3,15.9
1 season,NA,WSB,NBA,,45,NA,1161,6.9,13.9,0.499,0.2,0.5,0.333,6.8,13.5,0.505,3.1,4,0.767,0.9,1.1,2.1,6.2,1.4,0.3,4.6,3.7,17.1
1 season,NA,PHI,NBA,,14,5,292,5.5,12.5,0.446,0.1,0.9,0.143,5.4,11.6,0.468,1.1,1.7,0.643,0.7,2.1,2.8,7.6,1.4,0.2,3.7,3.9,12.3
