Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,23,CIN,NBA,PG,32,NA,10.4,1.9,4.8,0.392,NA,NA,NA,1.9,4.8,0.392,0.392,0.9,1.3,0.707,NA,NA,1.4,1.3,NA,NA,NA,1.5,4.7
1967-68,24,INA,ABA,SG,76,NA,38.4,7.1,16.9,0.421,0.2,1,0.216,6.9,16,0.434,0.427,6.1,7.7,0.798,NA,NA,5.8,2.4,NA,NA,2.8,2.9,20.6
1968-69,25,INA,ABA,SG,78,NA,39.2,7.3,16.7,0.44,0.3,1.1,0.265,7.1,15.6,0.452,0.448,5.4,6.5,0.822,1.5,3.3,4.8,4.4,NA,NA,2.9,3.7,20.3
1969-70,26,INA,ABA,PG,81,NA,35.5,5.5,13.1,0.421,0.6,2.2,0.266,5,11,0.452,0.443,4.7,6,0.79,1.5,2,3.4,3.6,NA,NA,2.3,3.6,16.4
1970-71,27,INA,ABA,SG,81,NA,37.5,6.8,15.3,0.441,0.7,2.4,0.304,6,12.9,0.466,0.465,4.6,5.7,0.807,2.1,2.1,4.1,5.3,NA,NA,2.5,3.1,18.8
1971-72,28,INA,ABA,PG,77,NA,35.2,5.3,12.3,0.428,0.4,1.3,0.31,4.9,11,0.442,0.444,4.4,5.1,0.861,1.7,2.5,4.2,4.7,NA,NA,2.5,3,15.4
1972-73,29,INA,ABA,SG,72,NA,30.8,5.2,11.9,0.436,0.5,1.5,0.345,4.7,10.4,0.449,0.458,4,4.8,0.822,1.3,1.8,3.2,4,NA,NA,2.4,2.8,14.9
1973-74,30,INA,ABA,PG,78,NA,27.7,3.7,9.3,0.398,0.2,0.9,0.181,3.6,8.4,0.422,0.407,2.3,2.8,0.831,1.1,1.5,2.6,4.1,1.3,0.1,2.2,2.4,9.9
1974-75,31,TOT,ABA,PG-SG,69,NA,40.4,8.4,17.9,0.47,0.3,1,0.269,8.1,16.9,0.482,0.477,5.1,6.1,0.843,1.6,2.2,3.8,5.3,2.1,0,3,2.3,22.2
1974-75,31,MMS,ABA,SG,6,NA,37.8,7.5,18.5,0.405,0.2,1,0.167,7.3,17.5,0.419,0.41,2.5,2.7,0.938,1.8,1.5,3.3,3.2,1.7,0,1.7,1.5,17.7
1974-75,31,SSL,ABA,PG,63,NA,40.7,8.5,17.8,0.476,0.3,1,0.279,8.2,16.8,0.488,0.484,5.4,6.4,0.84,1.6,2.3,3.9,5.5,2.2,0,3.1,2.4,22.6
1975-76,32,SSL,ABA,PG,74,NA,30.6,5.4,12.9,0.423,0.4,1.4,0.292,5,11.4,0.439,0.439,3.5,4.3,0.817,0.9,2,2.9,4,1.5,0.1,2.6,2.5,14.8
1976-77,33,IND,NBA,PG,32,NA,17.3,2.5,6.2,0.407,NA,NA,NA,2.5,6.2,0.407,0.407,1.9,2.4,0.805,0.5,0.9,1.5,1.8,0.6,0.1,NA,1.8,7
Career,NA,,TOT,,750,NA,33.2,5.7,13.3,0.432,0.4,1.4,0.28,5.4,12,0.448,0.446,4.2,5.1,0.817,1.4,2.1,3.7,4,1.5,0.1,2.6,2.8,16
,NA,,ABA,,686,NA,35,6.1,14,0.433,0.4,1.4,0.28,5.7,12.6,0.45,0.447,4.5,5.5,0.819,1.5,2.2,3.9,4.2,1.6,0.1,2.6,2.9,17
,NA,,NBA,,64,NA,13.8,2.2,5.5,0.401,NA,NA,NA,2.2,5.5,0.401,0.401,1.4,1.8,0.771,0.5,0.9,1.4,1.5,0.6,0.1,NA,1.7,5.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,"INA,IND",ABA,,575,NA,34,5.7,13.3,0.427,0.4,1.5,0.279,5.3,11.9,0.445,0.442,4.4,5.4,0.815,1.5,2.1,3.9,4,1.1,0.1,2.5,3,16.1
2 seasons,NA,SSL,ABA,,137,NA,35.2,6.8,15.1,0.452,0.4,1.2,0.287,6.5,13.9,0.466,0.463,4.4,5.3,0.83,1.2,2.1,3.3,4.7,1.8,0.1,2.8,2.4,18.4
1 season,NA,CIN,NBA,,32,NA,10.4,1.9,4.8,0.392,NA,NA,NA,1.9,4.8,0.392,0.392,0.9,1.3,0.707,NA,NA,1.4,1.3,NA,NA,NA,1.5,4.7
1 season,NA,MMS,ABA,,6,NA,37.8,7.5,18.5,0.405,0.2,1,0.167,7.3,17.5,0.419,0.41,2.5,2.7,0.938,1.8,1.5,3.3,3.2,1.7,0,1.7,1.5,17.7
