Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,20,MEM,NBA,PF,76,1464,11.3,0.456,0.005,0.138,8.9,20.3,14.5,5,1.9,2.9,9.2,16.3,NA,-0.1,1.8,1.7,0.055,NA,-3.5,0.1,-3.4,-0.5
2009-10,21,MEM,NBA,PF,32,457,10.5,0.449,0.007,0.205,9.4,18.7,14,4.9,1.6,2.3,12.1,17.4,NA,-0.1,0.4,0.3,0.031,NA,-3.7,-0.4,-4.1,-0.2
2010-11,22,MEM,NBA,PF,80,1609,15.7,0.534,0.01,0.215,8.5,17,12.7,5.4,1.7,3.2,11.4,21.6,NA,1.5,2.2,3.8,0.113,NA,-1.8,0.2,-1.6,0.2
2012-13,24,MEM,NBA,PF,59,970,11.8,0.477,0.05,0.128,8.1,12.5,10.3,5.9,1.3,2.8,10.2,20.1,NA,0.2,1.5,1.7,0.084,NA,-2.8,0.4,-2.4,-0.1
2013-14,25,DEN,NBA,SF,68,1161,9.4,0.459,0.156,0.151,4.8,14.7,9.8,8,1.6,3,11.7,18.1,NA,-0.5,1.2,0.7,0.029,NA,-4,0.8,-3.2,-0.4
2014-15,26,DEN,NBA,PF,58,988,11.5,0.466,0.286,0.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20,NA,-0.1,0.9,0.9,0.042,NA,-2.4,0.7,-1.7,0.1
2015-16,27,DEN,NBA,PF,70,1516,12.5,0.514,0.239,0.108,6.2,15.4,10.7,10,1.8,2.6,11.4,16.7,NA,1,1.3,2.3,0.072,NA,-1.3,0.5,-0.8,0.4
2016-17,28,DEN,NBA,PF,41,639,12.8,0.583,0.544,0.102,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,NA,0.6,0.4,1.1,0.081,NA,0.1,-0.2,-0.1,0.3
2017-18,29,DEN,NBA,PF,19,141,8.4,0.559,0.489,0.064,2.4,9.5,6,9.3,2.8,1.8,23.7,19.5,NA,-0.2,0.1,0,-0.011,NA,-4.8,-0.5,-5.3,-0.1
Career,NA,,NBA,,503,8945,12.2,0.495,0.147,0.151,7,15.9,11.4,7.2,1.8,2.7,11.3,18.5,NA,2.4,10,12.3,0.066,NA,-2.5,0.3,-2.2,-0.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DEN,NBA,,256,4445,11.4,0.498,0.279,0.129,5.3,14.5,9.9,9.2,1.9,2.5,12,18,NA,0.9,4,4.9,0.053,NA,-2.2,0.5,-1.7,0.4
4 seasons,NA,MEM,NBA,,247,4500,12.9,0.492,0.017,0.173,8.6,17.3,12.9,5.3,1.7,2.9,10.6,19.1,NA,1.4,6,7.4,0.079,NA,-2.8,0.1,-2.6,-0.7
