Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,23,MIL,NBA,SG,47,0,552,5,13.4,0.369,1.4,4.1,0.333,3.6,9.3,0.385,2.2,3.2,0.673,0.7,2.2,2.8,4.4,2.3,0.2,2.7,3.7,13.4
1993-94,24,MIL,NBA,SG,72,7,1242,4.6,11.1,0.414,0.9,3.3,0.278,3.7,7.7,0.472,2.8,3.5,0.795,1,3.2,4.2,4.9,3,0.5,2.4,3.2,12.9
1994-95,25,MIL,NBA,SG,52,0,602,3.4,8,0.425,1,2.9,0.333,2.5,5.1,0.477,3.6,4.8,0.763,0.9,2,2.9,5.1,1.8,0.2,2.5,3.2,11.4
1995-96,26,GSW,NBA,SG,68,0,712,4.6,9.4,0.492,2.2,4.7,0.473,2.4,4.7,0.511,1.6,1.9,0.838,0.9,2.3,3.2,4.3,1.7,0.6,2.1,2.6,13
1996-97,27,ATL,NBA,SG,58,8,965,3.7,9.2,0.407,1.8,4.6,0.387,1.9,4.6,0.426,1.4,1.7,0.804,1,2.7,3.7,4.3,2.1,0.1,2.2,2.1,10.6
1997-98,28,LAL,NBA,SG,49,1,374,3.7,10,0.365,1.7,5.9,0.295,1.9,4.1,0.465,2.6,2.8,0.931,0.8,2.8,3.6,4.9,2.3,0.3,2.1,3.2,11.6
1998-99,29,SAC,NBA,SG,43,0,736,2.9,6.8,0.428,1.2,3.9,0.304,1.7,2.9,0.593,3.5,4.1,0.845,1.2,3.5,4.7,5.5,2.6,0.2,2.3,3,10.4
1999-00,30,SAC,NBA,SG,62,1,1281,4.5,9.7,0.465,1.9,4.3,0.429,2.7,5.4,0.495,3,3.3,0.922,1.1,3.4,4.5,4.2,2.1,0.2,2.4,2.9,13.9
2000-01,31,SAC,NBA,SG,62,2,1010,3.7,9.1,0.404,1.6,4.7,0.348,2,4.4,0.463,2.3,2.6,0.877,0.6,2.8,3.4,4.6,1,0.2,1.9,2.4,11.3
2001-02,32,DET,NBA,SG,82,6,1985,4.6,9.5,0.489,2.2,4.7,0.469,2.4,4.8,0.508,2,2.1,0.931,0.8,3.5,4.2,5,1.7,0.4,2,2.4,13.4
2002-03,33,DET,NBA,SG,80,0,1473,4.7,10.4,0.45,2.1,5.2,0.407,2.5,5.1,0.495,2.1,2.4,0.86,0.8,3.6,4.4,5,1.5,0.3,2,2.5,13.6
2003-04,34,DEN,NBA,SG,57,9,1101,3.9,9.7,0.404,1.7,4.5,0.37,2.3,5.2,0.434,2,2.3,0.845,0.8,3.2,4,4.8,1.9,0.3,1.7,2.2,11.5
2004-05,35,TOT,NBA,SG,69,2,1505,3.9,8.8,0.438,1.7,3.9,0.43,2.2,4.9,0.443,1.5,1.7,0.873,0.6,3.2,3.8,4,1.4,0.2,1.6,2.3,10.9
2004-05,35,ATL,NBA,SG,16,0,275,4.1,10.1,0.403,1.4,4.2,0.344,2.6,5.9,0.444,1.3,1.7,0.769,0.5,2.2,2.7,3.7,1.8,0.3,1.8,3.7,10.9
2004-05,35,HOU,NBA,SG,53,2,1230,3.8,8.5,0.447,1.8,3.9,0.451,2,4.6,0.443,1.5,1.7,0.897,0.6,3.4,4,4.1,1.3,0.2,1.6,2,10.9
2005-06,36,HOU,NBA,SG,20,0,342,2.6,6.8,0.385,1.3,3.4,0.375,1.4,3.5,0.394,2.5,3.1,0.828,0.1,3.2,3.3,2.7,1.4,0.1,2.3,2.6,9.1
