,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,31,SAC,NBA,SG,7,55,.412,15.1,.588,.176,.176,.118,.118,.412,.500,.667,.333,.500,.500,.286,.800,.000,0,1.000,.429,.333,0,0
2001-02,32,DET,NBA,SG,10,177,.475,20.5,.377,.131,.016,.066,.164,.623,.522,.625,.000,.750,.400,.447,.500,.000,0,.765,.184,.714,0,0
2002-03,33,DET,NBA,SG,14,172,.426,20.3,.389,.111,.019,.074,.185,.611,.381,.333,1.000,.250,.400,.455,.500,.000,0,.600,.333,.545,0,0
2003-04,34,DEN,NBA,SG,5,100,.333,17.5,.625,.125,.083,.042,.375,.375,.333,.333,.000,1.000,.333,.333,.400,.000,0,1.000,.111,.000,0,0
2004-05,35,HOU,NBA,SG,7,183,.438,16.7,.521,.208,.021,.125,.167,.479,.400,.300,.000,.667,.375,.478,.800,.000,0,.818,.391,.222,0,0
Career,,,NBA,,43,687,.431,18.8,.461,.147,.039,.083,.191,.539,.426,.433,.250,.588,.385,.436,.600,.000,0,.750,.282,.452,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,24,349,.452,20.4,.383,.122,.017,.070,.174,.617,.455,.500,.500,.500,.400,.451,.500,.000,0,.688,.254,.611,0,0
1 season,,HOU,NBA,,7,183,.438,16.7,.521,.208,.021,.125,.167,.479,.400,.300,.000,.667,.375,.478,.800,.000,0,.818,.391,.222,0,0
1 season,,SAC,NBA,,7,55,.412,15.1,.588,.176,.176,.118,.118,.412,.500,.667,.333,.500,.500,.286,.800,.000,0,1.000,.429,.333,0,0
1 season,,DEN,NBA,,5,100,.333,17.5,.625,.125,.083,.042,.375,.375,.333,.333,.000,1.000,.333,.333,.400,.000,0,1.000,.111,.000,0,0
