Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23,LAL,NBA,PG,2,0,6,1.5,2.5,0.6,0,0.5,0,1.5,2,0.75,0.6,1,1,1,0,1.5,1.5,0,0,0,0.5,1,4
1999-00,24,TOT,NBA,PG,52,5,13.1,2.1,4.1,0.509,0.2,0.5,0.375,1.9,3.6,0.527,0.531,0.6,0.8,0.732,0.5,0.9,1.4,0.6,0.6,0.1,0.6,2.2,4.9
1999-00,24,LAL,NBA,PG,3,0,6,1.7,3,0.556,0,0,NA,1.7,3,0.556,0.556,0,0.7,0,0,0.3,0.3,0.7,0.3,0,0.7,0.3,3.3
1999-00,24,GSW,NBA,PG,49,5,13.5,2.1,4.1,0.507,0.2,0.5,0.375,1.9,3.7,0.525,0.53,0.6,0.8,0.769,0.5,0.9,1.4,0.6,0.6,0.1,0.6,2.3,5
2000-01,25,MIN,NBA,PG,14,0,4.2,0.6,1.3,0.5,0,0,NA,0.6,1.3,0.5,0.5,0.1,0.2,0.667,0.2,0.2,0.4,0.3,0.2,0,0,1.4,1.4
Career,NA,,NBA,,68,5,11.1,1.8,3.5,0.511,0.1,0.4,0.36,1.6,3.1,0.529,0.53,0.5,0.7,0.739,0.4,0.8,1.2,0.5,0.5,0,0.5,2,4.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,GSW,NBA,,49,5,13.5,2.1,4.1,0.507,0.2,0.5,0.375,1.9,3.7,0.525,0.53,0.6,0.8,0.769,0.5,0.9,1.4,0.6,0.6,0.1,0.6,2.3,5
1 season,NA,MIN,NBA,,14,0,4.2,0.6,1.3,0.5,0,0,NA,0.6,1.3,0.5,0.5,0.1,0.2,0.667,0.2,0.2,0.4,0.3,0.2,0,0,1.4,1.4
2 seasons,NA,LAL,NBA,,5,0,6,1.6,2.8,0.571,0,0.2,0,1.6,2.6,0.615,0.571,0.4,0.8,0.5,0,0.8,0.8,0.4,0.2,0,0.6,0.6,3.6
